"cluster","group","n_cells","resolution","role","field","within_cluster_fraction"
"14","T4471438",4,0.6,"specimen_orig_ident","orig.ident",0.0256410256410256
"15","T4471438",4,0.6,"specimen_orig_ident","orig.ident",0.0296296296296296
"16","T4471438",0,0.6,"specimen_orig_ident","orig.ident",0
"17","T4471438",10,0.6,"specimen_orig_ident","orig.ident",0.0952380952380952
"0","T8009218",0,0.6,"specimen_orig_ident","orig.ident",0
"1","T8009218",1,0.6,"specimen_orig_ident","orig.ident",0.000481927710843373
"2","T8009218",0,0.6,"specimen_orig_ident","orig.ident",0
"3","T8009218",1,0.6,"specimen_orig_ident","orig.ident",0.000664451827242525
"4","T8009218",28,0.6,"specimen_orig_ident","orig.ident",0.0227457351746548
"5","T8009218",0,0.6,"specimen_orig_ident","orig.ident",0
"6","T8009218",4,0.6,"specimen_orig_ident","orig.ident",0.0036697247706422
"7","T8009218",5,0.6,"specimen_orig_ident","orig.ident",0.00561797752808989
"8","T8009218",0,0.6,"specimen_orig_ident","orig.ident",0
"9","T8009218",3,0.6,"specimen_orig_ident","orig.ident",0.00524475524475524
"10","T8009218",20,0.6,"specimen_orig_ident","orig.ident",0.0442477876106195
"11","T8009218",14,0.6,"specimen_orig_ident","orig.ident",0.0323325635103926
"12","T8009218",9,0.6,"specimen_orig_ident","orig.ident",0.032258064516129
"13","T8009218",0,0.6,"specimen_orig_ident","orig.ident",0
"14","T8009218",1,0.6,"specimen_orig_ident","orig.ident",0.00641025641025641
"15","T8009218",0,0.6,"specimen_orig_ident","orig.ident",0
"16","T8009218",0,0.6,"specimen_orig_ident","orig.ident",0
"17","T8009218",0,0.6,"specimen_orig_ident","orig.ident",0
"0","PRJNA662018_PRJNA662018_P1N1",1091,0.6,"specimen_sample_id","sample_id",0.283892792089513
"1","PRJNA662018_PRJNA662018_P1N1",130,0.6,"specimen_sample_id","sample_id",0.0626506024096386
"2","PRJNA662018_PRJNA662018_P1N1",680,0.6,"specimen_sample_id","sample_id",0.363247863247863
"3","PRJNA662018_PRJNA662018_P1N1",52,0.6,"specimen_sample_id","sample_id",0.0345514950166113
"4","PRJNA662018_PRJNA662018_P1N1",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P1N1",306,0.6,"specimen_sample_id","sample_id",0.252267106347898
"6","PRJNA662018_PRJNA662018_P1N1",230,0.6,"specimen_sample_id","sample_id",0.211009174311927
"7","PRJNA662018_PRJNA662018_P1N1",86,0.6,"specimen_sample_id","sample_id",0.0966292134831461
"8","PRJNA662018_PRJNA662018_P1N1",54,0.6,"specimen_sample_id","sample_id",0.0629370629370629
"9","PRJNA662018_PRJNA662018_P1N1",34,0.6,"specimen_sample_id","sample_id",0.0594405594405594
"10","PRJNA662018_PRJNA662018_P1N1",27,0.6,"specimen_sample_id","sample_id",0.0597345132743363
"11","PRJNA662018_PRJNA662018_P1N1",0,0.6,"specimen_sample_id","sample_id",0
"12","PRJNA662018_PRJNA662018_P1N1",46,0.6,"specimen_sample_id","sample_id",0.164874551971326
"13","PRJNA662018_PRJNA662018_P1N1",19,0.6,"specimen_sample_id","sample_id",0.0848214285714286
"14","PRJNA662018_PRJNA662018_P1N1",17,0.6,"specimen_sample_id","sample_id",0.108974358974359
"15","PRJNA662018_PRJNA662018_P1N1",4,0.6,"specimen_sample_id","sample_id",0.0296296296296296
"16","PRJNA662018_PRJNA662018_P1N1",4,0.6,"specimen_sample_id","sample_id",0.0377358490566038
"17","PRJNA662018_PRJNA662018_P1N1",3,0.6,"specimen_sample_id","sample_id",0.0285714285714286
"0","PRJNA662018_PRJNA662018_P1T1",266,0.6,"specimen_sample_id","sample_id",0.0692167577413479
"1","PRJNA662018_PRJNA662018_P1T1",228,0.6,"specimen_sample_id","sample_id",0.109879518072289
"2","PRJNA662018_PRJNA662018_P1T1",92,0.6,"specimen_sample_id","sample_id",0.0491452991452991
"3","PRJNA662018_PRJNA662018_P1T1",70,0.6,"specimen_sample_id","sample_id",0.0465116279069767
"4","PRJNA662018_PRJNA662018_P1T1",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P1T1",87,0.6,"specimen_sample_id","sample_id",0.0717230008244023
"6","PRJNA662018_PRJNA662018_P1T1",97,0.6,"specimen_sample_id","sample_id",0.0889908256880734
"7","PRJNA662018_PRJNA662018_P1T1",67,0.6,"specimen_sample_id","sample_id",0.0752808988764045
"8","PRJNA662018_PRJNA662018_P1T1",53,0.6,"specimen_sample_id","sample_id",0.0617715617715618
"9","PRJNA662018_PRJNA662018_P1T1",31,0.6,"specimen_sample_id","sample_id",0.0541958041958042
"10","PRJNA662018_PRJNA662018_P1T1",4,0.6,"specimen_sample_id","sample_id",0.00884955752212389
"11","PRJNA662018_PRJNA662018_P1T1",0,0.6,"specimen_sample_id","sample_id",0
"12","PRJNA662018_PRJNA662018_P1T1",32,0.6,"specimen_sample_id","sample_id",0.114695340501792
"13","PRJNA662018_PRJNA662018_P1T1",30,0.6,"specimen_sample_id","sample_id",0.133928571428571
"14","PRJNA662018_PRJNA662018_P1T1",16,0.6,"specimen_sample_id","sample_id",0.102564102564103
"15","PRJNA662018_PRJNA662018_P1T1",9,0.6,"specimen_sample_id","sample_id",0.0666666666666667
"16","PRJNA662018_PRJNA662018_P1T1",6,0.6,"specimen_sample_id","sample_id",0.0566037735849057
"17","PRJNA662018_PRJNA662018_P1T1",3,0.6,"specimen_sample_id","sample_id",0.0285714285714286
"0","PRJNA662018_PRJNA662018_P2T2",592,0.6,"specimen_sample_id","sample_id",0.154046317980744
"1","PRJNA662018_PRJNA662018_P2T2",522,0.6,"specimen_sample_id","sample_id",0.251566265060241
"2","PRJNA662018_PRJNA662018_P2T2",518,0.6,"specimen_sample_id","sample_id",0.276709401709402
"3","PRJNA662018_PRJNA662018_P2T2",230,0.6,"specimen_sample_id","sample_id",0.152823920265781
"4","PRJNA662018_PRJNA662018_P2T2",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P2T2",199,0.6,"specimen_sample_id","sample_id",0.164056059356966
"6","PRJNA662018_PRJNA662018_P2T2",124,0.6,"specimen_sample_id","sample_id",0.113761467889908
"7","PRJNA662018_PRJNA662018_P2T2",199,0.6,"specimen_sample_id","sample_id",0.223595505617978
"8","PRJNA662018_PRJNA662018_P2T2",155,0.6,"specimen_sample_id","sample_id",0.180652680652681
"9","PRJNA662018_PRJNA662018_P2T2",73,0.6,"specimen_sample_id","sample_id",0.127622377622378
"10","PRJNA662018_PRJNA662018_P2T2",132,0.6,"specimen_sample_id","sample_id",0.292035398230089
"11","PRJNA662018_PRJNA662018_P2T2",0,0.6,"specimen_sample_id","sample_id",0
"12","PRJNA662018_PRJNA662018_P2T2",47,0.6,"specimen_sample_id","sample_id",0.168458781362007
"13","PRJNA662018_PRJNA662018_P2T2",76,0.6,"specimen_sample_id","sample_id",0.339285714285714
"14","PRJNA662018_PRJNA662018_P2T2",19,0.6,"specimen_sample_id","sample_id",0.121794871794872
"15","PRJNA662018_PRJNA662018_P2T2",22,0.6,"specimen_sample_id","sample_id",0.162962962962963
"16","PRJNA662018_PRJNA662018_P2T2",16,0.6,"specimen_sample_id","sample_id",0.150943396226415
"17","PRJNA662018_PRJNA662018_P2T2",24,0.6,"specimen_sample_id","sample_id",0.228571428571429
"0","PRJNA662018_PRJNA662018_P3N3",516,0.6,"specimen_sample_id","sample_id",0.134270101483216
"1","PRJNA662018_PRJNA662018_P3N3",8,0.6,"specimen_sample_id","sample_id",0.00385542168674699
"2","PRJNA662018_PRJNA662018_P3N3",88,0.6,"specimen_sample_id","sample_id",0.047008547008547
"3","PRJNA662018_PRJNA662018_P3N3",147,0.6,"specimen_sample_id","sample_id",0.0976744186046512
"4","PRJNA662018_PRJNA662018_P3N3",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P3N3",178,0.6,"specimen_sample_id","sample_id",0.14674361088211
"6","PRJNA662018_PRJNA662018_P3N3",151,0.6,"specimen_sample_id","sample_id",0.138532110091743
"7","PRJNA662018_PRJNA662018_P3N3",46,0.6,"specimen_sample_id","sample_id",0.051685393258427
"8","PRJNA662018_PRJNA662018_P3N3",131,0.6,"specimen_sample_id","sample_id",0.152680652680653
"9","PRJNA662018_PRJNA662018_P3N3",16,0.6,"specimen_sample_id","sample_id",0.027972027972028
"10","PRJNA662018_PRJNA662018_P3N3",5,0.6,"specimen_sample_id","sample_id",0.0110619469026549
"11","PRJNA662018_PRJNA662018_P3N3",0,0.6,"specimen_sample_id","sample_id",0
"12","PRJNA662018_PRJNA662018_P3N3",6,0.6,"specimen_sample_id","sample_id",0.021505376344086
"13","PRJNA662018_PRJNA662018_P3N3",1,0.6,"specimen_sample_id","sample_id",0.00446428571428571
"14","PRJNA662018_PRJNA662018_P3N3",14,0.6,"specimen_sample_id","sample_id",0.0897435897435897
"15","PRJNA662018_PRJNA662018_P3N3",0,0.6,"specimen_sample_id","sample_id",0
"16","PRJNA662018_PRJNA662018_P3N3",23,0.6,"specimen_sample_id","sample_id",0.216981132075472
"17","PRJNA662018_PRJNA662018_P3N3",0,0.6,"specimen_sample_id","sample_id",0
"0","PRJNA662018_PRJNA662018_P3T3",375,0.6,"specimen_sample_id","sample_id",0.0975800156128025
"1","PRJNA662018_PRJNA662018_P3T3",146,0.6,"specimen_sample_id","sample_id",0.0703614457831325
"2","PRJNA662018_PRJNA662018_P3T3",150,0.6,"specimen_sample_id","sample_id",0.0801282051282051
"3","PRJNA662018_PRJNA662018_P3T3",148,0.6,"specimen_sample_id","sample_id",0.0983388704318937
"4","PRJNA662018_PRJNA662018_P3T3",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P3T3",144,0.6,"specimen_sample_id","sample_id",0.118713932399011
"6","PRJNA662018_PRJNA662018_P3T3",64,0.6,"specimen_sample_id","sample_id",0.0587155963302752
"7","PRJNA662018_PRJNA662018_P3T3",48,0.6,"specimen_sample_id","sample_id",0.0539325842696629
"8","PRJNA662018_PRJNA662018_P3T3",110,0.6,"specimen_sample_id","sample_id",0.128205128205128
"9","PRJNA662018_PRJNA662018_P3T3",16,0.6,"specimen_sample_id","sample_id",0.027972027972028
"10","PRJNA662018_PRJNA662018_P3T3",7,0.6,"specimen_sample_id","sample_id",0.0154867256637168
"11","PRJNA662018_PRJNA662018_P3T3",0,0.6,"specimen_sample_id","sample_id",0
"12","PRJNA662018_PRJNA662018_P3T3",7,0.6,"specimen_sample_id","sample_id",0.025089605734767
"13","PRJNA662018_PRJNA662018_P3T3",6,0.6,"specimen_sample_id","sample_id",0.0267857142857143
"14","PRJNA662018_PRJNA662018_P3T3",18,0.6,"specimen_sample_id","sample_id",0.115384615384615
"15","PRJNA662018_PRJNA662018_P3T3",7,0.6,"specimen_sample_id","sample_id",0.0518518518518519
"16","PRJNA662018_PRJNA662018_P3T3",33,0.6,"specimen_sample_id","sample_id",0.311320754716981
"17","PRJNA662018_PRJNA662018_P3T3",7,0.6,"specimen_sample_id","sample_id",0.0666666666666667
"0","PRJNA662018_PRJNA662018_P4T4",3,0.6,"specimen_sample_id","sample_id",0.00078064012490242
"1","PRJNA662018_PRJNA662018_P4T4",447,0.6,"specimen_sample_id","sample_id",0.215421686746988
"2","PRJNA662018_PRJNA662018_P4T4",4,0.6,"specimen_sample_id","sample_id",0.00213675213675214
"3","PRJNA662018_PRJNA662018_P4T4",287,0.6,"specimen_sample_id","sample_id",0.190697674418605
"4","PRJNA662018_PRJNA662018_P4T4",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P4T4",29,0.6,"specimen_sample_id","sample_id",0.0239076669414674
"6","PRJNA662018_PRJNA662018_P4T4",70,0.6,"specimen_sample_id","sample_id",0.0642201834862385
"7","PRJNA662018_PRJNA662018_P4T4",157,0.6,"specimen_sample_id","sample_id",0.176404494382022
"8","PRJNA662018_PRJNA662018_P4T4",49,0.6,"specimen_sample_id","sample_id",0.0571095571095571
"9","PRJNA662018_PRJNA662018_P4T4",13,0.6,"specimen_sample_id","sample_id",0.0227272727272727
"10","PRJNA662018_PRJNA662018_P4T4",0,0.6,"specimen_sample_id","sample_id",0
"11","PRJNA662018_PRJNA662018_P4T4",0,0.6,"specimen_sample_id","sample_id",0
"12","PRJNA662018_PRJNA662018_P4T4",14,0.6,"specimen_sample_id","sample_id",0.0501792114695341
"13","PRJNA662018_PRJNA662018_P4T4",40,0.6,"specimen_sample_id","sample_id",0.178571428571429
"14","PRJNA662018_PRJNA662018_P4T4",13,0.6,"specimen_sample_id","sample_id",0.0833333333333333
"15","PRJNA662018_PRJNA662018_P4T4",44,0.6,"specimen_sample_id","sample_id",0.325925925925926
"16","PRJNA662018_PRJNA662018_P4T4",0,0.6,"specimen_sample_id","sample_id",0
"17","PRJNA662018_PRJNA662018_P4T4",17,0.6,"specimen_sample_id","sample_id",0.161904761904762
"0","PRJNA662018_PRJNA662018_P5T5",9,0.6,"specimen_sample_id","sample_id",0.00234192037470726
"1","PRJNA662018_PRJNA662018_P5T5",120,0.6,"specimen_sample_id","sample_id",0.0578313253012048
"2","PRJNA662018_PRJNA662018_P5T5",1,0.6,"specimen_sample_id","sample_id",0.000534188034188034
"3","PRJNA662018_PRJNA662018_P5T5",79,0.6,"specimen_sample_id","sample_id",0.0524916943521595
"4","PRJNA662018_PRJNA662018_P5T5",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P5T5",15,0.6,"specimen_sample_id","sample_id",0.0123660346248969
"6","PRJNA662018_PRJNA662018_P5T5",21,0.6,"specimen_sample_id","sample_id",0.0192660550458716
"7","PRJNA662018_PRJNA662018_P5T5",2,0.6,"specimen_sample_id","sample_id",0.00224719101123596
"8","PRJNA662018_PRJNA662018_P5T5",38,0.6,"specimen_sample_id","sample_id",0.0442890442890443
"9","PRJNA662018_PRJNA662018_P5T5",20,0.6,"specimen_sample_id","sample_id",0.034965034965035
"10","PRJNA662018_PRJNA662018_P5T5",0,0.6,"specimen_sample_id","sample_id",0
"11","PRJNA662018_PRJNA662018_P5T5",0,0.6,"specimen_sample_id","sample_id",0
"12","PRJNA662018_PRJNA662018_P5T5",0,0.6,"specimen_sample_id","sample_id",0
"13","PRJNA662018_PRJNA662018_P5T5",5,0.6,"specimen_sample_id","sample_id",0.0223214285714286
"14","PRJNA662018_PRJNA662018_P5T5",5,0.6,"specimen_sample_id","sample_id",0.032051282051282
"15","PRJNA662018_PRJNA662018_P5T5",9,0.6,"specimen_sample_id","sample_id",0.0666666666666667
"16","PRJNA662018_PRJNA662018_P5T5",0,0.6,"specimen_sample_id","sample_id",0
"17","PRJNA662018_PRJNA662018_P5T5",3,0.6,"specimen_sample_id","sample_id",0.0285714285714286
"0","PRJNA662018_PRJNA662018_P6N2",494,0.6,"specimen_sample_id","sample_id",0.128545407233932
"1","PRJNA662018_PRJNA662018_P6N2",34,0.6,"specimen_sample_id","sample_id",0.0163855421686747
"2","PRJNA662018_PRJNA662018_P6N2",263,0.6,"specimen_sample_id","sample_id",0.140491452991453
"3","PRJNA662018_PRJNA662018_P6N2",75,0.6,"specimen_sample_id","sample_id",0.0498338870431894
"4","PRJNA662018_PRJNA662018_P6N2",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P6N2",177,0.6,"specimen_sample_id","sample_id",0.145919208573784
"6","PRJNA662018_PRJNA662018_P6N2",85,0.6,"specimen_sample_id","sample_id",0.0779816513761468
"7","PRJNA662018_PRJNA662018_P6N2",36,0.6,"specimen_sample_id","sample_id",0.0404494382022472
"8","PRJNA662018_PRJNA662018_P6N2",81,0.6,"specimen_sample_id","sample_id",0.0944055944055944
"9","PRJNA662018_PRJNA662018_P6N2",11,0.6,"specimen_sample_id","sample_id",0.0192307692307692
"10","PRJNA662018_PRJNA662018_P6N2",13,0.6,"specimen_sample_id","sample_id",0.0287610619469027
"11","PRJNA662018_PRJNA662018_P6N2",0,0.6,"specimen_sample_id","sample_id",0
"12","PRJNA662018_PRJNA662018_P6N2",17,0.6,"specimen_sample_id","sample_id",0.0609318996415771
"13","PRJNA662018_PRJNA662018_P6N2",5,0.6,"specimen_sample_id","sample_id",0.0223214285714286
"14","PRJNA662018_PRJNA662018_P6N2",14,0.6,"specimen_sample_id","sample_id",0.0897435897435897
"15","PRJNA662018_PRJNA662018_P6N2",4,0.6,"specimen_sample_id","sample_id",0.0296296296296296
"16","PRJNA662018_PRJNA662018_P6N2",11,0.6,"specimen_sample_id","sample_id",0.10377358490566
"17","PRJNA662018_PRJNA662018_P6N2",5,0.6,"specimen_sample_id","sample_id",0.0476190476190476
"0","PRJNA662018_PRJNA662018_P6T6",38,0.6,"specimen_sample_id","sample_id",0.00988810824876399
"1","PRJNA662018_PRJNA662018_P6T6",32,0.6,"specimen_sample_id","sample_id",0.015421686746988
"2","PRJNA662018_PRJNA662018_P6T6",3,0.6,"specimen_sample_id","sample_id",0.0016025641025641
"3","PRJNA662018_PRJNA662018_P6T6",44,0.6,"specimen_sample_id","sample_id",0.0292358803986711
"4","PRJNA662018_PRJNA662018_P6T6",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P6T6",31,0.6,"specimen_sample_id","sample_id",0.0255564715581204
"6","PRJNA662018_PRJNA662018_P6T6",11,0.6,"specimen_sample_id","sample_id",0.0100917431192661
"7","PRJNA662018_PRJNA662018_P6T6",1,0.6,"specimen_sample_id","sample_id",0.00112359550561798
"8","PRJNA662018_PRJNA662018_P6T6",23,0.6,"specimen_sample_id","sample_id",0.0268065268065268
"9","PRJNA662018_PRJNA662018_P6T6",53,0.6,"specimen_sample_id","sample_id",0.0926573426573427
"10","PRJNA662018_PRJNA662018_P6T6",0,0.6,"specimen_sample_id","sample_id",0
"11","PRJNA662018_PRJNA662018_P6T6",0,0.6,"specimen_sample_id","sample_id",0
"12","PRJNA662018_PRJNA662018_P6T6",2,0.6,"specimen_sample_id","sample_id",0.00716845878136201
"13","PRJNA662018_PRJNA662018_P6T6",0,0.6,"specimen_sample_id","sample_id",0
"14","PRJNA662018_PRJNA662018_P6T6",1,0.6,"specimen_sample_id","sample_id",0.00641025641025641
"15","PRJNA662018_PRJNA662018_P6T6",2,0.6,"specimen_sample_id","sample_id",0.0148148148148148
"16","PRJNA662018_PRJNA662018_P6T6",4,0.6,"specimen_sample_id","sample_id",0.0377358490566038
"17","PRJNA662018_PRJNA662018_P6T6",0,0.6,"specimen_sample_id","sample_id",0
"0","PRJNA662018_PRJNA662018_P7T7",5,0.6,"specimen_sample_id","sample_id",0.00130106687483737
"1","PRJNA662018_PRJNA662018_P7T7",67,0.6,"specimen_sample_id","sample_id",0.032289156626506
"2","PRJNA662018_PRJNA662018_P7T7",2,0.6,"specimen_sample_id","sample_id",0.00106837606837607
"3","PRJNA662018_PRJNA662018_P7T7",40,0.6,"specimen_sample_id","sample_id",0.026578073089701
"4","PRJNA662018_PRJNA662018_P7T7",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P7T7",7,0.6,"specimen_sample_id","sample_id",0.00577081615828524
"6","PRJNA662018_PRJNA662018_P7T7",10,0.6,"specimen_sample_id","sample_id",0.00917431192660551
"7","PRJNA662018_PRJNA662018_P7T7",7,0.6,"specimen_sample_id","sample_id",0.00786516853932584
"8","PRJNA662018_PRJNA662018_P7T7",7,0.6,"specimen_sample_id","sample_id",0.00815850815850816
"9","PRJNA662018_PRJNA662018_P7T7",22,0.6,"specimen_sample_id","sample_id",0.0384615384615385
"10","PRJNA662018_PRJNA662018_P7T7",0,0.6,"specimen_sample_id","sample_id",0
"11","PRJNA662018_PRJNA662018_P7T7",0,0.6,"specimen_sample_id","sample_id",0
"12","PRJNA662018_PRJNA662018_P7T7",2,0.6,"specimen_sample_id","sample_id",0.00716845878136201
"13","PRJNA662018_PRJNA662018_P7T7",5,0.6,"specimen_sample_id","sample_id",0.0223214285714286
"14","PRJNA662018_PRJNA662018_P7T7",1,0.6,"specimen_sample_id","sample_id",0.00641025641025641
"15","PRJNA662018_PRJNA662018_P7T7",9,0.6,"specimen_sample_id","sample_id",0.0666666666666667
"16","PRJNA662018_PRJNA662018_P7T7",0,0.6,"specimen_sample_id","sample_id",0
"17","PRJNA662018_PRJNA662018_P7T7",6,0.6,"specimen_sample_id","sample_id",0.0571428571428571
"0","PRJNA662018_PRJNA662018_P8T8",11,0.6,"specimen_sample_id","sample_id",0.00286234712464221
"1","PRJNA662018_PRJNA662018_P8T8",13,0.6,"specimen_sample_id","sample_id",0.00626506024096386
"2","PRJNA662018_PRJNA662018_P8T8",1,0.6,"specimen_sample_id","sample_id",0.000534188034188034
"3","PRJNA662018_PRJNA662018_P8T8",7,0.6,"specimen_sample_id","sample_id",0.00465116279069767
"4","PRJNA662018_PRJNA662018_P8T8",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P8T8",3,0.6,"specimen_sample_id","sample_id",0.00247320692497939
"6","PRJNA662018_PRJNA662018_P8T8",6,0.6,"specimen_sample_id","sample_id",0.0055045871559633
"7","PRJNA662018_PRJNA662018_P8T8",1,0.6,"specimen_sample_id","sample_id",0.00112359550561798
"8","PRJNA662018_PRJNA662018_P8T8",6,0.6,"specimen_sample_id","sample_id",0.00699300699300699
"9","PRJNA662018_PRJNA662018_P8T8",14,0.6,"specimen_sample_id","sample_id",0.0244755244755245
"10","PRJNA662018_PRJNA662018_P8T8",5,0.6,"specimen_sample_id","sample_id",0.0110619469026549
"11","PRJNA662018_PRJNA662018_P8T8",0,0.6,"specimen_sample_id","sample_id",0
"12","PRJNA662018_PRJNA662018_P8T8",2,0.6,"specimen_sample_id","sample_id",0.00716845878136201
"13","PRJNA662018_PRJNA662018_P8T8",1,0.6,"specimen_sample_id","sample_id",0.00446428571428571
"14","PRJNA662018_PRJNA662018_P8T8",0,0.6,"specimen_sample_id","sample_id",0
"15","PRJNA662018_PRJNA662018_P8T8",3,0.6,"specimen_sample_id","sample_id",0.0222222222222222
"16","PRJNA662018_PRJNA662018_P8T8",0,0.6,"specimen_sample_id","sample_id",0
"17","PRJNA662018_PRJNA662018_P8T8",0,0.6,"specimen_sample_id","sample_id",0
"0",NA,443,0.6,"specimen_sample_id","sample_id",0.115274525110591
"1",NA,328,0.6,"specimen_sample_id","sample_id",0.158072289156626
"2",NA,70,0.6,"specimen_sample_id","sample_id",0.0373931623931624
"3",NA,326,0.6,"specimen_sample_id","sample_id",0.216611295681063
"4",NA,1231,0.6,"specimen_sample_id","sample_id",1
"5",NA,37,0.6,"specimen_sample_id","sample_id",0.0305028854080791
"6",NA,221,0.6,"specimen_sample_id","sample_id",0.202752293577982
"7",NA,240,0.6,"specimen_sample_id","sample_id",0.269662921348315
"8",NA,151,0.6,"specimen_sample_id","sample_id",0.175990675990676
"9",NA,269,0.6,"specimen_sample_id","sample_id",0.47027972027972
"10",NA,259,0.6,"specimen_sample_id","sample_id",0.573008849557522
"11",NA,433,0.6,"specimen_sample_id","sample_id",1
"12",NA,104,0.6,"specimen_sample_id","sample_id",0.372759856630824
"13",NA,36,0.6,"specimen_sample_id","sample_id",0.160714285714286
"14",NA,38,0.6,"specimen_sample_id","sample_id",0.243589743589744
"15",NA,22,0.6,"specimen_sample_id","sample_id",0.162962962962963
"16",NA,9,0.6,"specimen_sample_id","sample_id",0.0849056603773585
"17",NA,37,0.6,"specimen_sample_id","sample_id",0.352380952380952
"0","Normal",2449,0.6,"stage_T","T_stage",0.637262555295342
"1","Normal",172,0.6,"stage_T","T_stage",0.0828915662650602
"2","Normal",1083,0.6,"stage_T","T_stage",0.578525641025641
"3","Normal",290,0.6,"stage_T","T_stage",0.192691029900332
"4","Normal",0,0.6,"stage_T","T_stage",0
"5","Normal",667,0.6,"stage_T","T_stage",0.549876339653751
"6","Normal",553,0.6,"stage_T","T_stage",0.507339449541284
"7","Normal",221,0.6,"stage_T","T_stage",0.248314606741573
"8","Normal",311,0.6,"stage_T","T_stage",0.362470862470862
"9","Normal",100,0.6,"stage_T","T_stage",0.174825174825175
"10","Normal",163,0.6,"stage_T","T_stage",0.360619469026549
"11","Normal",0,0.6,"stage_T","T_stage",0
"12","Normal",98,0.6,"stage_T","T_stage",0.351254480286738
"13","Normal",27,0.6,"stage_T","T_stage",0.120535714285714
"14","Normal",57,0.6,"stage_T","T_stage",0.365384615384615
"15","Normal",8,0.6,"stage_T","T_stage",0.0592592592592593
"16","Normal",42,0.6,"stage_T","T_stage",0.39622641509434
"17","Normal",11,0.6,"stage_T","T_stage",0.104761904761905
"0","T1",42,0.6,"stage_T","T_stage",0.0109289617486339
"1","T1",79,0.6,"stage_T","T_stage",0.0380722891566265
"2","T1",10,0.6,"stage_T","T_stage",0.00534188034188034
"3","T1",103,0.6,"stage_T","T_stage",0.0684385382059801
"4","T1",0,0.6,"stage_T","T_stage",0
"5","T1",16,0.6,"stage_T","T_stage",0.0131904369332234
"6","T1",28,0.6,"stage_T","T_stage",0.0256880733944954
"7","T1",37,0.6,"stage_T","T_stage",0.0415730337078652
"8","T1",43,0.6,"stage_T","T_stage",0.0501165501165501
"9","T1",57,0.6,"stage_T","T_stage",0.0996503496503496
"10","T1",23,0.6,"stage_T","T_stage",0.0508849557522124
"11","T1",0,0.6,"stage_T","T_stage",0
"12","T1",2,0.6,"stage_T","T_stage",0.00716845878136201
"13","T1",8,0.6,"stage_T","T_stage",0.0357142857142857
"14","T1",6,0.6,"stage_T","T_stage",0.0384615384615385
"15","T1",5,0.6,"stage_T","T_stage",0.037037037037037
"16","T1",4,0.6,"stage_T","T_stage",0.0377358490566038
"17","T1",8,0.6,"stage_T","T_stage",0.0761904761904762
"0","T2",2,0.6,"stage_T","T_stage",0.000520426749934947
"1","T2",91,0.6,"stage_T","T_stage",0.043855421686747
"2","T2",3,0.6,"stage_T","T_stage",0.0016025641025641
"3","T2",64,0.6,"stage_T","T_stage",0.0425249169435216
"4","T2",290,0.6,"stage_T","T_stage",0.235580828594638
"5","T2",4,0.6,"stage_T","T_stage",0.00329760923330585
"6","T2",23,0.6,"stage_T","T_stage",0.0211009174311927
"7","T2",42,0.6,"stage_T","T_stage",0.0471910112359551
"8","T2",9,0.6,"stage_T","T_stage",0.0104895104895105
"9","T2",109,0.6,"stage_T","T_stage",0.190559440559441
"10","T2",43,0.6,"stage_T","T_stage",0.0951327433628319
"11","T2",128,0.6,"stage_T","T_stage",0.295612009237875
"12","T2",17,0.6,"stage_T","T_stage",0.0609318996415771
"13","T2",4,0.6,"stage_T","T_stage",0.0178571428571429
"14","T2",4,0.6,"stage_T","T_stage",0.0256410256410256
"15","T2",6,0.6,"stage_T","T_stage",0.0444444444444444
"16","T2",1,0.6,"stage_T","T_stage",0.00943396226415094
"17","T2",5,0.6,"stage_T","T_stage",0.0476190476190476
"0","T3",4,0.6,"stage_T","T_stage",0.00104085349986989
"1","T3",30,0.6,"stage_T","T_stage",0.0144578313253012
"2","T3",1,0.6,"stage_T","T_stage",0.000534188034188034
"3","T3",11,0.6,"stage_T","T_stage",0.00730897009966777
"4","T3",28,0.6,"stage_T","T_stage",0.0227457351746548
"5","T3",0,0.6,"stage_T","T_stage",0
"6","T3",12,0.6,"stage_T","T_stage",0.0110091743119266
"7","T3",8,0.6,"stage_T","T_stage",0.00898876404494382
"8","T3",2,0.6,"stage_T","T_stage",0.00233100233100233
"9","T3",40,0.6,"stage_T","T_stage",0.0699300699300699
"10","T3",25,0.6,"stage_T","T_stage",0.0553097345132743
"11","T3",14,0.6,"stage_T","T_stage",0.0323325635103926
"12","T3",10,0.6,"stage_T","T_stage",0.03584229390681
"13","T3",1,0.6,"stage_T","T_stage",0.00446428571428571
