"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"0","HRA003620",2,0.8,"dataset",0.00191204588910134,0.0174927113702624,0.109305289993627,FALSE
"1","HRA003620",15,0.8,"dataset",0.0164113785557987,0.0174927113702624,0.938183807439825,FALSE
"2","HRA003620",31,0.8,"dataset",0.0496,0.0174927113702624,2.83546666666667,FALSE
"3","HRA003620",18,0.8,"dataset",0.0297520661157025,0.0174927113702624,1.70082644628099,FALSE
"4","HRA003620",1,0.8,"dataset",0.00212765957446809,0.0174927113702624,0.121631205673759,FALSE
"5","HRA003620",0,0.8,"dataset",0,0.0174927113702624,0,FALSE
"6","HRA003620",0,0.8,"dataset",0,0.0174927113702624,0,FALSE
"7","HRA003620",10,0.8,"dataset",0.0425531914893617,0.0174927113702624,2.43262411347518,FALSE
"8","HRA003620",0,0.8,"dataset",0,0.0174927113702624,0,FALSE
"9","HRA003620",11,0.8,"dataset",0.0594594594594595,0.0174927113702624,3.3990990990991,TRUE
"10","HRA003620",0,0.8,"dataset",0,0.0174927113702624,0,FALSE
"11","HRA003620",2,0.8,"dataset",0.0869565217391304,0.0174927113702624,4.97101449275362,TRUE
"0","InhouseData",75,0.8,"dataset",0.0717017208413002,0.115840621963071,0.618968714309546,FALSE
"1","InhouseData",0,0.8,"dataset",0,0.115840621963071,0,FALSE
"2","InhouseData",1,0.8,"dataset",0.0016,0.115840621963071,0.0138120805369128,FALSE
"3","InhouseData",1,0.8,"dataset",0.00165289256198347,0.115840621963071,0.0142686782406123,FALSE
"4","InhouseData",13,0.8,"dataset",0.0276595744680851,0.115840621963071,0.238772668856204,FALSE
"5","InhouseData",430,0.8,"dataset",0.990783410138249,0.115840621963071,8.5529876596666,FALSE
"6","InhouseData",0,0.8,"dataset",0,0.115840621963071,0,FALSE
"7","InhouseData",8,0.8,"dataset",0.0340425531914894,0.115840621963071,0.293874053976867,FALSE
"8","InhouseData",4,0.8,"dataset",0.0174672489082969,0.115840621963071,0.150786905424812,FALSE
