"cluster","group","n_cells","resolution","field","within_cluster_fraction"
"10","PRJNA662018_PRJNA662018_P2T2",6,0.4,"orig.ident",0.260869565217391
"0","PRJNA662018_PRJNA662018_P3N3",1,0.4,"orig.ident",0.000652315720808871
"1","PRJNA662018_PRJNA662018_P3N3",279,0.4,"orig.ident",0.201298701298701
"2","PRJNA662018_PRJNA662018_P3N3",129,0.4,"orig.ident",0.170184696569921
"3","PRJNA662018_PRJNA662018_P3N3",0,0.4,"orig.ident",0
"4","PRJNA662018_PRJNA662018_P3N3",37,0.4,"orig.ident",0.157446808510638
"5","PRJNA662018_PRJNA662018_P3N3",26,0.4,"orig.ident",0.116071428571429
"6","PRJNA662018_PRJNA662018_P3N3",13,0.4,"orig.ident",0.0601851851851852
"7","PRJNA662018_PRJNA662018_P3N3",11,0.4,"orig.ident",0.0588235294117647
"8","PRJNA662018_PRJNA662018_P3N3",2,0.4,"orig.ident",0.0217391304347826
"9","PRJNA662018_PRJNA662018_P3N3",0,0.4,"orig.ident",0
"10","PRJNA662018_PRJNA662018_P3N3",1,0.4,"orig.ident",0.0434782608695652
"0","PRJNA662018_PRJNA662018_P3T3",110,0.4,"orig.ident",0.0717547292889759
"1","PRJNA662018_PRJNA662018_P3T3",171,0.4,"orig.ident",0.123376623376623
"2","PRJNA662018_PRJNA662018_P3T3",162,0.4,"orig.ident",0.213720316622691
"3","PRJNA662018_PRJNA662018_P3T3",0,0.4,"orig.ident",0
"4","PRJNA662018_PRJNA662018_P3T3",41,0.4,"orig.ident",0.174468085106383
"5","PRJNA662018_PRJNA662018_P3T3",14,0.4,"orig.ident",0.0625
"6","PRJNA662018_PRJNA662018_P3T3",20,0.4,"orig.ident",0.0925925925925926
"7","PRJNA662018_PRJNA662018_P3T3",17,0.4,"orig.ident",0.0909090909090909
"8","PRJNA662018_PRJNA662018_P3T3",20,0.4,"orig.ident",0.217391304347826
"9","PRJNA662018_PRJNA662018_P3T3",4,0.4,"orig.ident",0.0701754385964912
"10","PRJNA662018_PRJNA662018_P3T3",4,0.4,"orig.ident",0.173913043478261
"0","PRJNA662018_PRJNA662018_P4T4",379,0.4,"orig.ident",0.247227658186562
"1","PRJNA662018_PRJNA662018_P4T4",0,0.4,"orig.ident",0
"2","PRJNA662018_PRJNA662018_P4T4",0,0.4,"orig.ident",0
"3","PRJNA662018_PRJNA662018_P4T4",0,0.4,"orig.ident",0
"4","PRJNA662018_PRJNA662018_P4T4",14,0.4,"orig.ident",0.0595744680851064
"5","PRJNA662018_PRJNA662018_P4T4",61,0.4,"orig.ident",0.272321428571429
"6","PRJNA662018_PRJNA662018_P4T4",5,0.4,"orig.ident",0.0231481481481481
"7","PRJNA662018_PRJNA662018_P4T4",2,0.4,"orig.ident",0.0106951871657754
"8","PRJNA662018_PRJNA662018_P4T4",0,0.4,"orig.ident",0
"9","PRJNA662018_PRJNA662018_P4T4",17,0.4,"orig.ident",0.298245614035088
"10","PRJNA662018_PRJNA662018_P4T4",1,0.4,"orig.ident",0.0434782608695652
"0","PRJNA662018_PRJNA662018_P5T5",148,0.4,"orig.ident",0.096542726679713
"1","PRJNA662018_PRJNA662018_P5T5",0,0.4,"orig.ident",0
"2","PRJNA662018_PRJNA662018_P5T5",0,0.4,"orig.ident",0
"3","PRJNA662018_PRJNA662018_P5T5",0,0.4,"orig.ident",0
"4","PRJNA662018_PRJNA662018_P5T5",3,0.4,"orig.ident",0.0127659574468085
"5","PRJNA662018_PRJNA662018_P5T5",12,0.4,"orig.ident",0.0535714285714286
"6","PRJNA662018_PRJNA662018_P5T5",2,0.4,"orig.ident",0.00925925925925926
"7","PRJNA662018_PRJNA662018_P5T5",0,0.4,"orig.ident",0
"8","PRJNA662018_PRJNA662018_P5T5",0,0.4,"orig.ident",0
"9","PRJNA662018_PRJNA662018_P5T5",5,0.4,"orig.ident",0.087719298245614
"10","PRJNA662018_PRJNA662018_P5T5",2,0.4,"orig.ident",0.0869565217391304
"0","PRJNA662018_PRJNA662018_P6N2",104,0.4,"orig.ident",0.0678408349641226
"1","PRJNA662018_PRJNA662018_P6N2",292,0.4,"orig.ident",0.210678210678211
"2","PRJNA662018_PRJNA662018_P6N2",129,0.4,"orig.ident",0.170184696569921
"3","PRJNA662018_PRJNA662018_P6N2",0,0.4,"orig.ident",0
