"cluster","group","n_cells","resolution","field","within_cluster_fraction"
"5","PRJNA662018_PRJNA662018_P8T8",3,0.8,"orig.ident",0.00120385232744783
"6","PRJNA662018_PRJNA662018_P8T8",0,0.8,"orig.ident",0
"7","PRJNA662018_PRJNA662018_P8T8",0,0.8,"orig.ident",0
"8","PRJNA662018_PRJNA662018_P8T8",9,0.8,"orig.ident",0.00632911392405063
"9","PRJNA662018_PRJNA662018_P8T8",1,0.8,"orig.ident",0.000955109837631328
"10","PRJNA662018_PRJNA662018_P8T8",3,0.8,"orig.ident",0.00289855072463768
"11","PRJNA662018_PRJNA662018_P8T8",10,0.8,"orig.ident",0.0100806451612903
"12","PRJNA662018_PRJNA662018_P8T8",17,0.8,"orig.ident",0.0200945626477541
"13","PRJNA662018_PRJNA662018_P8T8",8,0.8,"orig.ident",0.0105680317040951
"14","PRJNA662018_PRJNA662018_P8T8",2,0.8,"orig.ident",0.00371747211895911
"15","PRJNA662018_PRJNA662018_P8T8",0,0.8,"orig.ident",0
"16","PRJNA662018_PRJNA662018_P8T8",4,0.8,"orig.ident",0.00952380952380952
"17","PRJNA662018_PRJNA662018_P8T8",0,0.8,"orig.ident",0
"0","T4091568",62,0.8,"orig.ident",0.012214342001576
"1","T4091568",182,0.8,"orig.ident",0.0381871590432228
"2","T4091568",123,0.8,"orig.ident",0.0277715059832919
"3","T4091568",1,0.8,"orig.ident",0.000272628135223555
"4","T4091568",34,0.8,"orig.ident",0.0107594936708861
"5","T4091568",7,0.8,"orig.ident",0.00280898876404494
"6","T4091568",299,0.8,"orig.ident",0.120564516129032
"7","T4091568",354,0.8,"orig.ident",0.164421737111008
"8","T4091568",8,0.8,"orig.ident",0.00562587904360056
"9","T4091568",27,0.8,"orig.ident",0.0257879656160458
"10","T4091568",5,0.8,"orig.ident",0.00483091787439614
"11","T4091568",8,0.8,"orig.ident",0.00806451612903226
"12","T4091568",10,0.8,"orig.ident",0.0118203309692671
"13","T4091568",15,0.8,"orig.ident",0.0198150594451783
"14","T4091568",7,0.8,"orig.ident",0.0130111524163569
"15","T4091568",17,0.8,"orig.ident",0.0377777777777778
"16","T4091568",6,0.8,"orig.ident",0.0142857142857143
"17","T4091568",3,0.8,"orig.ident",0.0146341463414634
"0","T4295396",0,0.8,"orig.ident",0
"1","T4295396",27,0.8,"orig.ident",0.00566512798992866
"2","T4295396",44,0.8,"orig.ident",0.00993452246556785
"3","T4295396",0,0.8,"orig.ident",0
"4","T4295396",8,0.8,"orig.ident",0.00253164556962025
"5","T4295396",1,0.8,"orig.ident",0.000401284109149278
"6","T4295396",23,0.8,"orig.ident",0.0092741935483871
"7","T4295396",65,0.8,"orig.ident",0.0301904319554111
"8","T4295396",0,0.8,"orig.ident",0
"9","T4295396",7,0.8,"orig.ident",0.00668576886341929
"10","T4295396",0,0.8,"orig.ident",0
"11","T4295396",13,0.8,"orig.ident",0.0131048387096774
"12","T4295396",1,0.8,"orig.ident",0.00118203309692671
"13","T4295396",5,0.8,"orig.ident",0.00660501981505945
"14","T4295396",10,0.8,"orig.ident",0.0185873605947955
"15","T4295396",6,0.8,"orig.ident",0.0133333333333333
"16","T4295396",8,0.8,"orig.ident",0.019047619047619
"17","T4295396",1,0.8,"orig.ident",0.0048780487804878
"0","T4380845",0,0.8,"orig.ident",0
"1","T4380845",88,0.8,"orig.ident",0.0184641208560638
"2","T4380845",125,0.8,"orig.ident",0.0282230751862723
"3","T4380845",0,0.8,"orig.ident",0
"4","T4380845",29,0.8,"orig.ident",0.00917721518987342
"5","T4380845",4,0.8,"orig.ident",0.00160513643659711
"6","T4380845",17,0.8,"orig.ident",0.00685483870967742
"7","T4380845",157,0.8,"orig.ident",0.0729215048769159
"8","T4380845",2,0.8,"orig.ident",0.00140646976090014
"9","T4380845",73,0.8,"orig.ident",0.0697230181470869
"10","T4380845",0,0.8,"orig.ident",0
"11","T4380845",18,0.8,"orig.ident",0.0181451612903226
"12","T4380845",6,0.8,"orig.ident",0.00709219858156028
"13","T4380845",9,0.8,"orig.ident",0.011889035667107
"14","T4380845",44,0.8,"orig.ident",0.0817843866171004
"15","T4380845",1,0.8,"orig.ident",0.00222222222222222
"16","T4380845",2,0.8,"orig.ident",0.00476190476190476
"17","T4380845",0,0.8,"orig.ident",0
"0","T4398343",0,0.8,"orig.ident",0
"1","T4398343",283,0.8,"orig.ident",0.0593789341166597
"2","T4398343",336,0.8,"orig.ident",0.0758636261006999
"3","T4398343",0,0.8,"orig.ident",0
"4","T4398343",81,0.8,"orig.ident",0.0256329113924051
"5","T4398343",2,0.8,"orig.ident",0.000802568218298555
"6","T4398343",19,0.8,"orig.ident",0.00766129032258064
"7","T4398343",315,0.8,"orig.ident",0.146307477937761
"8","T4398343",6,0.8,"orig.ident",0.00421940928270042
"9","T4398343",85,0.8,"orig.ident",0.0811843361986628
"10","T4398343",0,0.8,"orig.ident",0
"11","T4398343",105,0.8,"orig.ident",0.105846774193548
"12","T4398343",36,0.8,"orig.ident",0.0425531914893617
"13","T4398343",31,0.8,"orig.ident",0.0409511228533686
"14","T4398343",80,0.8,"orig.ident",0.148698884758364
"15","T4398343",36,0.8,"orig.ident",0.08
"16","T4398343",8,0.8,"orig.ident",0.019047619047619
"17","T4398343",1,0.8,"orig.ident",0.0048780487804878
"0","T4450398",0,0.8,"orig.ident",0
"1","T4450398",54,0.8,"orig.ident",0.0113302559798573
"2","T4450398",65,0.8,"orig.ident",0.0146759990968616
"3","T4450398",0,0.8,"orig.ident",0
"4","T4450398",26,0.8,"orig.ident",0.00822784810126582
"5","T4450398",2,0.8,"orig.ident",0.000802568218298555
"6","T4450398",2,0.8,"orig.ident",0.000806451612903226
"7","T4450398",60,0.8,"orig.ident",0.027868091035764
"8","T4450398",2,0.8,"orig.ident",0.00140646976090014
"9","T4450398",10,0.8,"orig.ident",0.00955109837631328
"10","T4450398",0,0.8,"orig.ident",0
"11","T4450398",32,0.8,"orig.ident",0.032258064516129
"12","T4450398",3,0.8,"orig.ident",0.00354609929078014
"13","T4450398",6,0.8,"orig.ident",0.00792602377807133
"14","T4450398",8,0.8,"orig.ident",0.0148698884758364
"15","T4450398",7,0.8,"orig.ident",0.0155555555555556
"16","T4450398",3,0.8,"orig.ident",0.00714285714285714
"17","T4450398",0,0.8,"orig.ident",0
"0","T4463209a",0,0.8,"orig.ident",0
"1","T4463209a",98,0.8,"orig.ident",0.0205623164078892
"2","T4463209a",103,0.8,"orig.ident",0.0232558139534884
"3","T4463209a",0,0.8,"orig.ident",0
"4","T4463209a",12,0.8,"orig.ident",0.00379746835443038
"5","T4463209a",0,0.8,"orig.ident",0
"6","T4463209a",7,0.8,"orig.ident",0.00282258064516129
"7","T4463209a",88,0.8,"orig.ident",0.0408732001857873
"8","T4463209a",3,0.8,"orig.ident",0.00210970464135021
"9","T4463209a",48,0.8,"orig.ident",0.0458452722063037
"10","T4463209a",0,0.8,"orig.ident",0
"11","T4463209a",23,0.8,"orig.ident",0.0231854838709677
"12","T4463209a",7,0.8,"orig.ident",0.008274231678487
"13","T4463209a",6,0.8,"orig.ident",0.00792602377807133
"14","T4463209a",35,0.8,"orig.ident",0.0650557620817844
"15","T4463209a",3,0.8,"orig.ident",0.00666666666666667
"16","T4463209a",3,0.8,"orig.ident",0.00714285714285714
"17","T4463209a",0,0.8,"orig.ident",0
"0","T4463209b",0,0.8,"orig.ident",0
"1","T4463209b",39,0.8,"orig.ident",0.00818296265211918
"2","T4463209b",36,0.8,"orig.ident",0.00812824565364642
"3","T4463209b",0,0.8,"orig.ident",0
"4","T4463209b",26,0.8,"orig.ident",0.00822784810126582
"5","T4463209b",2,0.8,"orig.ident",0.000802568218298555
"6","T4463209b",14,0.8,"orig.ident",0.00564516129032258
"7","T4463209b",93,0.8,"orig.ident",0.0431955411054343
"8","T4463209b",5,0.8,"orig.ident",0.00351617440225035
"9","T4463209b",16,0.8,"orig.ident",0.0152817574021012
"10","T4463209b",0,0.8,"orig.ident",0
"11","T4463209b",13,0.8,"orig.ident",0.0131048387096774
"12","T4463209b",2,0.8,"orig.ident",0.00236406619385343
"13","T4463209b",16,0.8,"orig.ident",0.0211360634081902
"14","T4463209b",16,0.8,"orig.ident",0.0297397769516729
"15","T4463209b",7,0.8,"orig.ident",0.0155555555555556
"16","T4463209b",2,0.8,"orig.ident",0.00476190476190476
"17","T4463209b",0,0.8,"orig.ident",0
"0","T4465219",3,0.8,"orig.ident",0.000591016548463357
"1","T4465219",157,0.8,"orig.ident",0.0329416701636593
"2","T4465219",152,0.8,"orig.ident",0.0343192594265071
"3","T4465219",0,0.8,"orig.ident",0
"4","T4465219",25,0.8,"orig.ident",0.00791139240506329
"5","T4465219",0,0.8,"orig.ident",0
"6","T4465219",36,0.8,"orig.ident",0.0145161290322581
"7","T4465219",68,0.8,"orig.ident",0.0315838365071993
"8","T4465219",3,0.8,"orig.ident",0.00210970464135021
"9","T4465219",28,0.8,"orig.ident",0.0267430754536772
"10","T4465219",1,0.8,"orig.ident",0.000966183574879227
"11","T4465219",8,0.8,"orig.ident",0.00806451612903226
"12","T4465219",29,0.8,"orig.ident",0.0342789598108747
"13","T4465219",9,0.8,"orig.ident",0.011889035667107
"14","T4465219",8,0.8,"orig.ident",0.0148698884758364
"15","T4465219",3,0.8,"orig.ident",0.00666666666666667
"16","T4465219",20,0.8,"orig.ident",0.0476190476190476
"17","T4465219",0,0.8,"orig.ident",0
"0","T4465935",0,0.8,"orig.ident",0
"1","T4465935",29,0.8,"orig.ident",0.00608476710029375
"2","T4465935",60,0.8,"orig.ident",0.0135470760894107
"3","T4465935",0,0.8,"orig.ident",0
"4","T4465935",10,0.8,"orig.ident",0.00316455696202532
"5","T4465935",1,0.8,"orig.ident",0.000401284109149278
"6","T4465935",40,0.8,"orig.ident",0.0161290322580645
"7","T4465935",54,0.8,"orig.ident",0.0250812819321876
"8","T4465935",2,0.8,"orig.ident",0.00140646976090014
"9","T4465935",13,0.8,"orig.ident",0.0124164278892073
"10","T4465935",2,0.8,"orig.ident",0.00193236714975845
"11","T4465935",25,0.8,"orig.ident",0.0252016129032258
"12","T4465935",2,0.8,"orig.ident",0.00236406619385343
"13","T4465935",3,0.8,"orig.ident",0.00396301188903567
"14","T4465935",8,0.8,"orig.ident",0.0148698884758364
"15","T4465935",6,0.8,"orig.ident",0.0133333333333333
"16","T4465935",6,0.8,"orig.ident",0.0142857142857143
"17","T4465935",0,0.8,"orig.ident",0
"0","T4466585",218,0.8,"orig.ident",0.0429472025216706
"1","T4466585",103,0.8,"orig.ident",0.0216114141838019
"2","T4466585",175,0.8,"orig.ident",0.0395123052607812
"3","T4466585",6,0.8,"orig.ident",0.00163576881134133
"4","T4466585",6,0.8,"orig.ident",0.00189873417721519
"5","T4466585",1,0.8,"orig.ident",0.000401284109149278
"6","T4466585",872,0.8,"orig.ident",0.351612903225806
"7","T4466585",326,0.8,"orig.ident",0.151416627960985
"8","T4466585",2,0.8,"orig.ident",0.00140646976090014
"9","T4466585",9,0.8,"orig.ident",0.00859598853868195
"10","T4466585",9,0.8,"orig.ident",0.00869565217391304
"11","T4466585",5,0.8,"orig.ident",0.00504032258064516
"12","T4466585",3,0.8,"orig.ident",0.00354609929078014
"13","T4466585",5,0.8,"orig.ident",0.00660501981505945
"14","T4466585",0,0.8,"orig.ident",0
"15","T4466585",22,0.8,"orig.ident",0.0488888888888889
"16","T4466585",25,0.8,"orig.ident",0.0595238095238095
"17","T4466585",0,0.8,"orig.ident",0
"0","T4469479",274,0.8,"orig.ident",0.0539795114263199
"1","T4469479",19,0.8,"orig.ident",0.00398657154846832
"2","T4469479",53,0.8,"orig.ident",0.0119665838789795
"3","T4469479",2,0.8,"orig.ident",0.00054525627044711
"4","T4469479",2,0.8,"orig.ident",0.000632911392405063
"5","T4469479",9,0.8,"orig.ident",0.0036115569823435
"6","T4469479",752,0.8,"orig.ident",0.303225806451613
"7","T4469479",62,0.8,"orig.ident",0.0287970274036229
"8","T4469479",0,0.8,"orig.ident",0
"9","T4469479",24,0.8,"orig.ident",0.0229226361031519
"10","T4469479",7,0.8,"orig.ident",0.00676328502415459
"11","T4469479",9,0.8,"orig.ident",0.00907258064516129
"12","T4469479",1,0.8,"orig.ident",0.00118203309692671
"13","T4469479",5,0.8,"orig.ident",0.00660501981505945
"14","T4469479",8,0.8,"orig.ident",0.0148698884758364
"15","T4469479",11,0.8,"orig.ident",0.0244444444444444
"16","T4469479",37,0.8,"orig.ident",0.0880952380952381
"17","T4469479",1,0.8,"orig.ident",0.0048780487804878
"0","T4471438",4,0.8,"orig.ident",0.000788022064617809
"1","T4471438",170,0.8,"orig.ident",0.0356693243810323
"2","T4471438",194,0.8,"orig.ident",0.0438022126890946
"3","T4471438",0,0.8,"orig.ident",0
"4","T4471438",27,0.8,"orig.ident",0.00854430379746835
"5","T4471438",1,0.8,"orig.ident",0.000401284109149278
"6","T4471438",88,0.8,"orig.ident",0.0354838709677419
"7","T4471438",274,0.8,"orig.ident",0.127264282396656
"8","T4471438",4,0.8,"orig.ident",0.00281293952180028
"9","T4471438",16,0.8,"orig.ident",0.0152817574021012
"10","T4471438",1,0.8,"orig.ident",0.000966183574879227
"11","T4471438",9,0.8,"orig.ident",0.00907258064516129
"12","T4471438",8,0.8,"orig.ident",0.00945626477541371
"13","T4471438",4,0.8,"orig.ident",0.00528401585204756
"14","T4471438",21,0.8,"orig.ident",0.0390334572490706
"15","T4471438",4,0.8,"orig.ident",0.00888888888888889
"16","T4471438",8,0.8,"orig.ident",0.019047619047619
"17","T4471438",3,0.8,"orig.ident",0.0146341463414634
"0","T8009218",0,0.8,"orig.ident",0
"1","T8009218",174,0.8,"orig.ident",0.0365086026017625
"2","T8009218",246,0.8,"orig.ident",0.0555430119665839
"3","T8009218",0,0.8,"orig.ident",0
"4","T8009218",101,0.8,"orig.ident",0.0319620253164557
"5","T8009218",1,0.8,"orig.ident",0.000401284109149278
"6","T8009218",56,0.8,"orig.ident",0.0225806451612903
"7","T8009218",200,0.8,"orig.ident",0.0928936367858802
"8","T8009218",5,0.8,"orig.ident",0.00351617440225035
"9","T8009218",10,0.8,"orig.ident",0.00955109837631328
"10","T8009218",0,0.8,"orig.ident",0
"11","T8009218",11,0.8,"orig.ident",0.0110887096774194
"12","T8009218",24,0.8,"orig.ident",0.0283687943262411
"13","T8009218",4,0.8,"orig.ident",0.00528401585204756
"14","T8009218",17,0.8,"orig.ident",0.0315985130111524
"15","T8009218",3,0.8,"orig.ident",0.00666666666666667
"16","T8009218",11,0.8,"orig.ident",0.0261904761904762
"17","T8009218",1,0.8,"orig.ident",0.0048780487804878
"0","MIBC",1070,0.8,"Type",0.210795902285264
"1","MIBC",2534,0.8,"Type",0.531682752832564
"2","MIBC",2910,0.8,"Type",0.657033190336419
"3","MIBC",496,0.8,"Type",0.135223555070883
"4","MIBC",1062,0.8,"Type",0.336075949367089
"5","MIBC",471,0.8,"Type",0.18900481540931
"6","MIBC",2270,0.8,"Type",0.915322580645161
"7","MIBC",2153,0.8,"Type",1
"8","MIBC",354,0.8,"Type",0.248945147679325
"9","MIBC",715,0.8,"Type",0.682903533906399
"10","MIBC",235,0.8,"Type",0.227053140096618
"11","MIBC",527,0.8,"Type",0.53125
"12","MIBC",463,0.8,"Type",0.547281323877069
"13","MIBC",238,0.8,"Type",0.31439894319683
"14","MIBC",425,0.8,"Type",0.78996282527881
"15","MIBC",190,0.8,"Type",0.422222222222222
"16","MIBC",256,0.8,"Type",0.60952380952381
"17","MIBC",52,0.8,"Type",0.253658536585366
"0","NMIBC",511,0.8,"Type",0.100669818754925
"1","NMIBC",1123,0.8,"Type",0.235627360469996
"2","NMIBC",972,0.8,"Type",0.219462632648453
"3","NMIBC",447,0.8,"Type",0.121864776444929
"4","NMIBC",695,0.8,"Type",0.21993670886076
"5","NMIBC",479,0.8,"Type",0.192215088282504
"6","NMIBC",83,0.8,"Type",0.0334677419354839
"7","NMIBC",0,0.8,"Type",0
"8","NMIBC",327,0.8,"Type",0.229957805907173
"9","NMIBC",114,0.8,"Type",0.108882521489971
"10","NMIBC",130,0.8,"Type",0.1256038647343
"11","NMIBC",245,0.8,"Type",0.246975806451613
"12","NMIBC",281,0.8,"Type",0.332151300236407
"13","NMIBC",202,0.8,"Type",0.266842800528402
"14","NMIBC",66,0.8,"Type",0.122676579925651
"15","NMIBC",51,0.8,"Type",0.113333333333333
"16","NMIBC",87,0.8,"Type",0.207142857142857
"17","NMIBC",22,0.8,"Type",0.107317073170732
"0","Normal",3495,0.8,"Type",0.688534278959811
"1","Normal",1109,0.8,"Type",0.23268988669744
"2","Normal",547,0.8,"Type",0.123504177015128
"3","Normal",2725,0.8,"Type",0.742911668484188
"4","Normal",1403,0.8,"Type",0.443987341772152
"5","Normal",1542,0.8,"Type",0.618780096308186
"6","Normal",127,0.8,"Type",0.0512096774193548
"7","Normal",0,0.8,"Type",0
"8","Normal",741,0.8,"Type",0.521097046413502
"9","Normal",218,0.8,"Type",0.208213944603629
"10","Normal",670,0.8,"Type",0.647342995169082
"11","Normal",220,0.8,"Type",0.221774193548387
"12","Normal",102,0.8,"Type",0.120567375886525
"13","Normal",317,0.8,"Type",0.418758256274769
"14","Normal",47,0.8,"Type",0.087360594795539
"15","Normal",209,0.8,"Type",0.464444444444444
"16","Normal",77,0.8,"Type",0.183333333333333
"17","Normal",131,0.8,"Type",0.639024390243902
"0","Normal",3495,0.8,"T_stage",0.688534278959811
"1","Normal",1109,0.8,"T_stage",0.23268988669744
"2","Normal",547,0.8,"T_stage",0.123504177015128
"3","Normal",2725,0.8,"T_stage",0.742911668484188
"4","Normal",1403,0.8,"T_stage",0.443987341772152
"5","Normal",1542,0.8,"T_stage",0.618780096308186
"6","Normal",127,0.8,"T_stage",0.0512096774193548
"7","Normal",0,0.8,"T_stage",0
"8","Normal",741,0.8,"T_stage",0.521097046413502
"9","Normal",218,0.8,"T_stage",0.208213944603629
"10","Normal",670,0.8,"T_stage",0.647342995169082
"11","Normal",220,0.8,"T_stage",0.221774193548387
"12","Normal",102,0.8,"T_stage",0.120567375886525
"13","Normal",317,0.8,"T_stage",0.418758256274769
"14","Normal",47,0.8,"T_stage",0.087360594795539
"15","Normal",209,0.8,"T_stage",0.464444444444444
"16","Normal",77,0.8,"T_stage",0.183333333333333
"17","Normal",131,0.8,"T_stage",0.639024390243902
"0","T1",299,0.8,"T_stage",0.0589046493301812
"1","T1",551,0.8,"T_stage",0.115610574905581
"2","T1",467,0.8,"T_stage",0.105441408895913
"3","T1",300,0.8,"T_stage",0.0817884405670665
"4","T1",454,0.8,"T_stage",0.143670886075949
"5","T1",210,0.8,"T_stage",0.0842696629213483
"6","T1",7,0.8,"T_stage",0.00282258064516129
"7","T1",0,0.8,"T_stage",0
"8","T1",229,0.8,"T_stage",0.161040787623066
"9","T1",37,0.8,"T_stage",0.0353390639923591
"10","T1",78,0.8,"T_stage",0.0753623188405797
"11","T1",106,0.8,"T_stage",0.106854838709677
"12","T1",158,0.8,"T_stage",0.186761229314421
"13","T1",57,0.8,"T_stage",0.0752972258916777
"14","T1",12,0.8,"T_stage",0.0223048327137546
"15","T1",23,0.8,"T_stage",0.0511111111111111
"16","T1",33,0.8,"T_stage",0.0785714285714286
"17","T1",3,0.8,"T_stage",0.0146341463414634
"0","T2",367,0.8,"T_stage",0.072301024428684
"1","T2",969,0.8,"T_stage",0.203315148971884
"2","T2",1236,0.8,"T_stage",0.27906976744186
"3","T2",167,0.8,"T_stage",0.0455288985823337
"4","T2",341,0.8,"T_stage",0.107911392405063
"5","T2",35,0.8,"T_stage",0.0140449438202247
"6","T2",1034,0.8,"T_stage",0.416935483870968
"7","T2",1226,0.8,"T_stage",0.569437993497445
"8","T2",91,0.8,"T_stage",0.0639943741209564
"9","T2",293,0.8,"T_stage",0.279847182425979
"10","T2",67,0.8,"T_stage",0.0647342995169082
"11","T2",332,0.8,"T_stage",0.334677419354839
"12","T2",119,0.8,"T_stage",0.140661938534279
"13","T2",116,0.8,"T_stage",0.153236459709379
"14","T2",214,0.8,"T_stage",0.397769516728625
"15","T2",105,0.8,"T_stage",0.233333333333333
"16","T2",89,0.8,"T_stage",0.211904761904762
"17","T2",8,0.8,"T_stage",0.0390243902439024
"0","T3",153,0.8,"T_stage",0.0301418439716312
"1","T3",622,0.8,"T_stage",0.130507763323542
"2","T3",688,0.8,"T_stage",0.155339805825243
"3","T3",148,0.8,"T_stage",0.0403489640130862
"4","T3",377,0.8,"T_stage",0.119303797468354
"5","T3",211,0.8,"T_stage",0.0846709470304976
"6","T3",66,0.8,"T_stage",0.0266129032258065
"7","T3",200,0.8,"T_stage",0.0928936367858802
"8","T3",136,0.8,"T_stage",0.0956399437412096
"9","T3",124,0.8,"T_stage",0.118433619866285
"10","T3",105,0.8,"T_stage",0.101449275362319
"11","T3",70,0.8,"T_stage",0.0705645161290323
"12","T3",119,0.8,"T_stage",0.140661938534279
"13","T3",47,0.8,"T_stage",0.0620871862615588
"14","T3",91,0.8,"T_stage",0.169144981412639
"15","T3",16,0.8,"T_stage",0.0355555555555556
"16","T3",56,0.8,"T_stage",0.133333333333333
"17","T3",24,0.8,"T_stage",0.117073170731707
"0","T4",496,0.8,"T_stage",0.0977147360126084
"1","T4",613,0.8,"T_stage",0.128619387326899
"2","T4",572,0.8,"T_stage",0.129148792052382
"3","T4",133,0.8,"T_stage",0.0362595419847328
"4","T4",152,0.8,"T_stage",0.0481012658227848
"5","T4",181,0.8,"T_stage",0.0726324237560193
"6","T4",1141,0.8,"T_stage",0.46008064516129
"7","T4",690,0.8,"T_stage",0.320483046911287
"8","T4",83,0.8,"T_stage",0.0583684950773558
"9","T4",100,0.8,"T_stage",0.0955109837631328
"10","T4",41,0.8,"T_stage",0.0396135265700483
"11","T4",63,0.8,"T_stage",0.063508064516129
"12","T4",108,0.8,"T_stage",0.127659574468085
"13","T4",46,0.8,"T_stage",0.0607661822985469
"14","T4",48,0.8,"T_stage",0.0892193308550186
"15","T4",47,0.8,"T_stage",0.104444444444444
"16","T4",57,0.8,"T_stage",0.135714285714286
"17","T4",15,0.8,"T_stage",0.0731707317073171
"0","Ta",21,0.8,"T_stage",0.0041371158392435
"1","Ta",67,0.8,"T_stage",0.0140579101972304
"2","Ta",70,0.8,"T_stage",0.0158049221043125
"3","Ta",37,0.8,"T_stage",0.0100872410032715
"4","Ta",37,0.8,"T_stage",0.0117088607594937
"5","Ta",142,0.8,"T_stage",0.0569823434991974
"6","Ta",7,0.8,"T_stage",0.00282258064516129
"7","Ta",0,0.8,"T_stage",0
"8","Ta",28,0.8,"T_stage",0.019690576652602
"9","Ta",32,0.8,"T_stage",0.0305635148042025
"10","Ta",25,0.8,"T_stage",0.0241545893719807
"11","Ta",25,0.8,"T_stage",0.0252016129032258
"12","Ta",10,0.8,"T_stage",0.0118203309692671
"13","Ta",19,0.8,"T_stage",0.0250990752972259
"14","Ta",10,0.8,"T_stage",0.0185873605947955
"15","Ta",4,0.8,"T_stage",0.00888888888888889
"16","Ta",5,0.8,"T_stage",0.0119047619047619
"17","Ta",6,0.8,"T_stage",0.0292682926829268
"0",NA,245,0.8,"T_stage",0.0482663514578408
"1",NA,835,0.8,"T_stage",0.175199328577423
"2",NA,849,0.8,"T_stage",0.191691126665161
"3",NA,158,0.8,"T_stage",0.0430752453653217
"4",NA,396,0.8,"T_stage",0.125316455696203
"5",NA,171,0.8,"T_stage",0.0686195826645265
"6",NA,98,0.8,"T_stage",0.0395161290322581
"7",NA,37,0.8,"T_stage",0.0171853228053878
"8",NA,114,0.8,"T_stage",0.080168776371308
"9",NA,243,0.8,"T_stage",0.232091690544413
"10",NA,49,0.8,"T_stage",0.0473429951690821
"11",NA,176,0.8,"T_stage",0.17741935483871
"12",NA,230,0.8,"T_stage",0.271867612293144
"13",NA,155,0.8,"T_stage",0.204755614266843
"14",NA,116,0.8,"T_stage",0.215613382899628
"15",NA,46,0.8,"T_stage",0.102222222222222
"16",NA,103,0.8,"T_stage",0.245238095238095
"17",NA,18,0.8,"T_stage",0.0878048780487805
"0","N0",700,0.8,"N_stage",0.137903861308117
"1","N0",1289,0.8,"N_stage",0.270457406630298
"2","N0",1216,0.8,"N_stage",0.274554075412057
"3","N0",687,0.8,"N_stage",0.187295528898582
"4","N0",837,0.8,"N_stage",0.264873417721519
"5","N0",605,0.8,"N_stage",0.242776886035313
"6","N0",28,0.8,"N_stage",0.0112903225806452
"7","N0",0,0.8,"N_stage",0
"8","N0",459,0.8,"N_stage",0.322784810126582
"9","N0",192,0.8,"N_stage",0.183381088825215
"10","N0",275,0.8,"N_stage",0.265700483091787
"11","N0",266,0.8,"N_stage",0.268145161290323
"12","N0",343,0.8,"N_stage",0.405437352245863
"13","N0",139,0.8,"N_stage",0.183619550858653
"14","N0",95,0.8,"N_stage",0.176579925650558
"15","N0",51,0.8,"N_stage",0.113333333333333
"16","N0",83,0.8,"N_stage",0.197619047619048
"17","N0",36,0.8,"N_stage",0.175609756097561
"0","N2",42,0.8,"N_stage",0.008274231678487
"1","N2",36,0.8,"N_stage",0.00755350398657155
"2","N2",51,0.8,"N_stage",0.0115150146759991
"3","N2",55,0.8,"N_stage",0.0149945474372955
"4","N2",58,0.8,"N_stage",0.0183544303797468
"5","N2",94,0.8,"N_stage",0.0377207062600321
"6","N2",2,0.8,"N_stage",0.000806451612903226
"7","N2",0,0.8,"N_stage",0
"8","N2",26,0.8,"N_stage",0.0182841068917018
"9","N2",23,0.8,"N_stage",0.0219675262655205
"10","N2",11,0.8,"N_stage",0.0106280193236715
"11","N2",31,0.8,"N_stage",0.03125
"12","N2",5,0.8,"N_stage",0.00591016548463357
"13","N2",15,0.8,"N_stage",0.0198150594451783
"14","N2",10,0.8,"N_stage",0.0185873605947955
"15","N2",15,0.8,"N_stage",0.0333333333333333
"16","N2",6,0.8,"N_stage",0.0142857142857143
"17","N2",8,0.8,"N_stage",0.0390243902439024
"0","N3",33,0.8,"N_stage",0.00650118203309693
"1","N3",74,0.8,"N_stage",0.0155266470835082
"2","N3",54,0.8,"N_stage",0.0121923684804696
"3","N3",34,0.8,"N_stage",0.00926935659760087
"4","N3",79,0.8,"N_stage",0.025
"5","N3",49,0.8,"N_stage",0.0196629213483146
"6","N3",0,0.8,"N_stage",0
"7","N3",0,0.8,"N_stage",0
"8","N3",40,0.8,"N_stage",0.0281293952180028
"9","N3",5,0.8,"N_stage",0.00477554918815664
"10","N3",5,0.8,"N_stage",0.00483091787439614
"11","N3",20,0.8,"N_stage",0.0201612903225806
"12","N3",34,0.8,"N_stage",0.0401891252955083
"13","N3",13,0.8,"N_stage",0.0171730515191546
"14","N3",8,0.8,"N_stage",0.0148698884758364
"15","N3",3,0.8,"N_stage",0.00666666666666667
"16","N3",12,0.8,"N_stage",0.0285714285714286
"17","N3",2,0.8,"N_stage",0.00975609756097561
"0","Normal",3495,0.8,"N_stage",0.688534278959811
"1","Normal",1109,0.8,"N_stage",0.23268988669744
"2","Normal",547,0.8,"N_stage",0.123504177015128
"3","Normal",2725,0.8,"N_stage",0.742911668484188
"4","Normal",1403,0.8,"N_stage",0.443987341772152
"5","Normal",1542,0.8,"N_stage",0.618780096308186
"6","Normal",127,0.8,"N_stage",0.0512096774193548
"7","Normal",0,0.8,"N_stage",0
"8","Normal",741,0.8,"N_stage",0.521097046413502
"9","Normal",218,0.8,"N_stage",0.208213944603629
"10","Normal",670,0.8,"N_stage",0.647342995169082
"11","Normal",220,0.8,"N_stage",0.221774193548387
"12","Normal",102,0.8,"N_stage",0.120567375886525
"13","Normal",317,0.8,"N_stage",0.418758256274769
"14","Normal",47,0.8,"N_stage",0.087360594795539
"15","Normal",209,0.8,"N_stage",0.464444444444444
"16","Normal",77,0.8,"N_stage",0.183333333333333
