"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"11","GSE326225",66,1.2,"dataset",0.0509259259259259,0.0305543187889581,1.66673412939351,FALSE
"12","GSE326225",14,1.2,"dataset",0.012927054478301,0.0305543187889581,0.423084362233356,FALSE
"13","GSE326225",27,1.2,"dataset",0.027190332326284,0.0305543187889581,0.889901441236194,FALSE
"14","GSE326225",49,1.2,"dataset",0.0578512396694215,0.0305543187889581,1.8933899351187,FALSE
"15","GSE326225",168,1.2,"dataset",0.203143893591294,0.0305543187889581,6.64861471775659,FALSE
"16","GSE326225",14,1.2,"dataset",0.0184940554821664,0.0305543187889581,0.605284497092107,FALSE
"17","GSE326225",71,1.2,"dataset",0.126110124333925,0.0305543187889581,4.12740749368301,FALSE
"18","GSE326225",21,1.2,"dataset",0.0466666666666667,0.0305543187889581,1.52733454766242,FALSE
"19","GSE326225",38,1.2,"dataset",0.0881670533642691,0.0305543187889581,2.8855839979038,FALSE
"20","GSE326225",22,1.2,"dataset",0.100456621004566,0.0305543187889581,3.28780431003651,TRUE
"21","GSE326225",3,1.2,"dataset",0.013953488372093,0.0305543187889581,0.456678103952218,FALSE
"0","HRA003620",2920,1.2,"dataset",0.572773636720282,0.39378339269813,1.45453984942266,FALSE
"1","HRA003620",1093,1.2,"dataset",0.296849538294405,0.39378339269813,0.753839658550473,FALSE
"2","HRA003620",1221,1.2,"dataset",0.387250237868697,0.39378339269813,0.983409267758425,FALSE
"3","HRA003620",1539,1.2,"dataset",0.623581847649919,0.39378339269813,1.58356563332256,FALSE
"4","HRA003620",59,1.2,"dataset",0.0240718074255406,0.39378339269813,0.0611295648112661,FALSE
"5","HRA003620",486,1.2,"dataset",0.206544836379091,0.39378339269813,0.524513832246413,FALSE
"6","HRA003620",0,1.2,"dataset",0,0.39378339269813,0,FALSE
"7","HRA003620",1578,1.2,"dataset",0.742238946378175,0.39378339269813,1.88489144067883,FALSE
"8","HRA003620",503,1.2,"dataset",0.274114441416894,0.39378339269813,0.696104626299024,FALSE
"9","HRA003620",1125,1.2,"dataset",0.746516257465163,0.39378339269813,1.89575353178348,FALSE
"10","HRA003620",724,1.2,"dataset",0.505586592178771,0.39378339269813,1.28392055519301,FALSE
"11","HRA003620",465,1.2,"dataset",0.358796296296296,0.39378339269813,0.911151417122727,FALSE
"12","HRA003620",715,1.2,"dataset",0.660203139427516,0.39378339269813,1.67656420171488,FALSE
"13","HRA003620",276,1.2,"dataset",0.277945619335347,0.39378339269813,0.705833776866302,FALSE
"14","HRA003620",245,1.2,"dataset",0.289256198347107,0.39378339269813,0.734556621002166,FALSE
"15","HRA003620",359,1.2,"dataset",0.43409915356711,0.39378339269813,1.10238055138066,FALSE
"16","HRA003620",309,1.2,"dataset",0.408190224570674,0.39378339269813,1.03658567664276,FALSE
"17","HRA003620",147,1.2,"dataset",0.261101243339254,0.39378339269813,0.663058036933039,FALSE
"18","HRA003620",152,1.2,"dataset",0.337777777777778,0.39378339269813,0.857775579268053,FALSE
"19","HRA003620",83,1.2,"dataset",0.192575406032483,0.39378339269813,0.489038922421263,FALSE
"20","HRA003620",32,1.2,"dataset",0.146118721461187,0.39378339269813,0.371063696871544,FALSE
"21","HRA003620",120,1.2,"dataset",0.558139534883721,0.39378339269813,1.41737702816631,FALSE
"0","InhouseData",575,1.2,"dataset",0.112789329148686,0.277242876224399,0.406824985675717,FALSE
"1","InhouseData",1179,1.2,"dataset",0.320206409560022,0.277242876224399,1.15496713178249,FALSE
"2","InhouseData",386,1.2,"dataset",0.122423089121472,0.277242876224399,0.44157343477559,FALSE
"3","InhouseData",5,1.2,"dataset",0.0020259319286872,0.277242876224399,0.00730742645682054,FALSE
"4","InhouseData",2194,1.2,"dataset",0.895144838841289,0.277242876224399,3.22873882651817,FALSE
"5","InhouseData",856,1.2,"dataset",0.363790905227369,0.277242876224399,1.31217404097669,FALSE
"6","InhouseData",2113,1.2,"dataset",0.982790697674419,0.277242876224399,3.54487268007908,FALSE
"7","InhouseData",30,1.2,"dataset",0.0141110065851364,0.277242876224399,0.0508976345120407,FALSE
"8","InhouseData",778,1.2,"dataset",0.423978201634877,0.277242876224399,1.5292663508934,FALSE
"9","InhouseData",7,1.2,"dataset",0.0046449900464499,0.277242876224399,0.0167542268703426,FALSE
"10","InhouseData",43,1.2,"dataset",0.0300279329608939,0.277242876224399,0.108309123645757,FALSE
"11","InhouseData",317,1.2,"dataset",0.244598765432099,0.277242876224399,0.882254464977206,FALSE
