"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"8","PRJNA662018",168,0.8,"dataset",0.118143459915612,0.118154496883348,0.99990658867815,FALSE
"9","PRJNA662018",71,0.8,"dataset",0.0678127984718243,0.118154496883348,0.573933284475619,FALSE
"10","PRJNA662018",75,0.8,"dataset",0.072463768115942,0.118154496883348,0.613296743055698,FALSE
"11","PRJNA662018",165,0.8,"dataset",0.16633064516129,0.118154496883348,1.40773859267926,FALSE
"12","PRJNA662018",193,0.8,"dataset",0.228132387706856,0.118154496883348,1.93079733505265,FALSE
"13","PRJNA662018",183,0.8,"dataset",0.241743725231176,0.118154496883348,2.04599682287036,FALSE
"14","PRJNA662018",53,0.8,"dataset",0.0985130111524164,0.118154496883348,0.833764382659735,FALSE
"15","PRJNA662018",47,0.8,"dataset",0.104444444444444,0.118154496883348,0.883965038990946,FALSE
"16","PRJNA662018",77,0.8,"dataset",0.183333333333333,0.118154496883348,1.55164075993092,FALSE
"17","PRJNA662018",50,0.8,"dataset",0.24390243902439,0.118154496883348,2.06426708638259,FALSE
