"cluster","group","n_cells","resolution","role","field","within_cluster_fraction"
"5","HRA003620_NC-30",50,0.4,"specimen_orig_ident","orig.ident",0.0213583938487826
"6","HRA003620_NC-30",147,0.4,"specimen_orig_ident","orig.ident",0.0746192893401015
"7","HRA003620_NC-30",3,0.4,"specimen_orig_ident","orig.ident",0.00168255748738082
"8","HRA003620_NC-30",0,0.4,"specimen_orig_ident","orig.ident",0
"9","HRA003620_NC-30",30,0.4,"specimen_orig_ident","orig.ident",0.0297619047619048
"10","HRA003620_NC-30",14,0.4,"specimen_orig_ident","orig.ident",0.0151515151515152
"11","HRA003620_NC-30",2,0.4,"specimen_orig_ident","orig.ident",0.00237529691211401
"12","HRA003620_NC-30",76,0.4,"specimen_orig_ident","orig.ident",0.0996068152031455
"13","HRA003620_NC-30",52,0.4,"specimen_orig_ident","orig.ident",0.115555555555556
"14","HRA003620_NC-30",8,0.4,"specimen_orig_ident","orig.ident",0.024024024024024
"0","PRJNA662018_PRJNA662018_P1N1",116,0.4,"specimen_orig_ident","orig.ident",0.0121427823720297
"1","PRJNA662018_PRJNA662018_P1N1",260,0.4,"specimen_orig_ident","orig.ident",0.0305666588290618
"2","PRJNA662018_PRJNA662018_P1N1",100,0.4,"specimen_orig_ident","orig.ident",0.0232450023245002
"3","PRJNA662018_PRJNA662018_P1N1",63,0.4,"specimen_orig_ident","orig.ident",0.0197430272641805
"4","PRJNA662018_PRJNA662018_P1N1",61,0.4,"specimen_orig_ident","orig.ident",0.0229409552463332
"5","PRJNA662018_PRJNA662018_P1N1",39,0.4,"specimen_orig_ident","orig.ident",0.0166595472020504
"6","PRJNA662018_PRJNA662018_P1N1",30,0.4,"specimen_orig_ident","orig.ident",0.0152284263959391
"7","PRJNA662018_PRJNA662018_P1N1",12,0.4,"specimen_orig_ident","orig.ident",0.00673022994952328
"8","PRJNA662018_PRJNA662018_P1N1",0,0.4,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P1N1",8,0.4,"specimen_orig_ident","orig.ident",0.00793650793650794
"10","PRJNA662018_PRJNA662018_P1N1",14,0.4,"specimen_orig_ident","orig.ident",0.0151515151515152
"11","PRJNA662018_PRJNA662018_P1N1",7,0.4,"specimen_orig_ident","orig.ident",0.00831353919239905
"12","PRJNA662018_PRJNA662018_P1N1",19,0.4,"specimen_orig_ident","orig.ident",0.0249017038007864
"13","PRJNA662018_PRJNA662018_P1N1",8,0.4,"specimen_orig_ident","orig.ident",0.0177777777777778
"14","PRJNA662018_PRJNA662018_P1N1",42,0.4,"specimen_orig_ident","orig.ident",0.126126126126126
"0","PRJNA662018_PRJNA662018_P1T1",504,0.4,"specimen_orig_ident","orig.ident",0.0527582958233016
"1","PRJNA662018_PRJNA662018_P1T1",113,0.4,"specimen_orig_ident","orig.ident",0.0132847401834
"2","PRJNA662018_PRJNA662018_P1T1",68,0.4,"specimen_orig_ident","orig.ident",0.0158066015806602
"3","PRJNA662018_PRJNA662018_P1T1",73,0.4,"specimen_orig_ident","orig.ident",0.0228768411156377
"4","PRJNA662018_PRJNA662018_P1T1",18,0.4,"specimen_orig_ident","orig.ident",0.00676946220383603
"5","PRJNA662018_PRJNA662018_P1T1",75,0.4,"specimen_orig_ident","orig.ident",0.0320375907731739
"6","PRJNA662018_PRJNA662018_P1T1",37,0.4,"specimen_orig_ident","orig.ident",0.0187817258883249
"7","PRJNA662018_PRJNA662018_P1T1",41,0.4,"specimen_orig_ident","orig.ident",0.0229949523275379
"8","PRJNA662018_PRJNA662018_P1T1",0,0.4,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P1T1",15,0.4,"specimen_orig_ident","orig.ident",0.0148809523809524
"10","PRJNA662018_PRJNA662018_P1T1",28,0.4,"specimen_orig_ident","orig.ident",0.0303030303030303
"11","PRJNA662018_PRJNA662018_P1T1",63,0.4,"specimen_orig_ident","orig.ident",0.0748218527315914
"12","PRJNA662018_PRJNA662018_P1T1",68,0.4,"specimen_orig_ident","orig.ident",0.0891218872870249
"13","PRJNA662018_PRJNA662018_P1T1",10,0.4,"specimen_orig_ident","orig.ident",0.0222222222222222
"14","PRJNA662018_PRJNA662018_P1T1",4,0.4,"specimen_orig_ident","orig.ident",0.012012012012012
"0","PRJNA662018_PRJNA662018_P2T2",75,0.4,"specimen_orig_ident","orig.ident",0.0078509368784675
"1","PRJNA662018_PRJNA662018_P2T2",40,0.4,"specimen_orig_ident","orig.ident",0.00470256289677874
"2","PRJNA662018_PRJNA662018_P2T2",32,0.4,"specimen_orig_ident","orig.ident",0.00743840074384007
"3","PRJNA662018_PRJNA662018_P2T2",67,0.4,"specimen_orig_ident","orig.ident",0.0209965528047634
"4","PRJNA662018_PRJNA662018_P2T2",28,0.4,"specimen_orig_ident","orig.ident",0.0105302745393005
"5","PRJNA662018_PRJNA662018_P2T2",86,0.4,"specimen_orig_ident","orig.ident",0.036736437419906
"6","PRJNA662018_PRJNA662018_P2T2",17,0.4,"specimen_orig_ident","orig.ident",0.00862944162436548
"7","PRJNA662018_PRJNA662018_P2T2",10,0.4,"specimen_orig_ident","orig.ident",0.00560852495793606
"8","PRJNA662018_PRJNA662018_P2T2",0,0.4,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P2T2",2,0.4,"specimen_orig_ident","orig.ident",0.00198412698412698
"10","PRJNA662018_PRJNA662018_P2T2",10,0.4,"specimen_orig_ident","orig.ident",0.0108225108225108
"11","PRJNA662018_PRJNA662018_P2T2",8,0.4,"specimen_orig_ident","orig.ident",0.00950118764845606
"12","PRJNA662018_PRJNA662018_P2T2",17,0.4,"specimen_orig_ident","orig.ident",0.0222804718217562
"13","PRJNA662018_PRJNA662018_P2T2",5,0.4,"specimen_orig_ident","orig.ident",0.0111111111111111
"14","PRJNA662018_PRJNA662018_P2T2",13,0.4,"specimen_orig_ident","orig.ident",0.039039039039039
"0","PRJNA662018_PRJNA662018_P3N3",83,0.4,"specimen_orig_ident","orig.ident",0.00868837014550403
"1","PRJNA662018_PRJNA662018_P3N3",20,0.4,"specimen_orig_ident","orig.ident",0.00235128144838937
"2","PRJNA662018_PRJNA662018_P3N3",11,0.4,"specimen_orig_ident","orig.ident",0.00255695025569503
"3","PRJNA662018_PRJNA662018_P3N3",38,0.4,"specimen_orig_ident","orig.ident",0.0119084926355374
"4","PRJNA662018_PRJNA662018_P3N3",24,0.4,"specimen_orig_ident","orig.ident",0.0090259496051147
"5","PRJNA662018_PRJNA662018_P3N3",17,0.4,"specimen_orig_ident","orig.ident",0.00726185390858607
"6","PRJNA662018_PRJNA662018_P3N3",10,0.4,"specimen_orig_ident","orig.ident",0.0050761421319797
"7","PRJNA662018_PRJNA662018_P3N3",7,0.4,"specimen_orig_ident","orig.ident",0.00392596747055524
"8","PRJNA662018_PRJNA662018_P3N3",0,0.4,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P3N3",0,0.4,"specimen_orig_ident","orig.ident",0
"10","PRJNA662018_PRJNA662018_P3N3",4,0.4,"specimen_orig_ident","orig.ident",0.00432900432900433
"11","PRJNA662018_PRJNA662018_P3N3",5,0.4,"specimen_orig_ident","orig.ident",0.00593824228028504
"12","PRJNA662018_PRJNA662018_P3N3",5,0.4,"specimen_orig_ident","orig.ident",0.00655307994757536
"13","PRJNA662018_PRJNA662018_P3N3",1,0.4,"specimen_orig_ident","orig.ident",0.00222222222222222
"14","PRJNA662018_PRJNA662018_P3N3",1,0.4,"specimen_orig_ident","orig.ident",0.003003003003003
"0","PRJNA662018_PRJNA662018_P3T3",54,0.4,"specimen_orig_ident","orig.ident",0.0056526745524966
"1","PRJNA662018_PRJNA662018_P3T3",6,0.4,"specimen_orig_ident","orig.ident",0.000705384434516812
"2","PRJNA662018_PRJNA662018_P3T3",22,0.4,"specimen_orig_ident","orig.ident",0.00511390051139005
"3","PRJNA662018_PRJNA662018_P3T3",20,0.4,"specimen_orig_ident","orig.ident",0.00626762770291445
"4","PRJNA662018_PRJNA662018_P3T3",9,0.4,"specimen_orig_ident","orig.ident",0.00338473110191801
"5","PRJNA662018_PRJNA662018_P3T3",10,0.4,"specimen_orig_ident","orig.ident",0.00427167876975651
"6","PRJNA662018_PRJNA662018_P3T3",6,0.4,"specimen_orig_ident","orig.ident",0.00304568527918782
"7","PRJNA662018_PRJNA662018_P3T3",5,0.4,"specimen_orig_ident","orig.ident",0.00280426247896803
"8","PRJNA662018_PRJNA662018_P3T3",0,0.4,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P3T3",7,0.4,"specimen_orig_ident","orig.ident",0.00694444444444444
"10","PRJNA662018_PRJNA662018_P3T3",8,0.4,"specimen_orig_ident","orig.ident",0.00865800865800866
"11","PRJNA662018_PRJNA662018_P3T3",7,0.4,"specimen_orig_ident","orig.ident",0.00831353919239905
"12","PRJNA662018_PRJNA662018_P3T3",7,0.4,"specimen_orig_ident","orig.ident",0.00917431192660551
"13","PRJNA662018_PRJNA662018_P3T3",5,0.4,"specimen_orig_ident","orig.ident",0.0111111111111111
"14","PRJNA662018_PRJNA662018_P3T3",4,0.4,"specimen_orig_ident","orig.ident",0.012012012012012
"0","PRJNA662018_PRJNA662018_P4T4",336,0.4,"specimen_orig_ident","orig.ident",0.0351721972155344
"1","PRJNA662018_PRJNA662018_P4T4",80,0.4,"specimen_orig_ident","orig.ident",0.00940512579355749
"2","PRJNA662018_PRJNA662018_P4T4",66,0.4,"specimen_orig_ident","orig.ident",0.0153417015341702
"3","PRJNA662018_PRJNA662018_P4T4",39,0.4,"specimen_orig_ident","orig.ident",0.0122218740206832
"4","PRJNA662018_PRJNA662018_P4T4",62,0.4,"specimen_orig_ident","orig.ident",0.0233170364798797
"5","PRJNA662018_PRJNA662018_P4T4",99,0.4,"specimen_orig_ident","orig.ident",0.0422896198205895
"6","PRJNA662018_PRJNA662018_P4T4",27,0.4,"specimen_orig_ident","orig.ident",0.0137055837563452
"7","PRJNA662018_PRJNA662018_P4T4",16,0.4,"specimen_orig_ident","orig.ident",0.0089736399326977
"8","PRJNA662018_PRJNA662018_P4T4",0,0.4,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P4T4",91,0.4,"specimen_orig_ident","orig.ident",0.0902777777777778
"10","PRJNA662018_PRJNA662018_P4T4",43,0.4,"specimen_orig_ident","orig.ident",0.0465367965367965
"11","PRJNA662018_PRJNA662018_P4T4",35,0.4,"specimen_orig_ident","orig.ident",0.0415676959619952
"12","PRJNA662018_PRJNA662018_P4T4",34,0.4,"specimen_orig_ident","orig.ident",0.0445609436435125
"13","PRJNA662018_PRJNA662018_P4T4",4,0.4,"specimen_orig_ident","orig.ident",0.00888888888888889
"14","PRJNA662018_PRJNA662018_P4T4",7,0.4,"specimen_orig_ident","orig.ident",0.021021021021021
"0","PRJNA662018_PRJNA662018_P5T5",67,0.4,"specimen_orig_ident","orig.ident",0.00701350361143096
"1","PRJNA662018_PRJNA662018_P5T5",4,0.4,"specimen_orig_ident","orig.ident",0.000470256289677874
"2","PRJNA662018_PRJNA662018_P5T5",13,0.4,"specimen_orig_ident","orig.ident",0.00302185030218503
"3","PRJNA662018_PRJNA662018_P5T5",27,0.4,"specimen_orig_ident","orig.ident",0.0084612973989345
"4","PRJNA662018_PRJNA662018_P5T5",7,0.4,"specimen_orig_ident","orig.ident",0.00263256863482512
"5","PRJNA662018_PRJNA662018_P5T5",0,0.4,"specimen_orig_ident","orig.ident",0
"6","PRJNA662018_PRJNA662018_P5T5",6,0.4,"specimen_orig_ident","orig.ident",0.00304568527918782
"7","PRJNA662018_PRJNA662018_P5T5",11,0.4,"specimen_orig_ident","orig.ident",0.00616937745372967
"8","PRJNA662018_PRJNA662018_P5T5",0,0.4,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P5T5",6,0.4,"specimen_orig_ident","orig.ident",0.00595238095238095
"10","PRJNA662018_PRJNA662018_P5T5",10,0.4,"specimen_orig_ident","orig.ident",0.0108225108225108
"11","PRJNA662018_PRJNA662018_P5T5",25,0.4,"specimen_orig_ident","orig.ident",0.0296912114014252
"12","PRJNA662018_PRJNA662018_P5T5",2,0.4,"specimen_orig_ident","orig.ident",0.00262123197903014
"13","PRJNA662018_PRJNA662018_P5T5",0,0.4,"specimen_orig_ident","orig.ident",0
"14","PRJNA662018_PRJNA662018_P5T5",0,0.4,"specimen_orig_ident","orig.ident",0
"0","PRJNA662018_PRJNA662018_P6N2",94,0.4,"specimen_orig_ident","orig.ident",0.00983984088767926
"1","PRJNA662018_PRJNA662018_P6N2",117,0.4,"specimen_orig_ident","orig.ident",0.0137549964730778
"2","PRJNA662018_PRJNA662018_P6N2",74,0.4,"specimen_orig_ident","orig.ident",0.0172013017201302
"3","PRJNA662018_PRJNA662018_P6N2",44,0.4,"specimen_orig_ident","orig.ident",0.0137887809464118
"4","PRJNA662018_PRJNA662018_P6N2",19,0.4,"specimen_orig_ident","orig.ident",0.00714554343738247
"5","PRJNA662018_PRJNA662018_P6N2",23,0.4,"specimen_orig_ident","orig.ident",0.00982486117043998
"6","PRJNA662018_PRJNA662018_P6N2",22,0.4,"specimen_orig_ident","orig.ident",0.0111675126903553
"7","PRJNA662018_PRJNA662018_P6N2",7,0.4,"specimen_orig_ident","orig.ident",0.00392596747055524
"8","PRJNA662018_PRJNA662018_P6N2",0,0.4,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P6N2",7,0.4,"specimen_orig_ident","orig.ident",0.00694444444444444
"10","PRJNA662018_PRJNA662018_P6N2",12,0.4,"specimen_orig_ident","orig.ident",0.012987012987013
"11","PRJNA662018_PRJNA662018_P6N2",1,0.4,"specimen_orig_ident","orig.ident",0.00118764845605701
"12","PRJNA662018_PRJNA662018_P6N2",15,0.4,"specimen_orig_ident","orig.ident",0.0196592398427261
"13","PRJNA662018_PRJNA662018_P6N2",13,0.4,"specimen_orig_ident","orig.ident",0.0288888888888889
"14","PRJNA662018_PRJNA662018_P6N2",3,0.4,"specimen_orig_ident","orig.ident",0.00900900900900901
"0","PRJNA662018_PRJNA662018_P6T6",34,0.4,"specimen_orig_ident","orig.ident",0.00355909138490527
"1","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_orig_ident","orig.ident",0
"2","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_orig_ident","orig.ident",0
"3","PRJNA662018_PRJNA662018_P6T6",4,0.4,"specimen_orig_ident","orig.ident",0.00125352554058289
"4","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_orig_ident","orig.ident",0
"5","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_orig_ident","orig.ident",0
"6","PRJNA662018_PRJNA662018_P6T6",3,0.4,"specimen_orig_ident","orig.ident",0.00152284263959391
"7","PRJNA662018_PRJNA662018_P6T6",10,0.4,"specimen_orig_ident","orig.ident",0.00560852495793606
"8","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_orig_ident","orig.ident",0
"10","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_orig_ident","orig.ident",0
"11","PRJNA662018_PRJNA662018_P6T6",8,0.4,"specimen_orig_ident","orig.ident",0.00950118764845606
"12","PRJNA662018_PRJNA662018_P6T6",1,0.4,"specimen_orig_ident","orig.ident",0.00131061598951507
"13","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_orig_ident","orig.ident",0
"14","PRJNA662018_PRJNA662018_P6T6",0,0.4,"specimen_orig_ident","orig.ident",0
"0","PRJNA662018_PRJNA662018_P7T7",138,0.4,"specimen_orig_ident","orig.ident",0.0144457238563802
"1","PRJNA662018_PRJNA662018_P7T7",23,0.4,"specimen_orig_ident","orig.ident",0.00270397366564778
"2","PRJNA662018_PRJNA662018_P7T7",27,0.4,"specimen_orig_ident","orig.ident",0.00627615062761506
"3","PRJNA662018_PRJNA662018_P7T7",42,0.4,"specimen_orig_ident","orig.ident",0.0131620181761203
"4","PRJNA662018_PRJNA662018_P7T7",3,0.4,"specimen_orig_ident","orig.ident",0.00112824370063934
"5","PRJNA662018_PRJNA662018_P7T7",12,0.4,"specimen_orig_ident","orig.ident",0.00512601452370782
"6","PRJNA662018_PRJNA662018_P7T7",18,0.4,"specimen_orig_ident","orig.ident",0.00913705583756345
"7","PRJNA662018_PRJNA662018_P7T7",16,0.4,"specimen_orig_ident","orig.ident",0.0089736399326977
"8","PRJNA662018_PRJNA662018_P7T7",0,0.4,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P7T7",20,0.4,"specimen_orig_ident","orig.ident",0.0198412698412698
"10","PRJNA662018_PRJNA662018_P7T7",10,0.4,"specimen_orig_ident","orig.ident",0.0108225108225108
"11","PRJNA662018_PRJNA662018_P7T7",16,0.4,"specimen_orig_ident","orig.ident",0.0190023752969121
"12","PRJNA662018_PRJNA662018_P7T7",5,0.4,"specimen_orig_ident","orig.ident",0.00655307994757536
"13","PRJNA662018_PRJNA662018_P7T7",1,0.4,"specimen_orig_ident","orig.ident",0.00222222222222222
"14","PRJNA662018_PRJNA662018_P7T7",0,0.4,"specimen_orig_ident","orig.ident",0
"0","PRJNA662018_PRJNA662018_P8T8",45,0.4,"specimen_orig_ident","orig.ident",0.0047105621270805
"1","PRJNA662018_PRJNA662018_P8T8",12,0.4,"specimen_orig_ident","orig.ident",0.00141076886903362
"2","PRJNA662018_PRJNA662018_P8T8",9,0.4,"specimen_orig_ident","orig.ident",0.00209205020920502
"3","PRJNA662018_PRJNA662018_P8T8",36,0.4,"specimen_orig_ident","orig.ident",0.011281729865246
"4","PRJNA662018_PRJNA662018_P8T8",1,0.4,"specimen_orig_ident","orig.ident",0.000376081233546446
"5","PRJNA662018_PRJNA662018_P8T8",2,0.4,"specimen_orig_ident","orig.ident",0.000854335753951303
"6","PRJNA662018_PRJNA662018_P8T8",11,0.4,"specimen_orig_ident","orig.ident",0.00558375634517766
"7","PRJNA662018_PRJNA662018_P8T8",41,0.4,"specimen_orig_ident","orig.ident",0.0229949523275379
"8","PRJNA662018_PRJNA662018_P8T8",0,0.4,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P8T8",10,0.4,"specimen_orig_ident","orig.ident",0.00992063492063492
"10","PRJNA662018_PRJNA662018_P8T8",7,0.4,"specimen_orig_ident","orig.ident",0.00757575757575758
"11","PRJNA662018_PRJNA662018_P8T8",16,0.4,"specimen_orig_ident","orig.ident",0.0190023752969121
"12","PRJNA662018_PRJNA662018_P8T8",8,0.4,"specimen_orig_ident","orig.ident",0.0104849279161206
"13","PRJNA662018_PRJNA662018_P8T8",0,0.4,"specimen_orig_ident","orig.ident",0
"14","PRJNA662018_PRJNA662018_P8T8",1,0.4,"specimen_orig_ident","orig.ident",0.003003003003003
"0","T4091568",293,0.4,"specimen_orig_ident","orig.ident",0.030670993405213
"1","T4091568",73,0.4,"specimen_orig_ident","orig.ident",0.00858217728662121
"2","T4091568",38,0.4,"specimen_orig_ident","orig.ident",0.00883310088331009
"3","T4091568",72,0.4,"specimen_orig_ident","orig.ident",0.022563459730492
"4","T4091568",295,0.4,"specimen_orig_ident","orig.ident",0.110943963896202
"5","T4091568",128,0.4,"specimen_orig_ident","orig.ident",0.0546774882528834
"6","T4091568",32,0.4,"specimen_orig_ident","orig.ident",0.016243654822335
"7","T4091568",37,0.4,"specimen_orig_ident","orig.ident",0.0207515423443634
"8","T4091568",295,0.4,"specimen_orig_ident","orig.ident",0.166855203619909
"9","T4091568",8,0.4,"specimen_orig_ident","orig.ident",0.00793650793650794
"10","T4091568",19,0.4,"specimen_orig_ident","orig.ident",0.0205627705627706
"11","T4091568",11,0.4,"specimen_orig_ident","orig.ident",0.0130641330166271
"12","T4091568",15,0.4,"specimen_orig_ident","orig.ident",0.0196592398427261
"13","T4091568",17,0.4,"specimen_orig_ident","orig.ident",0.0377777777777778
"14","T4091568",33,0.4,"specimen_orig_ident","orig.ident",0.0990990990990991
"0","T4295396",67,0.4,"specimen_orig_ident","orig.ident",0.00701350361143096
"1","T4295396",0,0.4,"specimen_orig_ident","orig.ident",0
"2","T4295396",5,0.4,"specimen_orig_ident","orig.ident",0.00116225011622501
"3","T4295396",9,0.4,"specimen_orig_ident","orig.ident",0.0028204324663115
"4","T4295396",24,0.4,"specimen_orig_ident","orig.ident",0.0090259496051147
"5","T4295396",130,0.4,"specimen_orig_ident","orig.ident",0.0555318240068347
"6","T4295396",5,0.4,"specimen_orig_ident","orig.ident",0.00253807106598985
"7","T4295396",12,0.4,"specimen_orig_ident","orig.ident",0.00673022994952328
"8","T4295396",58,0.4,"specimen_orig_ident","orig.ident",0.0328054298642534
"9","T4295396",13,0.4,"specimen_orig_ident","orig.ident",0.0128968253968254
"10","T4295396",26,0.4,"specimen_orig_ident","orig.ident",0.0281385281385281
"11","T4295396",1,0.4,"specimen_orig_ident","orig.ident",0.00118764845605701
"12","T4295396",5,0.4,"specimen_orig_ident","orig.ident",0.00655307994757536
"13","T4295396",6,0.4,"specimen_orig_ident","orig.ident",0.0133333333333333
"14","T4295396",24,0.4,"specimen_orig_ident","orig.ident",0.0720720720720721
"0","T4380845",217,0.4,"specimen_orig_ident","orig.ident",0.022715377368366
"1","T4380845",10,0.4,"specimen_orig_ident","orig.ident",0.00117564072419469
"2","T4380845",56,0.4,"specimen_orig_ident","orig.ident",0.0130172013017201
"3","T4380845",39,0.4,"specimen_orig_ident","orig.ident",0.0122218740206832
"4","T4380845",19,0.4,"specimen_orig_ident","orig.ident",0.00714554343738247
"5","T4380845",31,0.4,"specimen_orig_ident","orig.ident",0.0132422041862452
"6","T4380845",55,0.4,"specimen_orig_ident","orig.ident",0.0279187817258883
"7","T4380845",3,0.4,"specimen_orig_ident","orig.ident",0.00168255748738082
"8","T4380845",133,0.4,"specimen_orig_ident","orig.ident",0.0752262443438914
"9","T4380845",18,0.4,"specimen_orig_ident","orig.ident",0.0178571428571429
"10","T4380845",11,0.4,"specimen_orig_ident","orig.ident",0.0119047619047619
"11","T4380845",5,0.4,"specimen_orig_ident","orig.ident",0.00593824228028504
"12","T4380845",11,0.4,"specimen_orig_ident","orig.ident",0.0144167758846658
"13","T4380845",1,0.4,"specimen_orig_ident","orig.ident",0.00222222222222222
"14","T4380845",3,0.4,"specimen_orig_ident","orig.ident",0.00900900900900901
"0","T4398343",645,0.4,"specimen_orig_ident","orig.ident",0.0675180571548205
"1","T4398343",18,0.4,"specimen_orig_ident","orig.ident",0.00211615330355044
"2","T4398343",72,0.4,"specimen_orig_ident","orig.ident",0.0167364016736402
"3","T4398343",102,0.4,"specimen_orig_ident","orig.ident",0.0319649012848637
"4","T4398343",27,0.4,"specimen_orig_ident","orig.ident",0.010154193305754
"5","T4398343",139,0.4,"specimen_orig_ident","orig.ident",0.0593763348996156
"6","T4398343",69,0.4,"specimen_orig_ident","orig.ident",0.0350253807106599
"7","T4398343",6,0.4,"specimen_orig_ident","orig.ident",0.00336511497476164
"8","T4398343",241,0.4,"specimen_orig_ident","orig.ident",0.13631221719457
"9","T4398343",106,0.4,"specimen_orig_ident","orig.ident",0.10515873015873
"10","T4398343",45,0.4,"specimen_orig_ident","orig.ident",0.0487012987012987
"11","T4398343",32,0.4,"specimen_orig_ident","orig.ident",0.0380047505938242
"12","T4398343",31,0.4,"specimen_orig_ident","orig.ident",0.0406290956749672
"13","T4398343",36,0.4,"specimen_orig_ident","orig.ident",0.08
"14","T4398343",4,0.4,"specimen_orig_ident","orig.ident",0.012012012012012
"0","T4450398",114,0.4,"specimen_orig_ident","orig.ident",0.0119334240552706
"1","T4450398",0,0.4,"specimen_orig_ident","orig.ident",0
"2","T4450398",6,0.4,"specimen_orig_ident","orig.ident",0.00139470013947001
"3","T4450398",36,0.4,"specimen_orig_ident","orig.ident",0.011281729865246
"4","T4450398",5,0.4,"specimen_orig_ident","orig.ident",0.00188040616773223
"5","T4450398",37,0.4,"specimen_orig_ident","orig.ident",0.0158052114480991
"6","T4450398",4,0.4,"specimen_orig_ident","orig.ident",0.00203045685279188
"7","T4450398",0,0.4,"specimen_orig_ident","orig.ident",0
"8","T4450398",49,0.4,"specimen_orig_ident","orig.ident",0.0277149321266968
"9","T4450398",35,0.4,"specimen_orig_ident","orig.ident",0.0347222222222222
"10","T4450398",14,0.4,"specimen_orig_ident","orig.ident",0.0151515151515152
"11","T4450398",4,0.4,"specimen_orig_ident","orig.ident",0.00475059382422803
"12","T4450398",6,0.4,"specimen_orig_ident","orig.ident",0.00786369593709043
"13","T4450398",7,0.4,"specimen_orig_ident","orig.ident",0.0155555555555556
"14","T4450398",5,0.4,"specimen_orig_ident","orig.ident",0.015015015015015
"0","T4463209a",237,0.4,"specimen_orig_ident","orig.ident",0.0248089605359573
"1","T4463209a",1,0.4,"specimen_orig_ident","orig.ident",0.000117564072419469
"2","T4463209a",20,0.4,"specimen_orig_ident","orig.ident",0.00464900046490005
"3","T4463209a",16,0.4,"specimen_orig_ident","orig.ident",0.00501410216233156
"4","T4463209a",2,0.4,"specimen_orig_ident","orig.ident",0.000752162467092892
"5","T4463209a",52,0.4,"specimen_orig_ident","orig.ident",0.0222127296027339
"6","T4463209a",28,0.4,"specimen_orig_ident","orig.ident",0.0142131979695431
"7","T4463209a",7,0.4,"specimen_orig_ident","orig.ident",0.00392596747055524
"8","T4463209a",76,0.4,"specimen_orig_ident","orig.ident",0.0429864253393665
"9","T4463209a",23,0.4,"specimen_orig_ident","orig.ident",0.0228174603174603
"10","T4463209a",18,0.4,"specimen_orig_ident","orig.ident",0.0194805194805195
"11","T4463209a",6,0.4,"specimen_orig_ident","orig.ident",0.00712589073634204
"12","T4463209a",6,0.4,"specimen_orig_ident","orig.ident",0.00786369593709043
"13","T4463209a",3,0.4,"specimen_orig_ident","orig.ident",0.00666666666666667
"14","T4463209a",3,0.4,"specimen_orig_ident","orig.ident",0.00900900900900901
"0","T4463209b",81,0.4,"specimen_orig_ident","orig.ident",0.0084790118287449
"1","T4463209b",2,0.4,"specimen_orig_ident","orig.ident",0.000235128144838937
"2","T4463209b",10,0.4,"specimen_orig_ident","orig.ident",0.00232450023245002
"3","T4463209b",37,0.4,"specimen_orig_ident","orig.ident",0.0115951112503917
"4","T4463209b",15,0.4,"specimen_orig_ident","orig.ident",0.00564121850319669
"5","T4463209b",30,0.4,"specimen_orig_ident","orig.ident",0.0128150363092695
"6","T4463209b",11,0.4,"specimen_orig_ident","orig.ident",0.00558375634517766
"7","T4463209b",5,0.4,"specimen_orig_ident","orig.ident",0.00280426247896803
"8","T4463209b",78,0.4,"specimen_orig_ident","orig.ident",0.0441176470588235
"9","T4463209b",13,0.4,"specimen_orig_ident","orig.ident",0.0128968253968254
"10","T4463209b",14,0.4,"specimen_orig_ident","orig.ident",0.0151515151515152
"11","T4463209b",2,0.4,"specimen_orig_ident","orig.ident",0.00237529691211401
"12","T4463209b",16,0.4,"specimen_orig_ident","orig.ident",0.0209698558322412
"13","T4463209b",8,0.4,"specimen_orig_ident","orig.ident",0.0177777777777778
"14","T4463209b",17,0.4,"specimen_orig_ident","orig.ident",0.0510510510510511
"0","T4465219",286,0.4,"specimen_orig_ident","orig.ident",0.0299382392965561
"1","T4465219",2,0.4,"specimen_orig_ident","orig.ident",0.000235128144838937
"2","T4465219",32,0.4,"specimen_orig_ident","orig.ident",0.00743840074384007
"3","T4465219",27,0.4,"specimen_orig_ident","orig.ident",0.0084612973989345
"4","T4465219",38,0.4,"specimen_orig_ident","orig.ident",0.0142910868747649
"5","T4465219",58,0.4,"specimen_orig_ident","orig.ident",0.0247757368645878
