"cluster","group","n_cells","resolution","role","field","within_cluster_fraction"
"5","T4450398",38,0.6,"specimen_orig_ident","orig.ident",0.0037080405932865
"6","T4450398",926,0.6,"specimen_orig_ident","orig.ident",0.0997844827586207
"7","T4450398",1727,0.6,"specimen_orig_ident","orig.ident",0.192316258351893
"8","T4450398",1314,0.6,"specimen_orig_ident","orig.ident",0.152560083594566
"9","T4450398",33,0.6,"specimen_orig_ident","orig.ident",0.00449591280653951
"10","T4450398",218,0.6,"specimen_orig_ident","orig.ident",0.0337409069803436
"11","T4450398",64,0.6,"specimen_orig_ident","orig.ident",0.013828867761452
"0","T4463209a",1,0.6,"specimen_orig_ident","orig.ident",5.87475032311127e-05
"1","T4463209a",0,0.6,"specimen_orig_ident","orig.ident",0
"2","T4463209a",29,0.6,"specimen_orig_ident","orig.ident",0.00218669883878751
"3","T4463209a",0,0.6,"specimen_orig_ident","orig.ident",0
"4","T4463209a",789,0.6,"specimen_orig_ident","orig.ident",0.0690772194011557
"5","T4463209a",35,0.6,"specimen_orig_ident","orig.ident",0.00341530054644809
"6","T4463209a",1560,0.6,"specimen_orig_ident","orig.ident",0.168103448275862
"7","T4463209a",1158,0.6,"specimen_orig_ident","orig.ident",0.128953229398664
"8","T4463209a",416,0.6,"specimen_orig_ident","orig.ident",0.0482990827818414
"9","T4463209a",39,0.6,"specimen_orig_ident","orig.ident",0.0053133514986376
"10","T4463209a",356,0.6,"specimen_orig_ident","orig.ident",0.0550998297477171
"11","T4463209a",264,0.6,"specimen_orig_ident","orig.ident",0.0570440795159896
"0","T4463209b",1,0.6,"specimen_orig_ident","orig.ident",5.87475032311127e-05
"1","T4463209b",0,0.6,"specimen_orig_ident","orig.ident",0
"2","T4463209b",30,0.6,"specimen_orig_ident","orig.ident",0.00226210224702157
"3","T4463209b",0,0.6,"specimen_orig_ident","orig.ident",0
"4","T4463209b",777,0.6,"specimen_orig_ident","orig.ident",0.0680266153037997
"5","T4463209b",15,0.6,"specimen_orig_ident","orig.ident",0.00146370023419204
"6","T4463209b",482,0.6,"specimen_orig_ident","orig.ident",0.0519396551724138
"7","T4463209b",438,0.6,"specimen_orig_ident","orig.ident",0.0487750556792873
"8","T4463209b",675,0.6,"specimen_orig_ident","orig.ident",0.0783699059561129
"9","T4463209b",22,0.6,"specimen_orig_ident","orig.ident",0.00299727520435967
"10","T4463209b",241,0.6,"specimen_orig_ident","orig.ident",0.0373007274415725
"11","T4463209b",151,0.6,"specimen_orig_ident","orig.ident",0.0326274848746759
"0","T4465219",45,0.6,"specimen_orig_ident","orig.ident",0.00264363764540007
"1","T4465219",11,0.6,"specimen_orig_ident","orig.ident",0.000697217468466755
"2","T4465219",141,0.6,"specimen_orig_ident","orig.ident",0.0106318805610014
"3","T4465219",0,0.6,"specimen_orig_ident","orig.ident",0
"4","T4465219",187,0.6,"specimen_orig_ident","orig.ident",0.016371913850464
"5","T4465219",8,0.6,"specimen_orig_ident","orig.ident",0.00078064012490242
"6","T4465219",129,0.6,"specimen_orig_ident","orig.ident",0.0139008620689655
"7","T4465219",75,0.6,"specimen_orig_ident","orig.ident",0.00835189309576837
"8","T4465219",203,0.6,"specimen_orig_ident","orig.ident",0.0235690235690236
"9","T4465219",5,0.6,"specimen_orig_ident","orig.ident",0.000681198910081744
"10","T4465219",411,0.6,"specimen_orig_ident","orig.ident",0.063612443894134
"11","T4465219",157,0.6,"specimen_orig_ident","orig.ident",0.033923941227312
"0","T4465935",0,0.6,"specimen_orig_ident","orig.ident",0
"1","T4465935",1,0.6,"specimen_orig_ident","orig.ident",6.33834062242505e-05
"2","T4465935",52,0.6,"specimen_orig_ident","orig.ident",0.00392097722817071
"3","T4465935",0,0.6,"specimen_orig_ident","orig.ident",0
"4","T4465935",1007,0.6,"specimen_orig_ident","orig.ident",0.088163193836456
"5","T4465935",27,0.6,"specimen_orig_ident","orig.ident",0.00263466042154567
"6","T4465935",811,0.6,"specimen_orig_ident","orig.ident",0.0873922413793103
"7","T4465935",278,0.6,"specimen_orig_ident","orig.ident",0.0309576837416481
"8","T4465935",362,0.6,"specimen_orig_ident","orig.ident",0.0420294903053524
"9","T4465935",3,0.6,"specimen_orig_ident","orig.ident",0.000408719346049046
"10","T4465935",78,0.6,"specimen_orig_ident","orig.ident",0.0120724346076459
"11","T4465935",115,0.6,"specimen_orig_ident","orig.ident",0.0248487467588591
"0","T4466585",0,0.6,"specimen_orig_ident","orig.ident",0
"1","T4466585",0,0.6,"specimen_orig_ident","orig.ident",0
"2","T4466585",17,0.6,"specimen_orig_ident","orig.ident",0.00128185793997889
"3","T4466585",0,0.6,"specimen_orig_ident","orig.ident",0
"4","T4466585",492,0.6,"specimen_orig_ident","orig.ident",0.0430747679915952
"5","T4466585",6,0.6,"specimen_orig_ident","orig.ident",0.000585480093676815
"6","T4466585",223,0.6,"specimen_orig_ident","orig.ident",0.0240301724137931
"7","T4466585",126,0.6,"specimen_orig_ident","orig.ident",0.0140311804008909
"8","T4466585",241,0.6,"specimen_orig_ident","orig.ident",0.0279809590154418
"9","T4466585",0,0.6,"specimen_orig_ident","orig.ident",0
"10","T4466585",32,0.6,"specimen_orig_ident","orig.ident",0.00495279368518805
"11","T4466585",33,0.6,"specimen_orig_ident","orig.ident",0.0071305099394987
"0","T4469479",0,0.6,"specimen_orig_ident","orig.ident",0
"1","T4469479",0,0.6,"specimen_orig_ident","orig.ident",0
"2","T4469479",48,0.6,"specimen_orig_ident","orig.ident",0.0036193635952345
"3","T4469479",1,0.6,"specimen_orig_ident","orig.ident",8.53752241099633e-05
"4","T4469479",664,0.6,"specimen_orig_ident","orig.ident",0.0581334267203642
"5","T4469479",25,0.6,"specimen_orig_ident","orig.ident",0.00243950039032006
"6","T4469479",681,0.6,"specimen_orig_ident","orig.ident",0.0733836206896552
"7","T4469479",419,0.6,"specimen_orig_ident","orig.ident",0.0466592427616927
"8","T4469479",694,0.6,"specimen_orig_ident","orig.ident",0.080575873679322
"9","T4469479",5,0.6,"specimen_orig_ident","orig.ident",0.000681198910081744
"10","T4469479",115,0.6,"specimen_orig_ident","orig.ident",0.0177991023061446
"11","T4469479",81,0.6,"specimen_orig_ident","orig.ident",0.0175021607605877
"0","T4471438",0,0.6,"specimen_orig_ident","orig.ident",0
"1","T4471438",0,0.6,"specimen_orig_ident","orig.ident",0
"2","T4471438",67,0.6,"specimen_orig_ident","orig.ident",0.0050520283516815
"3","T4471438",0,0.6,"specimen_orig_ident","orig.ident",0
"4","T4471438",1115,0.6,"specimen_orig_ident","orig.ident",0.0976186307126598
"5","T4471438",25,0.6,"specimen_orig_ident","orig.ident",0.00243950039032006
"6","T4471438",950,0.6,"specimen_orig_ident","orig.ident",0.102370689655172
"7","T4471438",1644,0.6,"specimen_orig_ident","orig.ident",0.183073496659243
"8","T4471438",1738,0.6,"specimen_orig_ident","orig.ident",0.201787994891443
"9","T4471438",2,0.6,"specimen_orig_ident","orig.ident",0.000272479564032698
"10","T4471438",109,0.6,"specimen_orig_ident","orig.ident",0.0168704534901718
"11","T4471438",425,0.6,"specimen_orig_ident","orig.ident",0.0918323249783924
"0","T8009218",1,0.6,"specimen_orig_ident","orig.ident",5.87475032311127e-05
"1","T8009218",1,0.6,"specimen_orig_ident","orig.ident",6.33834062242505e-05
"2","T8009218",15,0.6,"specimen_orig_ident","orig.ident",0.00113105112351078
"3","T8009218",0,0.6,"specimen_orig_ident","orig.ident",0
"4","T8009218",480,0.6,"specimen_orig_ident","orig.ident",0.0420241638942392
"5","T8009218",16,0.6,"specimen_orig_ident","orig.ident",0.00156128024980484
"6","T8009218",386,0.6,"specimen_orig_ident","orig.ident",0.0415948275862069
"7","T8009218",420,0.6,"specimen_orig_ident","orig.ident",0.0467706013363029
"8","T8009218",316,0.6,"specimen_orig_ident","orig.ident",0.0366887263438988
"9","T8009218",9,0.6,"specimen_orig_ident","orig.ident",0.00122615803814714
"10","T8009218",264,0.6,"specimen_orig_ident","orig.ident",0.0408605479028014
"11","T8009218",52,0.6,"specimen_orig_ident","orig.ident",0.0112359550561798
"0","PRJNA662018_PRJNA662018_P1N1",337,0.6,"specimen_sample_id","sample_id",0.019797908588885
"1","PRJNA662018_PRJNA662018_P1N1",60,0.6,"specimen_sample_id","sample_id",0.00380300437345503
"2","PRJNA662018_PRJNA662018_P1N1",424,0.6,"specimen_sample_id","sample_id",0.0319710450912381
"3","PRJNA662018_PRJNA662018_P1N1",251,0.6,"specimen_sample_id","sample_id",0.0214291812516008
"4","PRJNA662018_PRJNA662018_P1N1",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P1N1",193,0.6,"specimen_sample_id","sample_id",0.0188329430132709
"6","PRJNA662018_PRJNA662018_P1N1",0,0.6,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P1N1",0,0.6,"specimen_sample_id","sample_id",0
"8","PRJNA662018_PRJNA662018_P1N1",0,0.6,"specimen_sample_id","sample_id",0
"9","PRJNA662018_PRJNA662018_P1N1",138,0.6,"specimen_sample_id","sample_id",0.0188010899182561
"10","PRJNA662018_PRJNA662018_P1N1",133,0.6,"specimen_sample_id","sample_id",0.0205850487540628
"11","PRJNA662018_PRJNA662018_P1N1",48,0.6,"specimen_sample_id","sample_id",0.010371650821089
"0","PRJNA662018_PRJNA662018_P1T1",567,0.6,"specimen_sample_id","sample_id",0.0333098343320409
"1","PRJNA662018_PRJNA662018_P1T1",225,0.6,"specimen_sample_id","sample_id",0.0142612664004564
"2","PRJNA662018_PRJNA662018_P1T1",619,0.6,"specimen_sample_id","sample_id",0.0466747096968783
"3","PRJNA662018_PRJNA662018_P1T1",683,0.6,"specimen_sample_id","sample_id",0.0583112780671049
"4","PRJNA662018_PRJNA662018_P1T1",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P1T1",235,0.6,"specimen_sample_id","sample_id",0.0229313036690086
"6","PRJNA662018_PRJNA662018_P1T1",0,0.6,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P1T1",0,0.6,"specimen_sample_id","sample_id",0
"8","PRJNA662018_PRJNA662018_P1T1",0,0.6,"specimen_sample_id","sample_id",0
"9","PRJNA662018_PRJNA662018_P1T1",228,0.6,"specimen_sample_id","sample_id",0.0310626702997275
"10","PRJNA662018_PRJNA662018_P1T1",221,0.6,"specimen_sample_id","sample_id",0.03420523138833
"11","PRJNA662018_PRJNA662018_P1T1",117,0.6,"specimen_sample_id","sample_id",0.0252808988764045
"0","PRJNA662018_PRJNA662018_P2T2",703,0.6,"specimen_sample_id","sample_id",0.0412994947714722
"1","PRJNA662018_PRJNA662018_P2T2",512,0.6,"specimen_sample_id","sample_id",0.0324523039868162
"2","PRJNA662018_PRJNA662018_P2T2",563,0.6,"specimen_sample_id","sample_id",0.0424521188357714
"3","PRJNA662018_PRJNA662018_P2T2",807,0.6,"specimen_sample_id","sample_id",0.0688978058567404
"4","PRJNA662018_PRJNA662018_P2T2",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P2T2",567,0.6,"specimen_sample_id","sample_id",0.055327868852459
"6","PRJNA662018_PRJNA662018_P2T2",0,0.6,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P2T2",0,0.6,"specimen_sample_id","sample_id",0
"8","PRJNA662018_PRJNA662018_P2T2",0,0.6,"specimen_sample_id","sample_id",0
"9","PRJNA662018_PRJNA662018_P2T2",299,0.6,"specimen_sample_id","sample_id",0.0407356948228883
"10","PRJNA662018_PRJNA662018_P2T2",301,0.6,"specimen_sample_id","sample_id",0.0465872156013001
"11","PRJNA662018_PRJNA662018_P2T2",140,0.6,"specimen_sample_id","sample_id",0.0302506482281763
"0","PRJNA662018_PRJNA662018_P3N3",648,0.6,"specimen_sample_id","sample_id",0.038068382093761
"1","PRJNA662018_PRJNA662018_P3N3",54,0.6,"specimen_sample_id","sample_id",0.00342270393610953
"2","PRJNA662018_PRJNA662018_P3N3",604,0.6,"specimen_sample_id","sample_id",0.0455436585733675
"3","PRJNA662018_PRJNA662018_P3N3",467,0.6,"specimen_sample_id","sample_id",0.0398702296593529
"4","PRJNA662018_PRJNA662018_P3N3",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P3N3",93,0.6,"specimen_sample_id","sample_id",0.00907494145199063
"6","PRJNA662018_PRJNA662018_P3N3",0,0.6,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P3N3",0,0.6,"specimen_sample_id","sample_id",0
"8","PRJNA662018_PRJNA662018_P3N3",0,0.6,"specimen_sample_id","sample_id",0
"9","PRJNA662018_PRJNA662018_P3N3",130,0.6,"specimen_sample_id","sample_id",0.0177111716621253
"10","PRJNA662018_PRJNA662018_P3N3",37,0.6,"specimen_sample_id","sample_id",0.00572666769849868
"11","PRJNA662018_PRJNA662018_P3N3",65,0.6,"specimen_sample_id","sample_id",0.0140449438202247
"0","PRJNA662018_PRJNA662018_P3T3",398,0.6,"specimen_sample_id","sample_id",0.0233815062859828
"1","PRJNA662018_PRJNA662018_P3T3",116,0.6,"specimen_sample_id","sample_id",0.00735247512201306
"2","PRJNA662018_PRJNA662018_P3T3",291,0.6,"specimen_sample_id","sample_id",0.0219423917961092
"3","PRJNA662018_PRJNA662018_P3T3",292,0.6,"specimen_sample_id","sample_id",0.0249295654401093
"4","PRJNA662018_PRJNA662018_P3T3",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P3T3",398,0.6,"specimen_sample_id","sample_id",0.0388368462138954
"6","PRJNA662018_PRJNA662018_P3T3",1,0.6,"specimen_sample_id","sample_id",0.000107758620689655
"7","PRJNA662018_PRJNA662018_P3T3",0,0.6,"specimen_sample_id","sample_id",0
"8","PRJNA662018_PRJNA662018_P3T3",0,0.6,"specimen_sample_id","sample_id",0
"9","PRJNA662018_PRJNA662018_P3T3",198,0.6,"specimen_sample_id","sample_id",0.0269754768392371
"10","PRJNA662018_PRJNA662018_P3T3",77,0.6,"specimen_sample_id","sample_id",0.0119176598049837
"11","PRJNA662018_PRJNA662018_P3T3",57,0.6,"specimen_sample_id","sample_id",0.0123163353500432
"0","PRJNA662018_PRJNA662018_P4T4",562,0.6,"specimen_sample_id","sample_id",0.0330160968158853
"1","PRJNA662018_PRJNA662018_P4T4",752,0.6,"specimen_sample_id","sample_id",0.0476643214806364
"2","PRJNA662018_PRJNA662018_P4T4",394,0.6,"specimen_sample_id","sample_id",0.0297089428442166
"3","PRJNA662018_PRJNA662018_P4T4",15,0.6,"specimen_sample_id","sample_id",0.00128062836164945
"4","PRJNA662018_PRJNA662018_P4T4",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P4T4",370,0.6,"specimen_sample_id","sample_id",0.0361046057767369
"6","PRJNA662018_PRJNA662018_P4T4",0,0.6,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P4T4",0,0.6,"specimen_sample_id","sample_id",0
"8","PRJNA662018_PRJNA662018_P4T4",0,0.6,"specimen_sample_id","sample_id",0
"9","PRJNA662018_PRJNA662018_P4T4",177,0.6,"specimen_sample_id","sample_id",0.0241144414168937
"10","PRJNA662018_PRJNA662018_P4T4",121,0.6,"specimen_sample_id","sample_id",0.0187277511221173
"11","PRJNA662018_PRJNA662018_P4T4",135,0.6,"specimen_sample_id","sample_id",0.0291702679343129
"0","PRJNA662018_PRJNA662018_P5T5",70,0.6,"specimen_sample_id","sample_id",0.00411232522617789
"1","PRJNA662018_PRJNA662018_P5T5",9,0.6,"specimen_sample_id","sample_id",0.000570450656018254
"2","PRJNA662018_PRJNA662018_P5T5",57,0.6,"specimen_sample_id","sample_id",0.00429799426934097
"3","PRJNA662018_PRJNA662018_P5T5",8,0.6,"specimen_sample_id","sample_id",0.000683001792879706
"4","PRJNA662018_PRJNA662018_P5T5",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P5T5",2,0.6,"specimen_sample_id","sample_id",0.000195160031225605
"6","PRJNA662018_PRJNA662018_P5T5",0,0.6,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P5T5",0,0.6,"specimen_sample_id","sample_id",0
"8","PRJNA662018_PRJNA662018_P5T5",0,0.6,"specimen_sample_id","sample_id",0
"9","PRJNA662018_PRJNA662018_P5T5",5,0.6,"specimen_sample_id","sample_id",0.000681198910081744
"10","PRJNA662018_PRJNA662018_P5T5",3,0.6,"specimen_sample_id","sample_id",0.00046432440798638
"11","PRJNA662018_PRJNA662018_P5T5",1,0.6,"specimen_sample_id","sample_id",0.000216076058772688
"0","PRJNA662018_PRJNA662018_P6N2",389,0.6,"specimen_sample_id","sample_id",0.0228527787569028
"1","PRJNA662018_PRJNA662018_P6N2",28,0.6,"specimen_sample_id","sample_id",0.00177473537427901
"2","PRJNA662018_PRJNA662018_P6N2",451,0.6,"specimen_sample_id","sample_id",0.0340069371135575
"3","PRJNA662018_PRJNA662018_P6N2",185,0.6,"specimen_sample_id","sample_id",0.0157944164603432
"4","PRJNA662018_PRJNA662018_P6N2",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P6N2",318,0.6,"specimen_sample_id","sample_id",0.0310304449648712
"6","PRJNA662018_PRJNA662018_P6N2",0,0.6,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P6N2",0,0.6,"specimen_sample_id","sample_id",0
"8","PRJNA662018_PRJNA662018_P6N2",0,0.6,"specimen_sample_id","sample_id",0
"9","PRJNA662018_PRJNA662018_P6N2",137,0.6,"specimen_sample_id","sample_id",0.0186648501362398
"10","PRJNA662018_PRJNA662018_P6N2",42,0.6,"specimen_sample_id","sample_id",0.00650054171180932
"11","PRJNA662018_PRJNA662018_P6N2",52,0.6,"specimen_sample_id","sample_id",0.0112359550561798
"0","PRJNA662018_PRJNA662018_P6T6",10,0.6,"specimen_sample_id","sample_id",0.000587475032311127
"1","PRJNA662018_PRJNA662018_P6T6",0,0.6,"specimen_sample_id","sample_id",0
"2","PRJNA662018_PRJNA662018_P6T6",10,0.6,"specimen_sample_id","sample_id",0.000754034082340522
"3","PRJNA662018_PRJNA662018_P6T6",4,0.6,"specimen_sample_id","sample_id",0.000341500896439853
"4","PRJNA662018_PRJNA662018_P6T6",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P6T6",1,0.6,"specimen_sample_id","sample_id",9.75800156128025e-05
"6","PRJNA662018_PRJNA662018_P6T6",0,0.6,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P6T6",0,0.6,"specimen_sample_id","sample_id",0
"8","PRJNA662018_PRJNA662018_P6T6",0,0.6,"specimen_sample_id","sample_id",0
"9","PRJNA662018_PRJNA662018_P6T6",1,0.6,"specimen_sample_id","sample_id",0.000136239782016349
"10","PRJNA662018_PRJNA662018_P6T6",0,0.6,"specimen_sample_id","sample_id",0
"11","PRJNA662018_PRJNA662018_P6T6",3,0.6,"specimen_sample_id","sample_id",0.000648228176318064
"0","PRJNA662018_PRJNA662018_P7T7",214,0.6,"specimen_sample_id","sample_id",0.0125719656914581
"1","PRJNA662018_PRJNA662018_P7T7",52,0.6,"specimen_sample_id","sample_id",0.00329593712366103
"2","PRJNA662018_PRJNA662018_P7T7",305,0.6,"specimen_sample_id","sample_id",0.0229980395113859
"3","PRJNA662018_PRJNA662018_P7T7",183,0.6,"specimen_sample_id","sample_id",0.0156236660121233
"4","PRJNA662018_PRJNA662018_P7T7",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P7T7",251,0.6,"specimen_sample_id","sample_id",0.0244925839188134
"6","PRJNA662018_PRJNA662018_P7T7",0,0.6,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P7T7",0,0.6,"specimen_sample_id","sample_id",0
"8","PRJNA662018_PRJNA662018_P7T7",0,0.6,"specimen_sample_id","sample_id",0
"9","PRJNA662018_PRJNA662018_P7T7",48,0.6,"specimen_sample_id","sample_id",0.00653950953678474
"10","PRJNA662018_PRJNA662018_P7T7",9,0.6,"specimen_sample_id","sample_id",0.00139297322395914
"11","PRJNA662018_PRJNA662018_P7T7",27,0.6,"specimen_sample_id","sample_id",0.00583405358686258
"0","PRJNA662018_PRJNA662018_P8T8",1,0.6,"specimen_sample_id","sample_id",5.87475032311127e-05
"1","PRJNA662018_PRJNA662018_P8T8",0,0.6,"specimen_sample_id","sample_id",0
"2","PRJNA662018_PRJNA662018_P8T8",2,0.6,"specimen_sample_id","sample_id",0.000150806816468104
"3","PRJNA662018_PRJNA662018_P8T8",1,0.6,"specimen_sample_id","sample_id",8.53752241099633e-05
"4","PRJNA662018_PRJNA662018_P8T8",0,0.6,"specimen_sample_id","sample_id",0
"5","PRJNA662018_PRJNA662018_P8T8",9,0.6,"specimen_sample_id","sample_id",0.000878220140515222
"6","PRJNA662018_PRJNA662018_P8T8",0,0.6,"specimen_sample_id","sample_id",0
"7","PRJNA662018_PRJNA662018_P8T8",0,0.6,"specimen_sample_id","sample_id",0
"8","PRJNA662018_PRJNA662018_P8T8",0,0.6,"specimen_sample_id","sample_id",0
"9","PRJNA662018_PRJNA662018_P8T8",2,0.6,"specimen_sample_id","sample_id",0.000272479564032698
"10","PRJNA662018_PRJNA662018_P8T8",6,0.6,"specimen_sample_id","sample_id",0.00092864881597276
"11","PRJNA662018_PRJNA662018_P8T8",0,0.6,"specimen_sample_id","sample_id",0
"0",NA,13123,0.6,"specimen_sample_id","sample_id",0.770943484901892
"1",NA,13969,0.6,"specimen_sample_id","sample_id",0.885402801546555
"2",NA,9542,0.6,"specimen_sample_id","sample_id",0.719499321369326
"3",NA,8817,0.6,"specimen_sample_id","sample_id",0.752753350977546
"4",NA,11422,0.6,"specimen_sample_id","sample_id",1
"5",NA,7811,0.6,"specimen_sample_id","sample_id",0.7621975019516
"6",NA,9279,0.6,"specimen_sample_id","sample_id",0.99989224137931
"7",NA,8980,0.6,"specimen_sample_id","sample_id",1
"8",NA,8613,0.6,"specimen_sample_id","sample_id",1
"9",NA,5977,0.6,"specimen_sample_id","sample_id",0.814305177111717
"10",NA,5511,0.6,"specimen_sample_id","sample_id",0.85296393747098
"11",NA,3983,0.6,"specimen_sample_id","sample_id",0.860630942091616
"0","Normal",6561,0.6,"stage_T","T_stage",0.38544236869933
"1","Normal",2285,0.6,"stage_T","T_stage",0.144831083222412
"2","Normal",5838,0.6,"stage_T","T_stage",0.440205097270397
"3","Normal",5210,0.6,"stage_T","T_stage",0.444804917612909
"4","Normal",2,0.6,"stage_T","T_stage",0.000175100682892663
"5","Normal",2703,0.6,"stage_T","T_stage",0.263758782201405
"6","Normal",0,0.6,"stage_T","T_stage",0
"7","Normal",0,0.6,"stage_T","T_stage",0
"8","Normal",0,0.6,"stage_T","T_stage",0
"9","Normal",2635,0.6,"stage_T","T_stage",0.358991825613079
"10","Normal",1344,0.6,"stage_T","T_stage",0.208017334777898
"11","Normal",1270,0.6,"stage_T","T_stage",0.274416594641314
"0","T1",2850,0.6,"stage_T","T_stage",0.167430384208671
"1","T1",2475,0.6,"stage_T","T_stage",0.15687393040502
"2","T1",1629,0.6,"stage_T","T_stage",0.122832152013271
"3","T1",1363,0.6,"stage_T","T_stage",0.11636643046188
"4","T1",1,0.6,"stage_T","T_stage",8.75503414463316e-05
"5","T1",1289,0.6,"stage_T","T_stage",0.125780640124902
"6","T1",0,0.6,"stage_T","T_stage",0
"7","T1",0,0.6,"stage_T","T_stage",0
"8","T1",0,0.6,"stage_T","T_stage",0
"9","T1",971,0.6,"stage_T","T_stage",0.132288828337875
"10","T1",597,0.6,"stage_T","T_stage",0.0924005571892896
"11","T1",377,0.6,"stage_T","T_stage",0.0814606741573034
"0","T2",582,0.6,"stage_T","T_stage",0.0341910468805076
"1","T2",423,0.6,"stage_T","T_stage",0.026811180832858
"2","T2",1256,0.6,"stage_T","T_stage",0.0947066807419695
"3","T2",148,0.6,"stage_T","T_stage",0.0126355331682746
"4","T2",8404,0.6,"stage_T","T_stage",0.735773069514971
"5","T2",956,0.6,"stage_T","T_stage",0.0932864949258392
"6","T2",6891,0.6,"stage_T","T_stage",0.742564655172414
"7","T2",6082,0.6,"stage_T","T_stage",0.67728285077951
"8","T2",5162,0.6,"stage_T","T_stage",0.599326599326599
"9","T2",554,0.6,"stage_T","T_stage",0.0754768392370572
"10","T2",2270,0.6,"stage_T","T_stage",0.351338802043027
"11","T2",1174,0.6,"stage_T","T_stage",0.253673292999136
"0","T3",2472,0.6,"stage_T","T_stage",0.145223827987311
"1","T3",3280,0.6,"stage_T","T_stage",0.207897572415542
"2","T3",1266,0.6,"stage_T","T_stage",0.0954607148243101
"3","T3",1934,0.6,"stage_T","T_stage",0.165115683428669
"4","T3",486,0.6,"stage_T","T_stage",0.0425494659429172
"5","T3",1670,0.6,"stage_T","T_stage",0.16295862607338
"6","T3",388,0.6,"stage_T","T_stage",0.0418103448275862
"7","T3",420,0.6,"stage_T","T_stage",0.0467706013363029
"8","T3",316,0.6,"stage_T","T_stage",0.0366887263438988
"9","T3",1227,0.6,"stage_T","T_stage",0.16716621253406
"10","T3",795,0.6,"stage_T","T_stage",0.123045968116391
"11","T3",346,0.6,"stage_T","T_stage",0.07476231633535
"0","T4",409,0.6,"stage_T","T_stage",0.0240277288215251
"1","T4",767,0.6,"stage_T","T_stage",0.0486150725740001
"2","T4",318,0.6,"stage_T","T_stage",0.0239782838184286
"3","T4",374,0.6,"stage_T","T_stage",0.0319303338171263
"4","T4",2524,0.6,"stage_T","T_stage",0.220977061810541
"5","T4",489,0.6,"stage_T","T_stage",0.0477166276346604
"6","T4",1992,0.6,"stage_T","T_stage",0.214655172413793
"7","T4",2478,0.6,"stage_T","T_stage",0.275946547884187
"8","T4",3133,0.6,"stage_T","T_stage",0.363752467200743
"9","T4",206,0.6,"stage_T","T_stage",0.0280653950953678
"10","T4",384,0.6,"stage_T","T_stage",0.0594335242222566
"11","T4",732,0.6,"stage_T","T_stage",0.158167675021608
"0","Ta",511,0.6,"stage_T","T_stage",0.0300199741510986
"1","Ta",3323,0.6,"stage_T","T_stage",0.210623058883184
"2","Ta",215,0.6,"stage_T","T_stage",0.0162117327703212
"3","Ta",634,0.6,"stage_T","T_stage",0.0541278920857167
"4","Ta",2,0.6,"stage_T","T_stage",0.000175100682892663
"5","Ta",802,0.6,"stage_T","T_stage",0.0782591725214676
"6","Ta",0,0.6,"stage_T","T_stage",0
"7","Ta",0,0.6,"stage_T","T_stage",0
"8","Ta",0,0.6,"stage_T","T_stage",0
"9","Ta",624,0.6,"stage_T","T_stage",0.0850136239782016
"10","Ta",130,0.6,"stage_T","T_stage",0.0201207243460765
"11","Ta",115,0.6,"stage_T","T_stage",0.0248487467588591
"0",NA,3637,0.6,"stage_T","T_stage",0.213664669251557
"1",NA,3224,0.6,"stage_T","T_stage",0.204348101666984
"2",NA,2740,0.6,"stage_T","T_stage",0.206605338561303
"3",NA,2050,0.6,"stage_T","T_stage",0.175019209425425
"4",NA,3,0.6,"stage_T","T_stage",0.000262651024338995
"5",NA,2339,0.6,"stage_T","T_stage",0.228239656518345
"6",NA,9,0.6,"stage_T","T_stage",0.000969827586206897
"7",NA,0,0.6,"stage_T","T_stage",0
"8",NA,2,0.6,"stage_T","T_stage",0.000232207128758853
"9",NA,1123,0.6,"stage_T","T_stage",0.15299727520436
"10",NA,941,0.6,"stage_T","T_stage",0.145643089305061
"11",NA,614,0.6,"stage_T","T_stage",0.13267070008643
"0","N0",6022,0.6,"stage_N","N_stage",0.353777464457761
"1","N0",8962,0.6,"stage_N","N_stage",0.568042086581733
