"cluster","group","n_cells","resolution","role","field","within_cluster_fraction"
"5","Normal",339,0.4,"stage_N","N_stage",0.259770114942529
"6","Normal",167,0.4,"stage_N","N_stage",0.131392604248623
"7","Normal",399,0.4,"stage_N","N_stage",0.384763741562199
"8","Normal",450,0.4,"stage_N","N_stage",0.439882697947214
"9","Normal",206,0.4,"stage_N","N_stage",0.300291545189504
"10","Normal",0,0.4,"stage_N","N_stage",0
"11","Normal",109,0.4,"stage_N","N_stage",0.327327327327327
"12","Normal",31,0.4,"stage_N","N_stage",0.128099173553719
"13","Normal",156,0.4,"stage_N","N_stage",0.753623188405797
"0",NA,1054,0.4,"stage_N","N_stage",0.176460739996652
"1",NA,91,0.4,"stage_N","N_stage",0.0183282980866062
"2",NA,2588,0.4,"stage_N","N_stage",0.657854600915099
"3",NA,1320,0.4,"stage_N","N_stage",0.418250950570342
"4",NA,1676,0.4,"stage_N","N_stage",0.592016955139527
"5",NA,899,0.4,"stage_N","N_stage",0.688888888888889
"6",NA,1072,0.4,"stage_N","N_stage",0.843430369787569
"7",NA,552,0.4,"stage_N","N_stage",0.532304725168756
"8",NA,540,0.4,"stage_N","N_stage",0.527859237536657
"9",NA,476,0.4,"stage_N","N_stage",0.693877551020408
"10",NA,652,0.4,"stage_N","N_stage",1
"11",NA,192,0.4,"stage_N","N_stage",0.576576576576577
"12",NA,199,0.4,"stage_N","N_stage",0.822314049586777
"13",NA,51,0.4,"stage_N","N_stage",0.246376811594203
"0","M0",40,0.4,"stage_M","M_stage",0.00669680227691277
"1","M0",48,0.4,"stage_M","M_stage",0.00966767371601208
"2","M0",321,0.4,"stage_M","M_stage",0.081596339603457
"3","M0",98,0.4,"stage_M","M_stage",0.0310519645120406
"4","M0",242,0.4,"stage_M","M_stage",0.0854821617802897
"5","M0",67,0.4,"stage_M","M_stage",0.0513409961685824
"6","M0",32,0.4,"stage_M","M_stage",0.025177025963808
"7","M0",86,0.4,"stage_M","M_stage",0.0829315332690453
"8","M0",33,0.4,"stage_M","M_stage",0.032258064516129
"9","M0",4,0.4,"stage_M","M_stage",0.00583090379008746
"10","M0",0,0.4,"stage_M","M_stage",0
"11","M0",32,0.4,"stage_M","M_stage",0.0960960960960961
"12","M0",12,0.4,"stage_M","M_stage",0.0495867768595041
"13","M0",0,0.4,"stage_M","M_stage",0
"0","Normal",4879,0.4,"stage_M","M_stage",0.816842457726436
"1","Normal",4826,0.4,"stage_M","M_stage",0.972004028197382
"2","Normal",1025,0.4,"stage_M","M_stage",0.260549059481444
"3","Normal",1738,0.4,"stage_M","M_stage",0.550697084917617
"4","Normal",913,0.4,"stage_M","M_stage",0.322500883080184
"5","Normal",339,0.4,"stage_M","M_stage",0.259770114942529
"6","Normal",167,0.4,"stage_M","M_stage",0.131392604248623
"7","Normal",399,0.4,"stage_M","M_stage",0.384763741562199
"8","Normal",450,0.4,"stage_M","M_stage",0.439882697947214
"9","Normal",206,0.4,"stage_M","M_stage",0.300291545189504
"10","Normal",0,0.4,"stage_M","M_stage",0
"11","Normal",109,0.4,"stage_M","M_stage",0.327327327327327
"12","Normal",31,0.4,"stage_M","M_stage",0.128099173553719
"13","Normal",156,0.4,"stage_M","M_stage",0.753623188405797
"0",NA,1054,0.4,"stage_M","M_stage",0.176460739996652
"1",NA,91,0.4,"stage_M","M_stage",0.0183282980866062
"2",NA,2588,0.4,"stage_M","M_stage",0.657854600915099
"3",NA,1320,0.4,"stage_M","M_stage",0.418250950570342
"4",NA,1676,0.4,"stage_M","M_stage",0.592016955139527
"5",NA,899,0.4,"stage_M","M_stage",0.688888888888889
"6",NA,1072,0.4,"stage_M","M_stage",0.843430369787569
"7",NA,552,0.4,"stage_M","M_stage",0.532304725168756
"8",NA,540,0.4,"stage_M","M_stage",0.527859237536657
"9",NA,476,0.4,"stage_M","M_stage",0.693877551020408
"10",NA,652,0.4,"stage_M","M_stage",1
"11",NA,192,0.4,"stage_M","M_stage",0.576576576576577
"12",NA,199,0.4,"stage_M","M_stage",0.822314049586777
"13",NA,51,0.4,"stage_M","M_stage",0.246376811594203
"0","MIBC",434,0.4,"clinical_type","Type",0.0726603047045036
"1","MIBC",79,0.4,"clinical_type","Type",0.0159113796576032
"2","MIBC",1437,0.4,"clinical_type","Type",0.365277071682766
"3","MIBC",493,0.4,"clinical_type","Type",0.156210392902408
"4","MIBC",1320,0.4,"clinical_type","Type",0.466266336983398
"5","MIBC",681,0.4,"clinical_type","Type",0.52183908045977
"6","MIBC",721,0.4,"clinical_type","Type",0.56726986624705
"7","MIBC",546,0.4,"clinical_type","Type",0.526518804243009
"8","MIBC",275,0.4,"clinical_type","Type",0.268817204301075
"9","MIBC",397,0.4,"clinical_type","Type",0.578717201166181
"10","MIBC",652,0.4,"clinical_type","Type",1
"11","MIBC",152,0.4,"clinical_type","Type",0.456456456456456
"12","MIBC",142,0.4,"clinical_type","Type",0.586776859504132
"13","MIBC",20,0.4,"clinical_type","Type",0.0966183574879227
"0","NMIBC",660,0.4,"clinical_type","Type",0.110497237569061
"1","NMIBC",60,0.4,"clinical_type","Type",0.0120845921450151
"2","NMIBC",1472,0.4,"clinical_type","Type",0.374173868835791
"3","NMIBC",925,0.4,"clinical_type","Type",0.293092522179975
"4","NMIBC",598,0.4,"clinical_type","Type",0.211232779936418
"5","NMIBC",285,0.4,"clinical_type","Type",0.218390804597701
"6","NMIBC",383,0.4,"clinical_type","Type",0.301337529504327
"7","NMIBC",92,0.4,"clinical_type","Type",0.0887174541947927
"8","NMIBC",298,0.4,"clinical_type","Type",0.291300097751711
"9","NMIBC",83,0.4,"clinical_type","Type",0.120991253644315
"10","NMIBC",0,0.4,"clinical_type","Type",0
"11","NMIBC",72,0.4,"clinical_type","Type",0.216216216216216
"12","NMIBC",69,0.4,"clinical_type","Type",0.285123966942149
"13","NMIBC",31,0.4,"clinical_type","Type",0.14975845410628
"0","Normal",4879,0.4,"clinical_type","Type",0.816842457726436
"1","Normal",4826,0.4,"clinical_type","Type",0.972004028197382
"2","Normal",1025,0.4,"clinical_type","Type",0.260549059481444
"3","Normal",1738,0.4,"clinical_type","Type",0.550697084917617
"4","Normal",913,0.4,"clinical_type","Type",0.322500883080184
"5","Normal",339,0.4,"clinical_type","Type",0.259770114942529
"6","Normal",167,0.4,"clinical_type","Type",0.131392604248623
"7","Normal",399,0.4,"clinical_type","Type",0.384763741562199
"8","Normal",450,0.4,"clinical_type","Type",0.439882697947214
"9","Normal",206,0.4,"clinical_type","Type",0.300291545189504
"10","Normal",0,0.4,"clinical_type","Type",0
"11","Normal",109,0.4,"clinical_type","Type",0.327327327327327
"12","Normal",31,0.4,"clinical_type","Type",0.128099173553719
"13","Normal",156,0.4,"clinical_type","Type",0.753623188405797
"0","CNP0000460",372,0.6,"dataset","dataset",0.0711825487944891
"1","CNP0000460",296,0.6,"dataset","dataset",0.0625792811839323
"2","CNP0000460",100,0.6,"dataset","dataset",0.0348796651552145
"3","CNP0000460",354,0.6,"dataset","dataset",0.125088339222615
"4","CNP0000460",259,0.6,"dataset","dataset",0.0947676545920234
"5","CNP0000460",59,0.6,"dataset","dataset",0.0507745266781411
"6","CNP0000460",290,0.6,"dataset","dataset",0.279652844744455
"7","CNP0000460",94,0.6,"dataset","dataset",0.0913508260447036
"8","CNP0000460",36,0.6,"dataset","dataset",0.0356083086053412
"9","CNP0000460",19,0.6,"dataset","dataset",0.0205183585313175
"10","CNP0000460",88,0.6,"dataset","dataset",0.119565217391304
"11","CNP0000460",35,0.6,"dataset","dataset",0.0510204081632653
"12","CNP0000460",0,0.6,"dataset","dataset",0
"13","CNP0000460",30,0.6,"dataset","dataset",0.0531914893617021
"14","CNP0000460",61,0.6,"dataset","dataset",0.180473372781065
"15","CNP0000460",58,0.6,"dataset","dataset",0.183544303797468
"16","CNP0000460",3,0.6,"dataset","dataset",0.0105263157894737
"17","CNP0000460",21,0.6,"dataset","dataset",0.0752688172043011
"18","CNP0000460",2,0.6,"dataset","dataset",0.00966183574879227
"0","GSE326225",51,0.6,"dataset","dataset",0.00975889781859931
"1","GSE326225",0,0.6,"dataset","dataset",0
"2","GSE326225",84,0.6,"dataset","dataset",0.0292989187303802
"3","GSE326225",210,0.6,"dataset","dataset",0.0742049469964664
"4","GSE326225",174,0.6,"dataset","dataset",0.0636663007683864
"5","GSE326225",51,0.6,"dataset","dataset",0.0438898450946644
"6","GSE326225",173,0.6,"dataset","dataset",0.166827386692382
"7","GSE326225",78,0.6,"dataset","dataset",0.075801749271137
"8","GSE326225",75,0.6,"dataset","dataset",0.0741839762611276
"9","GSE326225",91,0.6,"dataset","dataset",0.0982721382289417
"10","GSE326225",48,0.6,"dataset","dataset",0.0652173913043478
"11","GSE326225",237,0.6,"dataset","dataset",0.345481049562682
"12","GSE326225",0,0.6,"dataset","dataset",0
"13","GSE326225",68,0.6,"dataset","dataset",0.120567375886525
"14","GSE326225",51,0.6,"dataset","dataset",0.150887573964497
"15","GSE326225",2,0.6,"dataset","dataset",0.00632911392405063
"16","GSE326225",18,0.6,"dataset","dataset",0.0631578947368421
"17","GSE326225",50,0.6,"dataset","dataset",0.17921146953405
"18","GSE326225",4,0.6,"dataset","dataset",0.0193236714975845
"0","HRA003620",2811,0.6,"dataset","dataset",0.53788748564868
"1","HRA003620",4029,0.6,"dataset","dataset",0.851797040169133
"2","HRA003620",82,0.6,"dataset","dataset",0.0286013254272759
"3","HRA003620",18,0.6,"dataset","dataset",0.00636042402826855
"4","HRA003620",3,0.6,"dataset","dataset",0.00109769484083425
"5","HRA003620",3,0.6,"dataset","dataset",0.00258175559380379
"6","HRA003620",151,0.6,"dataset","dataset",0.145612343297975
"7","HRA003620",215,0.6,"dataset","dataset",0.208940719144801
"8","HRA003620",613,0.6,"dataset","dataset",0.606330365974283
"9","HRA003620",9,0.6,"dataset","dataset",0.00971922246220302
"10","HRA003620",101,0.6,"dataset","dataset",0.137228260869565
"11","HRA003620",115,0.6,"dataset","dataset",0.167638483965015
"12","HRA003620",0,0.6,"dataset","dataset",0
"13","HRA003620",0,0.6,"dataset","dataset",0
"14","HRA003620",22,0.6,"dataset","dataset",0.0650887573964497
"15","HRA003620",85,0.6,"dataset","dataset",0.268987341772152
"16","HRA003620",5,0.6,"dataset","dataset",0.0175438596491228
"17","HRA003620",9,0.6,"dataset","dataset",0.032258064516129
"18","HRA003620",0,0.6,"dataset","dataset",0
"0","InhouseData",272,0.6,"dataset","dataset",0.0520474550325297
"1","InhouseData",66,0.6,"dataset","dataset",0.013953488372093
"2","InhouseData",202,0.6,"dataset","dataset",0.0704569236135333
"3","InhouseData",551,0.6,"dataset","dataset",0.19469964664311
"4","InhouseData",558,0.6,"dataset","dataset",0.20417124039517
"5","InhouseData",116,0.6,"dataset","dataset",0.0998278829604131
"6","InhouseData",152,0.6,"dataset","dataset",0.146576663452266
"7","InhouseData",169,0.6,"dataset","dataset",0.164237123420797
"8","InhouseData",156,0.6,"dataset","dataset",0.154302670623145
"9","InhouseData",402,0.6,"dataset","dataset",0.434125269978402
"10","InhouseData",169,0.6,"dataset","dataset",0.229619565217391
"11","InhouseData",151,0.6,"dataset","dataset",0.220116618075802
"12","InhouseData",653,0.6,"dataset","dataset",1
"13","InhouseData",277,0.6,"dataset","dataset",0.49113475177305
"14","InhouseData",57,0.6,"dataset","dataset",0.168639053254438
"15","InhouseData",7,0.6,"dataset","dataset",0.0221518987341772
"16","InhouseData",70,0.6,"dataset","dataset",0.245614035087719
"17","InhouseData",69,0.6,"dataset","dataset",0.247311827956989
"18","InhouseData",16,0.6,"dataset","dataset",0.0772946859903382
"0","PRJNA662018",1720,0.6,"dataset","dataset",0.329123612705702
"1","PRJNA662018",339,0.6,"dataset","dataset",0.0716701902748414
"2","PRJNA662018",2399,0.6,"dataset","dataset",0.836763167073596
"3","PRJNA662018",1697,0.6,"dataset","dataset",0.599646643109541
"4","PRJNA662018",1739,0.6,"dataset","dataset",0.636297109403586
"5","PRJNA662018",933,0.6,"dataset","dataset",0.802925989672978
"6","PRJNA662018",271,0.6,"dataset","dataset",0.261330761812922
"7","PRJNA662018",473,0.6,"dataset","dataset",0.459669582118562
"8","PRJNA662018",131,0.6,"dataset","dataset",0.129574678536103
"9","PRJNA662018",405,0.6,"dataset","dataset",0.437365010799136
"10","PRJNA662018",330,0.6,"dataset","dataset",0.448369565217391
"11","PRJNA662018",148,0.6,"dataset","dataset",0.215743440233236
"12","PRJNA662018",0,0.6,"dataset","dataset",0
"13","PRJNA662018",189,0.6,"dataset","dataset",0.335106382978723
"14","PRJNA662018",147,0.6,"dataset","dataset",0.43491124260355
"15","PRJNA662018",164,0.6,"dataset","dataset",0.518987341772152
"16","PRJNA662018",189,0.6,"dataset","dataset",0.663157894736842
"17","PRJNA662018",130,0.6,"dataset","dataset",0.46594982078853
"18","PRJNA662018",185,0.6,"dataset","dataset",0.893719806763285
"0","CNP0000460_P01N",59,0.6,"specimen_orig_ident","orig.ident",0.0112897053195561
"1","CNP0000460_P01N",12,0.6,"specimen_orig_ident","orig.ident",0.00253699788583509
"2","CNP0000460_P01N",6,0.6,"specimen_orig_ident","orig.ident",0.00209277990931287
"3","CNP0000460_P01N",46,0.6,"specimen_orig_ident","orig.ident",0.0162544169611307
"4","CNP0000460_P01N",1,0.6,"specimen_orig_ident","orig.ident",0.000365898280278083
"5","CNP0000460_P01N",0,0.6,"specimen_orig_ident","orig.ident",0
"6","CNP0000460_P01N",65,0.6,"specimen_orig_ident","orig.ident",0.0626808100289296
"7","CNP0000460_P01N",17,0.6,"specimen_orig_ident","orig.ident",0.0165208940719145
"8","CNP0000460_P01N",5,0.6,"specimen_orig_ident","orig.ident",0.00494559841740851
"9","CNP0000460_P01N",0,0.6,"specimen_orig_ident","orig.ident",0
"10","CNP0000460_P01N",9,0.6,"specimen_orig_ident","orig.ident",0.0122282608695652
"11","CNP0000460_P01N",4,0.6,"specimen_orig_ident","orig.ident",0.00583090379008746
"12","CNP0000460_P01N",0,0.6,"specimen_orig_ident","orig.ident",0
"13","CNP0000460_P01N",3,0.6,"specimen_orig_ident","orig.ident",0.00531914893617021
"14","CNP0000460_P01N",7,0.6,"specimen_orig_ident","orig.ident",0.0207100591715976
"15","CNP0000460_P01N",8,0.6,"specimen_orig_ident","orig.ident",0.0253164556962025
"16","CNP0000460_P01N",1,0.6,"specimen_orig_ident","orig.ident",0.00350877192982456
"17","CNP0000460_P01N",0,0.6,"specimen_orig_ident","orig.ident",0
"18","CNP0000460_P01N",1,0.6,"specimen_orig_ident","orig.ident",0.00483091787439614
"0","CNP0000460_P01T",0,0.6,"specimen_orig_ident","orig.ident",0
"1","CNP0000460_P01T",0,0.6,"specimen_orig_ident","orig.ident",0
"2","CNP0000460_P01T",1,0.6,"specimen_orig_ident","orig.ident",0.000348796651552145
"3","CNP0000460_P01T",1,0.6,"specimen_orig_ident","orig.ident",0.000353356890459364
"4","CNP0000460_P01T",15,0.6,"specimen_orig_ident","orig.ident",0.00548847420417124
"5","CNP0000460_P01T",1,0.6,"specimen_orig_ident","orig.ident",0.000860585197934596
"6","CNP0000460_P01T",20,0.6,"specimen_orig_ident","orig.ident",0.0192864030858245
"7","CNP0000460_P01T",1,0.6,"specimen_orig_ident","orig.ident",0.000971817298347911
"8","CNP0000460_P01T",0,0.6,"specimen_orig_ident","orig.ident",0
"9","CNP0000460_P01T",6,0.6,"specimen_orig_ident","orig.ident",0.00647948164146868
"10","CNP0000460_P01T",3,0.6,"specimen_orig_ident","orig.ident",0.00407608695652174
"11","CNP0000460_P01T",0,0.6,"specimen_orig_ident","orig.ident",0
"12","CNP0000460_P01T",0,0.6,"specimen_orig_ident","orig.ident",0
"13","CNP0000460_P01T",1,0.6,"specimen_orig_ident","orig.ident",0.00177304964539007
"14","CNP0000460_P01T",2,0.6,"specimen_orig_ident","orig.ident",0.00591715976331361
"15","CNP0000460_P01T",0,0.6,"specimen_orig_ident","orig.ident",0
"16","CNP0000460_P01T",0,0.6,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P01T",2,0.6,"specimen_orig_ident","orig.ident",0.00716845878136201
"18","CNP0000460_P01T",0,0.6,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P02N",12,0.6,"specimen_orig_ident","orig.ident",0.00229621125143513
"1","CNP0000460_P02N",4,0.6,"specimen_orig_ident","orig.ident",0.000845665961945032
"2","CNP0000460_P02N",0,0.6,"specimen_orig_ident","orig.ident",0
"3","CNP0000460_P02N",6,0.6,"specimen_orig_ident","orig.ident",0.00212014134275618
"4","CNP0000460_P02N",0,0.6,"specimen_orig_ident","orig.ident",0
"5","CNP0000460_P02N",1,0.6,"specimen_orig_ident","orig.ident",0.000860585197934596
"6","CNP0000460_P02N",1,0.6,"specimen_orig_ident","orig.ident",0.000964320154291225
"7","CNP0000460_P02N",5,0.6,"specimen_orig_ident","orig.ident",0.00485908649173955
"8","CNP0000460_P02N",1,0.6,"specimen_orig_ident","orig.ident",0.000989119683481701
"9","CNP0000460_P02N",0,0.6,"specimen_orig_ident","orig.ident",0
"10","CNP0000460_P02N",5,0.6,"specimen_orig_ident","orig.ident",0.00679347826086957
"11","CNP0000460_P02N",0,0.6,"specimen_orig_ident","orig.ident",0
"12","CNP0000460_P02N",0,0.6,"specimen_orig_ident","orig.ident",0
"13","CNP0000460_P02N",0,0.6,"specimen_orig_ident","orig.ident",0
"14","CNP0000460_P02N",4,0.6,"specimen_orig_ident","orig.ident",0.0118343195266272
"15","CNP0000460_P02N",3,0.6,"specimen_orig_ident","orig.ident",0.00949367088607595
"16","CNP0000460_P02N",0,0.6,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P02N",0,0.6,"specimen_orig_ident","orig.ident",0
"18","CNP0000460_P02N",0,0.6,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P02T",1,0.6,"specimen_orig_ident","orig.ident",0.000191350937619594
"1","CNP0000460_P02T",0,0.6,"specimen_orig_ident","orig.ident",0
"2","CNP0000460_P02T",3,0.6,"specimen_orig_ident","orig.ident",0.00104638995465644
"3","CNP0000460_P02T",37,0.6,"specimen_orig_ident","orig.ident",0.0130742049469965
"4","CNP0000460_P02T",21,0.6,"specimen_orig_ident","orig.ident",0.00768386388583974
"5","CNP0000460_P02T",4,0.6,"specimen_orig_ident","orig.ident",0.00344234079173838
"6","CNP0000460_P02T",15,0.6,"specimen_orig_ident","orig.ident",0.0144648023143684
"7","CNP0000460_P02T",9,0.6,"specimen_orig_ident","orig.ident",0.0087463556851312
"8","CNP0000460_P02T",2,0.6,"specimen_orig_ident","orig.ident",0.0019782393669634
"9","CNP0000460_P02T",6,0.6,"specimen_orig_ident","orig.ident",0.00647948164146868
"10","CNP0000460_P02T",8,0.6,"specimen_orig_ident","orig.ident",0.0108695652173913
"11","CNP0000460_P02T",1,0.6,"specimen_orig_ident","orig.ident",0.00145772594752187
"12","CNP0000460_P02T",0,0.6,"specimen_orig_ident","orig.ident",0
"13","CNP0000460_P02T",6,0.6,"specimen_orig_ident","orig.ident",0.0106382978723404
"14","CNP0000460_P02T",8,0.6,"specimen_orig_ident","orig.ident",0.0236686390532544
"15","CNP0000460_P02T",0,0.6,"specimen_orig_ident","orig.ident",0
"16","CNP0000460_P02T",1,0.6,"specimen_orig_ident","orig.ident",0.00350877192982456
"17","CNP0000460_P02T",0,0.6,"specimen_orig_ident","orig.ident",0
"18","CNP0000460_P02T",0,0.6,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P03N",35,0.6,"specimen_orig_ident","orig.ident",0.0066972828166858
"1","CNP0000460_P03N",13,0.6,"specimen_orig_ident","orig.ident",0.00274841437632135
"2","CNP0000460_P03N",2,0.6,"specimen_orig_ident","orig.ident",0.00069759330310429
"3","CNP0000460_P03N",31,0.6,"specimen_orig_ident","orig.ident",0.0109540636042403
"4","CNP0000460_P03N",0,0.6,"specimen_orig_ident","orig.ident",0
"5","CNP0000460_P03N",0,0.6,"specimen_orig_ident","orig.ident",0
"6","CNP0000460_P03N",7,0.6,"specimen_orig_ident","orig.ident",0.00675024108003857
"7","CNP0000460_P03N",2,0.6,"specimen_orig_ident","orig.ident",0.00194363459669582
"8","CNP0000460_P03N",3,0.6,"specimen_orig_ident","orig.ident",0.0029673590504451
"9","CNP0000460_P03N",0,0.6,"specimen_orig_ident","orig.ident",0
"10","CNP0000460_P03N",4,0.6,"specimen_orig_ident","orig.ident",0.00543478260869565
"11","CNP0000460_P03N",2,0.6,"specimen_orig_ident","orig.ident",0.00291545189504373
"12","CNP0000460_P03N",0,0.6,"specimen_orig_ident","orig.ident",0
"13","CNP0000460_P03N",2,0.6,"specimen_orig_ident","orig.ident",0.00354609929078014
"14","CNP0000460_P03N",3,0.6,"specimen_orig_ident","orig.ident",0.00887573964497041
"15","CNP0000460_P03N",6,0.6,"specimen_orig_ident","orig.ident",0.0189873417721519
"16","CNP0000460_P03N",0,0.6,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P03N",0,0.6,"specimen_orig_ident","orig.ident",0
"18","CNP0000460_P03N",0,0.6,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P03T",2,0.6,"specimen_orig_ident","orig.ident",0.000382701875239189
"1","CNP0000460_P03T",0,0.6,"specimen_orig_ident","orig.ident",0
"2","CNP0000460_P03T",1,0.6,"specimen_orig_ident","orig.ident",0.000348796651552145
"3","CNP0000460_P03T",3,0.6,"specimen_orig_ident","orig.ident",0.00106007067137809
"4","CNP0000460_P03T",0,0.6,"specimen_orig_ident","orig.ident",0
"5","CNP0000460_P03T",0,0.6,"specimen_orig_ident","orig.ident",0
"6","CNP0000460_P03T",0,0.6,"specimen_orig_ident","orig.ident",0
"7","CNP0000460_P03T",0,0.6,"specimen_orig_ident","orig.ident",0
"8","CNP0000460_P03T",0,0.6,"specimen_orig_ident","orig.ident",0
"9","CNP0000460_P03T",0,0.6,"specimen_orig_ident","orig.ident",0
"10","CNP0000460_P03T",1,0.6,"specimen_orig_ident","orig.ident",0.00135869565217391
"11","CNP0000460_P03T",1,0.6,"specimen_orig_ident","orig.ident",0.00145772594752187
"12","CNP0000460_P03T",0,0.6,"specimen_orig_ident","orig.ident",0
"13","CNP0000460_P03T",0,0.6,"specimen_orig_ident","orig.ident",0
"14","CNP0000460_P03T",0,0.6,"specimen_orig_ident","orig.ident",0
"15","CNP0000460_P03T",1,0.6,"specimen_orig_ident","orig.ident",0.00316455696202532
"16","CNP0000460_P03T",0,0.6,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P03T",0,0.6,"specimen_orig_ident","orig.ident",0
"18","CNP0000460_P03T",0,0.6,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P04T",0,0.6,"specimen_orig_ident","orig.ident",0
"1","CNP0000460_P04T",0,0.6,"specimen_orig_ident","orig.ident",0
"2","CNP0000460_P04T",7,0.6,"specimen_orig_ident","orig.ident",0.00244157656086502
"3","CNP0000460_P04T",9,0.6,"specimen_orig_ident","orig.ident",0.00318021201413428
"4","CNP0000460_P04T",12,0.6,"specimen_orig_ident","orig.ident",0.00439077936333699
"5","CNP0000460_P04T",3,0.6,"specimen_orig_ident","orig.ident",0.00258175559380379
"6","CNP0000460_P04T",13,0.6,"specimen_orig_ident","orig.ident",0.0125361620057859
"7","CNP0000460_P04T",3,0.6,"specimen_orig_ident","orig.ident",0.00291545189504373
"8","CNP0000460_P04T",0,0.6,"specimen_orig_ident","orig.ident",0
"9","CNP0000460_P04T",1,0.6,"specimen_orig_ident","orig.ident",0.00107991360691145
"10","CNP0000460_P04T",2,0.6,"specimen_orig_ident","orig.ident",0.00271739130434783
"11","CNP0000460_P04T",1,0.6,"specimen_orig_ident","orig.ident",0.00145772594752187
"12","CNP0000460_P04T",0,0.6,"specimen_orig_ident","orig.ident",0
"13","CNP0000460_P04T",1,0.6,"specimen_orig_ident","orig.ident",0.00177304964539007
"14","CNP0000460_P04T",4,0.6,"specimen_orig_ident","orig.ident",0.0118343195266272
"15","CNP0000460_P04T",0,0.6,"specimen_orig_ident","orig.ident",0
"16","CNP0000460_P04T",0,0.6,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P04T",0,0.6,"specimen_orig_ident","orig.ident",0
"18","CNP0000460_P04T",0,0.6,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P05N",111,0.6,"specimen_orig_ident","orig.ident",0.021239954075775
"1","CNP0000460_P05N",145,0.6,"specimen_orig_ident","orig.ident",0.0306553911205074
"2","CNP0000460_P05N",0,0.6,"specimen_orig_ident","orig.ident",0
"3","CNP0000460_P05N",6,0.6,"specimen_orig_ident","orig.ident",0.00212014134275618
"4","CNP0000460_P05N",0,0.6,"specimen_orig_ident","orig.ident",0
"5","CNP0000460_P05N",0,0.6,"specimen_orig_ident","orig.ident",0
"6","CNP0000460_P05N",111,0.6,"specimen_orig_ident","orig.ident",0.107039537126326
"7","CNP0000460_P05N",26,0.6,"specimen_orig_ident","orig.ident",0.0252672497570457
"8","CNP0000460_P05N",12,0.6,"specimen_orig_ident","orig.ident",0.0118694362017804
"9","CNP0000460_P05N",0,0.6,"specimen_orig_ident","orig.ident",0
"10","CNP0000460_P05N",19,0.6,"specimen_orig_ident","orig.ident",0.0258152173913043
"11","CNP0000460_P05N",21,0.6,"specimen_orig_ident","orig.ident",0.0306122448979592
"12","CNP0000460_P05N",0,0.6,"specimen_orig_ident","orig.ident",0
"13","CNP0000460_P05N",1,0.6,"specimen_orig_ident","orig.ident",0.00177304964539007
"14","CNP0000460_P05N",13,0.6,"specimen_orig_ident","orig.ident",0.0384615384615385
"15","CNP0000460_P05N",27,0.6,"specimen_orig_ident","orig.ident",0.0854430379746835
"16","CNP0000460_P05N",0,0.6,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P05N",7,0.6,"specimen_orig_ident","orig.ident",0.025089605734767
"18","CNP0000460_P05N",0,0.6,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P05T",5,0.6,"specimen_orig_ident","orig.ident",0.000956754688097972
"1","CNP0000460_P05T",1,0.6,"specimen_orig_ident","orig.ident",0.000211416490486258
"2","CNP0000460_P05T",19,0.6,"specimen_orig_ident","orig.ident",0.00662713637949076
"3","CNP0000460_P05T",91,0.6,"specimen_orig_ident","orig.ident",0.0321554770318021
"4","CNP0000460_P05T",52,0.6,"specimen_orig_ident","orig.ident",0.0190267105744603
"5","CNP0000460_P05T",10,0.6,"specimen_orig_ident","orig.ident",0.00860585197934595
"6","CNP0000460_P05T",23,0.6,"specimen_orig_ident","orig.ident",0.0221793635486982
"7","CNP0000460_P05T",3,0.6,"specimen_orig_ident","orig.ident",0.00291545189504373
"8","CNP0000460_P05T",5,0.6,"specimen_orig_ident","orig.ident",0.00494559841740851
"9","CNP0000460_P05T",0,0.6,"specimen_orig_ident","orig.ident",0
"10","CNP0000460_P05T",7,0.6,"specimen_orig_ident","orig.ident",0.00951086956521739
"11","CNP0000460_P05T",0,0.6,"specimen_orig_ident","orig.ident",0
"12","CNP0000460_P05T",0,0.6,"specimen_orig_ident","orig.ident",0
"13","CNP0000460_P05T",5,0.6,"specimen_orig_ident","orig.ident",0.00886524822695036
"14","CNP0000460_P05T",6,0.6,"specimen_orig_ident","orig.ident",0.0177514792899408
"15","CNP0000460_P05T",1,0.6,"specimen_orig_ident","orig.ident",0.00316455696202532
"16","CNP0000460_P05T",0,0.6,"specimen_orig_ident","orig.ident",0
"17","CNP0000460_P05T",4,0.6,"specimen_orig_ident","orig.ident",0.014336917562724
"18","CNP0000460_P05T",0,0.6,"specimen_orig_ident","orig.ident",0
"0","CNP0000460_P06T",4,0.6,"specimen_orig_ident","orig.ident",0.000765403750478377
"1","CNP0000460_P06T",7,0.6,"specimen_orig_ident","orig.ident",0.00147991543340381
