"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"6","PRJNA662018",0,0.2,"dataset",0,0.430242843357993,0,FALSE
"7","PRJNA662018",184,0.2,"dataset",0.888888888888889,0.430242843357993,2.06601667549243,FALSE
"8","PRJNA662018",95,0.2,"dataset",0.489690721649485,0.430242843357993,1.13817284635697,FALSE
"9","PRJNA662018",42,0.2,"dataset",0.278145695364238,0.430242843357993,0.646485350443822,FALSE
"0","CNP0000460",384,0.4,"dataset",0.0732964306165299,0.0706818912833709,1.03699022883637,FALSE
"1","CNP0000460",288,0.4,"dataset",0.0600876277905279,0.0706818912833709,0.850113468945397,FALSE
"2","CNP0000460",339,0.4,"dataset",0.0828850855745721,0.0706818912833709,1.17264951559201,FALSE
"3","CNP0000460",426,0.4,"dataset",0.120782534732067,0.0706818912833709,1.7088186597588,FALSE
"4","CNP0000460",72,0.4,"dataset",0.0271186440677966,0.0706818912833709,0.383671737914811,FALSE
"5","CNP0000460",32,0.4,"dataset",0.0277536860364267,0.0706818912833709,0.392656245220708,FALSE
"6","CNP0000460",131,0.4,"dataset",0.125239005736138,0.0706818912833709,1.77186834509057,FALSE
"7","CNP0000460",3,0.4,"dataset",0.00311203319502075,0.0706818912833709,0.0440287199240933,FALSE
"8","CNP0000460",60,0.4,"dataset",0.0941915227629513,0.0706818912833709,1.33261180555183,FALSE
"9","CNP0000460",2,0.4,"dataset",0.00743494423791822,0.0706818912833709,0.105188812904153,FALSE
"10","CNP0000460",2,0.4,"dataset",0.00966183574879227,0.0706818912833709,0.136694640923755,FALSE
"11","CNP0000460",18,0.4,"dataset",0.0927835051546392,0.0706818912833709,1.31269131979874,FALSE
"12","CNP0000460",1,0.4,"dataset",0.0102040816326531,0.0706818912833709,0.144366278934782,FALSE
"0","GSE326225",72,0.4,"dataset",0.0137430807405994,0.0392811193309746,0.349864794452597,FALSE
"1","GSE326225",0,0.4,"dataset",0,0.0392811193309746,0,FALSE
"2","GSE326225",243,0.4,"dataset",0.0594132029339853,0.0392811193309746,1.51251298195914,FALSE
"3","GSE326225",265,0.4,"dataset",0.075134675361497,0.0392811193309746,1.91274272834304,FALSE
"4","GSE326225",77,0.4,"dataset",0.0290018832391714,0.0392811193309746,0.738316110465374,FALSE
"5","GSE326225",99,0.4,"dataset",0.0858629661751951,0.0392811193309746,2.1858584388019,FALSE
"6","GSE326225",110,0.4,"dataset",0.105162523900574,0.0392811193309746,2.67717737405841,FALSE
"7","GSE326225",46,0.4,"dataset",0.0477178423236514,0.0392811193309746,1.21477806988112,FALSE
"8","GSE326225",12,0.4,"dataset",0.0188383045525903,0.0392811193309746,0.479576571987743,FALSE
