"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"5","InhouseData",130,1.2,"dataset",0.124164278892073,0.128661087866109,0.965049192039198,FALSE
"6","InhouseData",993,1.2,"dataset",0.956647398843931,0.128661087866109,7.4354057991447,FALSE
"7","InhouseData",138,1.2,"dataset",0.139817629179331,0.128661087866109,1.08671263004423,FALSE
"8","InhouseData",0,1.2,"dataset",0,0.128661087866109,0,FALSE
"9","InhouseData",23,1.2,"dataset",0.0312075983717775,0.128661087866109,0.242556618239181,FALSE
"10","InhouseData",9,1.2,"dataset",0.0175438596491228,0.128661087866109,0.136357153045215,FALSE
"11","InhouseData",109,1.2,"dataset",0.241685144124169,0.128661087866109,1.87846339660736,FALSE
"12","InhouseData",17,1.2,"dataset",0.039906103286385,0.128661087866109,0.310164510095805,FALSE
"13","InhouseData",394,1.2,"dataset",0.942583732057416,0.128661087866109,7.32609794997472,FALSE
"14","InhouseData",5,1.2,"dataset",0.0148367952522255,0.128661087866109,0.115316880171769,FALSE
"15","InhouseData",15,1.2,"dataset",0.0707547169811321,0.128661087866109,0.549930971007823,FALSE
"16","InhouseData",2,1.2,"dataset",0.0119047619047619,0.128661087866109,0.0925280681378242,FALSE
"17","InhouseData",29,1.2,"dataset",0.185897435897436,0.128661087866109,1.44486137169064,FALSE
"18","InhouseData",1,1.2,"dataset",0.00645161290322581,0.128661087866109,0.0501442433779177,FALSE
"19","InhouseData",4,1.2,"dataset",0.0289855072463768,0.128661087866109,0.225285731118181,FALSE
"20","InhouseData",0,1.2,"dataset",0,0.128661087866109,0,FALSE
"0","PRJNA662018",1763,1.2,"dataset",0.909700722394221,0.761963912133891,1.19388951091737,FALSE
"1","PRJNA662018",1746,1.2,"dataset",0.965174129353234,0.761963912133891,1.26669270549868,FALSE
"2","PRJNA662018",1249,1.2,"dataset",0.877106741573034,0.761963912133891,1.15111323201211,FALSE
"3","PRJNA662018",935,1.2,"dataset",0.776578073089701,0.761963912133891,1.01917959725269,FALSE
"4","PRJNA662018",1012,1.2,"dataset",0.902765388046387,0.761963912133891,1.18478759121043,FALSE
"5","PRJNA662018",780,1.2,"dataset",0.744985673352435,0.761963912133891,0.977717791471373,FALSE
"6","PRJNA662018",8,1.2,"dataset",0.00770712909441233,0.761963912133891,0.0101148216755153,FALSE
"7","PRJNA662018",693,1.2,"dataset",0.702127659574468,0.761963912133891,0.921471015088036,FALSE
"8","PRJNA662018",863,1.2,"dataset",0.966405375139978,0.761963912133891,1.2683085901451,FALSE
"9","PRJNA662018",589,1.2,"dataset",0.799185888738128,0.761963912133891,1.04885005183513,FALSE
"10","PRJNA662018",408,1.2,"dataset",0.795321637426901,0.761963912133891,1.04377861570844,FALSE
"11","PRJNA662018",193,1.2,"dataset",0.427937915742794,0.761963912133891,0.561624912844425,FALSE
"12","PRJNA662018",386,1.2,"dataset",0.906103286384977,0.761963912133891,1.18916824268937,FALSE
"13","PRJNA662018",0,1.2,"dataset",0,0.761963912133891,0,FALSE
"14","PRJNA662018",260,1.2,"dataset",0.771513353115727,0.761963912133891,1.01253266831902,FALSE
"15","PRJNA662018",177,1.2,"dataset",0.834905660377358,0.761963912133891,1.09572861270974,FALSE
"16","PRJNA662018",132,1.2,"dataset",0.785714285714286,0.761963912133891,1.03116994545566,FALSE
"17","PRJNA662018",92,1.2,"dataset",0.58974358974359,0.761963912133891,0.773978373978374,FALSE
"18","PRJNA662018",142,1.2,"dataset",0.916129032258065,0.761963912133891,1.20232601264859,FALSE
"19","PRJNA662018",108,1.2,"dataset",0.782608695652174,0.761963912133891,1.02709417492026,FALSE
"20","PRJNA662018",119,1.2,"dataset",0.959677419354839,0.761963912133891,1.25947883367238,FALSE
