"cluster","group","n_cells","resolution","field","within_cluster_fraction"
"9","PRJNA662018_PRJNA662018_P1N1",15,0.4,"orig.ident",0.108695652173913
"10","PRJNA662018_PRJNA662018_P1N1",13,0.4,"orig.ident",0.109243697478992
"0","PRJNA662018_PRJNA662018_P1T1",344,0.4,"orig.ident",0.0628425283156741
"1","PRJNA662018_PRJNA662018_P1T1",265,0.4,"orig.ident",0.0986964618249535
"2","PRJNA662018_PRJNA662018_P1T1",0,0.4,"orig.ident",0
"3","PRJNA662018_PRJNA662018_P1T1",63,0.4,"orig.ident",0.0462894930198384
"4","PRJNA662018_PRJNA662018_P1T1",77,0.4,"orig.ident",0.0621970920840065
"5","PRJNA662018_PRJNA662018_P1T1",62,0.4,"orig.ident",0.0522325189553496
"6","PRJNA662018_PRJNA662018_P1T1",89,0.4,"orig.ident",0.0910951893551689
"7","PRJNA662018_PRJNA662018_P1T1",4,0.4,"orig.ident",0.00886917960088692
"8","PRJNA662018_PRJNA662018_P1T1",27,0.4,"orig.ident",0.127962085308057
"9","PRJNA662018_PRJNA662018_P1T1",13,0.4,"orig.ident",0.0942028985507246
