"cluster","group","n_cells","resolution","field","within_cluster_fraction"
"0","GSE326225_BC2",7,0.4,"orig.ident",0.000315713512538337
"1","GSE326225_BC2",2,0.4,"orig.ident",0.000111881852763482
"2","GSE326225_BC2",9,0.4,"orig.ident",0.000504116955133591
"3","GSE326225_BC2",0,0.4,"orig.ident",0
"4","GSE326225_BC2",12,0.4,"orig.ident",0.00106138333628162
"5","GSE326225_BC2",2,0.4,"orig.ident",0.000180489125530187
"6","GSE326225_BC2",0,0.4,"orig.ident",0
"7","GSE326225_BC2",0,0.4,"orig.ident",0
"8","GSE326225_BC2",0,0.4,"orig.ident",0
"9","GSE326225_BC2",0,0.4,"orig.ident",0
"singleton","GSE326225_BC2",0,0.4,"orig.ident",0
"0","GSE326225_BC3",68,0.4,"orig.ident",0.00306693126465813
"1","GSE326225_BC3",28,0.4,"orig.ident",0.00156634593868874
"2","GSE326225_BC3",12,0.4,"orig.ident",0.000672155940178121
"3","GSE326225_BC3",3,0.4,"orig.ident",0.000169185653056621
"4","GSE326225_BC3",13,0.4,"orig.ident",0.00114983194763842
"5","GSE326225_BC3",26,0.4,"orig.ident",0.00234635863189243
"6","GSE326225_BC3",0,0.4,"orig.ident",0
"7","GSE326225_BC3",5,0.4,"orig.ident",0.000604814322003145
"8","GSE326225_BC3",3,0.4,"orig.ident",0.000496442164487837
"9","GSE326225_BC3",0,0.4,"orig.ident",0
"singleton","GSE326225_BC3",0,0.4,"orig.ident",0
"0","GSE326225_BC4",634,0.4,"orig.ident",0.0285946238499008
"1","GSE326225_BC4",52,0.4,"orig.ident",0.00290892817185053
"2","GSE326225_BC4",1452,0.4,"orig.ident",0.0813308687615527
"3","GSE326225_BC4",0,0.4,"orig.ident",0
"4","GSE326225_BC4",213,0.4,"orig.ident",0.0188395542189988
"5","GSE326225_BC4",348,0.4,"orig.ident",0.0314051078422525
"6","GSE326225_BC4",1,0.4,"orig.ident",0.000108189981607703
"7","GSE326225_BC4",0,0.4,"orig.ident",0
"8","GSE326225_BC4",100,0.4,"orig.ident",0.0165480721495946
"9","GSE326225_BC4",0,0.4,"orig.ident",0
"singleton","GSE326225_BC4",0,0.4,"orig.ident",0
"0","GSE326225_BC5",0,0.4,"orig.ident",0
"1","GSE326225_BC5",1,0.4,"orig.ident",5.59409263817409e-05
"2","GSE326225_BC5",1,0.4,"orig.ident",5.60129950148434e-05
"3","GSE326225_BC5",0,0.4,"orig.ident",0
"4","GSE326225_BC5",1,0.4,"orig.ident",8.84486113568017e-05
"5","GSE326225_BC5",0,0.4,"orig.ident",0
"6","GSE326225_BC5",0,0.4,"orig.ident",0
"7","GSE326225_BC5",0,0.4,"orig.ident",0
"8","GSE326225_BC5",0,0.4,"orig.ident",0
"9","GSE326225_BC5",0,0.4,"orig.ident",0
"singleton","GSE326225_BC5",0,0.4,"orig.ident",0
"0","GSE326225_BC6",166,0.4,"orig.ident",0.00748692044019484
"1","GSE326225_BC6",49,0.4,"orig.ident",0.0027411053927053
"2","GSE326225_BC6",95,0.4,"orig.ident",0.00532123452641013
"3","GSE326225_BC6",0,0.4,"orig.ident",0
"4","GSE326225_BC6",43,0.4,"orig.ident",0.00380329028834247
"5","GSE326225_BC6",125,0.4,"orig.ident",0.0112805703456367
"6","GSE326225_BC6",2,0.4,"orig.ident",0.000216379963215406
"7","GSE326225_BC6",0,0.4,"orig.ident",0
"8","GSE326225_BC6",32,0.4,"orig.ident",0.00529538308787026
"9","GSE326225_BC6",0,0.4,"orig.ident",0
"singleton","GSE326225_BC6",0,0.4,"orig.ident",0
"0","GSE326225_BC7",145,0.4,"orig.ident",0.00653977990257983
"1","GSE326225_BC7",50,0.4,"orig.ident",0.00279704631908704
"2","GSE326225_BC7",40,0.4,"orig.ident",0.00224051980059374
"3","GSE326225_BC7",0,0.4,"orig.ident",0
"4","GSE326225_BC7",13,0.4,"orig.ident",0.00114983194763842
"5","GSE326225_BC7",7,0.4,"orig.ident",0.000631711939355654
"6","GSE326225_BC7",0,0.4,"orig.ident",0
"7","GSE326225_BC7",0,0.4,"orig.ident",0
"8","GSE326225_BC7",0,0.4,"orig.ident",0
"9","GSE326225_BC7",0,0.4,"orig.ident",0
"singleton","GSE326225_BC7",0,0.4,"orig.ident",0
"0","GSE326225_BC8",186,0.4,"orig.ident",0.00838895904744723
"1","GSE326225_BC8",118,0.4,"orig.ident",0.00660102931304542
"2","GSE326225_BC8",52,0.4,"orig.ident",0.00291267574077186
"3","GSE326225_BC8",0,0.4,"orig.ident",0
"4","GSE326225_BC8",54,0.4,"orig.ident",0.00477622501326729
"5","GSE326225_BC8",41,0.4,"orig.ident",0.00370002707336883
"6","GSE326225_BC8",0,0.4,"orig.ident",0
"7","GSE326225_BC8",2,0.4,"orig.ident",0.000241925728801258
"8","GSE326225_BC8",10,0.4,"orig.ident",0.00165480721495946
"9","GSE326225_BC8",0,0.4,"orig.ident",0
"singleton","GSE326225_BC8",0,0.4,"orig.ident",0
"0","HRA003620_BC-01",1086,0.4,"orig.ident",0.0489806963738048
"1","HRA003620_BC-01",1145,0.4,"orig.ident",0.0640523607070933
"2","HRA003620_BC-01",1681,0.4,"orig.ident",0.0941578446199518
"3","HRA003620_BC-01",0,0.4,"orig.ident",0
"4","HRA003620_BC-01",357,0.4,"orig.ident",0.0315761542543782
"5","HRA003620_BC-01",1024,0.4,"orig.ident",0.0924104322714557
"6","HRA003620_BC-01",0,0.4,"orig.ident",0
"7","HRA003620_BC-01",0,0.4,"orig.ident",0
"8","HRA003620_BC-01",478,0.4,"orig.ident",0.0790997848750621
"9","HRA003620_BC-01",0,0.4,"orig.ident",0
"singleton","HRA003620_BC-01",0,0.4,"orig.ident",0
"0","HRA003620_BC-04",27,0.4,"orig.ident",0.00121775211979073
"1","HRA003620_BC-04",33,0.4,"orig.ident",0.00184605057059745
"2","HRA003620_BC-04",12,0.4,"orig.ident",0.000672155940178121
"3","HRA003620_BC-04",0,0.4,"orig.ident",0
"4","HRA003620_BC-04",32,0.4,"orig.ident",0.00283035556341765
"5","HRA003620_BC-04",28,0.4,"orig.ident",0.00252684775742262
"6","HRA003620_BC-04",0,0.4,"orig.ident",0
"7","HRA003620_BC-04",0,0.4,"orig.ident",0
"8","HRA003620_BC-04",14,0.4,"orig.ident",0.00231673010094324
"9","HRA003620_BC-04",0,0.4,"orig.ident",0
"singleton","HRA003620_BC-04",0,0.4,"orig.ident",0
"0","HRA003620_BC-05",492,0.4,"orig.ident",0.0221901497384088
"1","HRA003620_BC-05",317,0.4,"orig.ident",0.0177332736630119
"2","HRA003620_BC-05",840,0.4,"orig.ident",0.0470509158124685
"3","HRA003620_BC-05",0,0.4,"orig.ident",0
"4","HRA003620_BC-05",172,0.4,"orig.ident",0.0152131611533699
"5","HRA003620_BC-05",426,0.4,"orig.ident",0.0384441837379298
"6","HRA003620_BC-05",0,0.4,"orig.ident",0
"7","HRA003620_BC-05",0,0.4,"orig.ident",0
"8","HRA003620_BC-05",155,0.4,"orig.ident",0.0256495118318716
"9","HRA003620_BC-05",0,0.4,"orig.ident",0
"singleton","HRA003620_BC-05",0,0.4,"orig.ident",0
"0","HRA003620_BC-11",613,0.4,"orig.ident",0.0276474833122858
"1","HRA003620_BC-11",480,0.4,"orig.ident",0.0268516446632356
"2","HRA003620_BC-11",3597,0.4,"orig.ident",0.201478743068392
"3","HRA003620_BC-11",0,0.4,"orig.ident",0
"4","HRA003620_BC-11",257,0.4,"orig.ident",0.022731293118698
"5","HRA003620_BC-11",812,0.4,"orig.ident",0.0732785849652558
"6","HRA003620_BC-11",0,0.4,"orig.ident",0
"7","HRA003620_BC-11",0,0.4,"orig.ident",0
"8","HRA003620_BC-11",597,0.4,"orig.ident",0.0987919907330796
"9","HRA003620_BC-11",0,0.4,"orig.ident",0
"singleton","HRA003620_BC-11",0,0.4,"orig.ident",0
"0","HRA003620_BC-24",1085,0.4,"orig.ident",0.0489355944434422
"1","HRA003620_BC-24",680,0.4,"orig.ident",0.0380398299395838
"2","HRA003620_BC-24",1442,0.4,"orig.ident",0.0807707388114042
"3","HRA003620_BC-24",0,0.4,"orig.ident",0
"4","HRA003620_BC-24",376,0.4,"orig.ident",0.0332566778701574
"5","HRA003620_BC-24",65,0.4,"orig.ident",0.00586589657973107
"6","HRA003620_BC-24",0,0.4,"orig.ident",0
"7","HRA003620_BC-24",0,0.4,"orig.ident",0
"8","HRA003620_BC-24",161,0.4,"orig.ident",0.0266423961608473
"9","HRA003620_BC-24",0,0.4,"orig.ident",0
"singleton","HRA003620_BC-24",0,0.4,"orig.ident",0
"0","HRA003620_BC-27",539,0.4,"orig.ident",0.0243099404654519
"1","HRA003620_BC-27",556,0.4,"orig.ident",0.0311031550682479
"2","HRA003620_BC-27",567,0.4,"orig.ident",0.0317593681734162
"3","HRA003620_BC-27",0,0.4,"orig.ident",0
"4","HRA003620_BC-27",206,0.4,"orig.ident",0.0182204139395011
"5","HRA003620_BC-27",328,0.4,"orig.ident",0.0296002165869506
"6","HRA003620_BC-27",0,0.4,"orig.ident",0
"7","HRA003620_BC-27",0,0.4,"orig.ident",0
"8","HRA003620_BC-27",348,0.4,"orig.ident",0.0575872910805891
"9","HRA003620_BC-27",0,0.4,"orig.ident",0
"singleton","HRA003620_BC-27",1,0.4,"orig.ident",1
"0","HRA003620_BC-30",1290,0.4,"orig.ident",0.0581814901677792
"1","HRA003620_BC-30",703,0.4,"orig.ident",0.0393264712463638
"2","HRA003620_BC-30",1324,0.4,"orig.ident",0.0741612053996527
"3","HRA003620_BC-30",0,0.4,"orig.ident",0
"4","HRA003620_BC-30",383,0.4,"orig.ident",0.033875818149655
"5","HRA003620_BC-30",332,0.4,"orig.ident",0.029961194838011
"6","HRA003620_BC-30",0,0.4,"orig.ident",0
"7","HRA003620_BC-30",0,0.4,"orig.ident",0
"8","HRA003620_BC-30",412,0.4,"orig.ident",0.0681780572563296
"9","HRA003620_BC-30",0,0.4,"orig.ident",0
"singleton","HRA003620_BC-30",0,0.4,"orig.ident",0
"0","HRA003620_NC-01",85,0.4,"orig.ident",0.00383366408082266
"1","HRA003620_NC-01",255,0.4,"orig.ident",0.0142649362273439
"2","HRA003620_NC-01",83,0.4,"orig.ident",0.00464907858623201
"3","HRA003620_NC-01",0,0.4,"orig.ident",0
"4","HRA003620_NC-01",128,0.4,"orig.ident",0.0113214222536706
"5","HRA003620_NC-01",73,0.4,"orig.ident",0.00658785308185182
"6","HRA003620_NC-01",0,0.4,"orig.ident",0
"7","HRA003620_NC-01",0,0.4,"orig.ident",0
"8","HRA003620_NC-01",39,0.4,"orig.ident",0.00645374813834188
"9","HRA003620_NC-01",0,0.4,"orig.ident",0
"singleton","HRA003620_NC-01",0,0.4,"orig.ident",0
"0","HRA003620_NC-04",92,0.4,"orig.ident",0.004149377593361
"1","HRA003620_NC-04",138,0.4,"orig.ident",0.00771984784068024
"2","HRA003620_NC-04",18,0.4,"orig.ident",0.00100823391026718
"3","HRA003620_NC-04",0,0.4,"orig.ident",0
"4","HRA003620_NC-04",65,0.4,"orig.ident",0.00574915973819211
"5","HRA003620_NC-04",17,0.4,"orig.ident",0.00153415756700659
"6","HRA003620_NC-04",0,0.4,"orig.ident",0
"7","HRA003620_NC-04",0,0.4,"orig.ident",0
"8","HRA003620_NC-04",60,0.4,"orig.ident",0.00992884328975674
"9","HRA003620_NC-04",0,0.4,"orig.ident",0
"singleton","HRA003620_NC-04",0,0.4,"orig.ident",0
"0","HRA003620_NC-05",600,0.4,"orig.ident",0.0270611582175717
"1","HRA003620_NC-05",312,0.4,"orig.ident",0.0174535690311032
"2","HRA003620_NC-05",466,0.4,"orig.ident",0.026102055676917
"3","HRA003620_NC-05",0,0.4,"orig.ident",0
"4","HRA003620_NC-05",180,0.4,"orig.ident",0.0159207500442243
"5","HRA003620_NC-05",428,0.4,"orig.ident",0.03862467286346
"6","HRA003620_NC-05",0,0.4,"orig.ident",0
"7","HRA003620_NC-05",0,0.4,"orig.ident",0
"8","HRA003620_NC-05",212,0.4,"orig.ident",0.0350819129571405
"9","HRA003620_NC-05",0,0.4,"orig.ident",0
"singleton","HRA003620_NC-05",0,0.4,"orig.ident",0
"0","HRA003620_NC-11",566,0.4,"orig.ident",0.0255276925852426
"1","HRA003620_NC-11",607,0.4,"orig.ident",0.0339561423137167
"2","HRA003620_NC-11",654,0.4,"orig.ident",0.0366324987397076
"3","HRA003620_NC-11",0,0.4,"orig.ident",0
"4","HRA003620_NC-11",648,0.4,"orig.ident",0.0573147001592075
"5","HRA003620_NC-11",314,0.4,"orig.ident",0.0283367927082393
"6","HRA003620_NC-11",0,0.4,"orig.ident",0
"7","HRA003620_NC-11",0,0.4,"orig.ident",0
"8","HRA003620_NC-11",841,0.4,"orig.ident",0.13916928677809
"9","HRA003620_NC-11",0,0.4,"orig.ident",0
"singleton","HRA003620_NC-11",0,0.4,"orig.ident",0
"0","HRA003620_NC-24",604,0.4,"orig.ident",0.0272415659390222
"1","HRA003620_NC-24",594,0.4,"orig.ident",0.0332289102707541
"2","HRA003620_NC-24",227,0.4,"orig.ident",0.0127149498683695
"3","HRA003620_NC-24",0,0.4,"orig.ident",0
"4","HRA003620_NC-24",51,0.4,"orig.ident",0.00451087917919689
"5","HRA003620_NC-24",9,0.4,"orig.ident",0.000812201064885841
"6","HRA003620_NC-24",0,0.4,"orig.ident",0
"7","HRA003620_NC-24",0,0.4,"orig.ident",0
"8","HRA003620_NC-24",9,0.4,"orig.ident",0.00148932649346351
"9","HRA003620_NC-24",0,0.4,"orig.ident",0
"singleton","HRA003620_NC-24",0,0.4,"orig.ident",0
"0","HRA003620_NC-27",1373,0.4,"orig.ident",0.0619249503878766
"1","HRA003620_NC-27",1153,0.4,"orig.ident",0.0644998881181472
"2","HRA003620_NC-27",296,0.4,"orig.ident",0.0165798465243937
"3","HRA003620_NC-27",0,0.4,"orig.ident",0
"4","HRA003620_NC-27",254,0.4,"orig.ident",0.0224659472846276
"5","HRA003620_NC-27",24,0.4,"orig.ident",0.00216586950636224
"6","HRA003620_NC-27",0,0.4,"orig.ident",0
"7","HRA003620_NC-27",0,0.4,"orig.ident",0
"8","HRA003620_NC-27",37,0.4,"orig.ident",0.00612278669534999
"9","HRA003620_NC-27",0,0.4,"orig.ident",0
"singleton","HRA003620_NC-27",0,0.4,"orig.ident",0
"0","HRA003620_NC-30",835,0.4,"orig.ident",0.0376601118527873
"1","HRA003620_NC-30",1611,0.4,"orig.ident",0.0901208324009846
"2","HRA003620_NC-30",125,0.4,"orig.ident",0.00700162437685543
"3","HRA003620_NC-30",0,0.4,"orig.ident",0
