"cluster","group","proportion_within_cluster"
"6","HRA003620_NC-05",0.0709677419354839
"7","HRA003620_NC-05",0.033587786259542
"8","HRA003620_NC-05",0.0300632911392405
"9","HRA003620_NC-05",0.0418326693227092
"1","HRA003620_NC-11",0.0135690789473684
"10","HRA003620_NC-11",0.236245954692557
"11","HRA003620_NC-11",0.0705128205128205
"2","HRA003620_NC-11",0.0650655021834061
"3","HRA003620_NC-11",0.105289421157685
"4","HRA003620_NC-11",0.198168737737083
"5","HRA003620_NC-11",0.0119595216191352
"6","HRA003620_NC-11",0.0967741935483871
"7","HRA003620_NC-11",0.0580152671755725
"8","HRA003620_NC-11",0.0965189873417722
"9","HRA003620_NC-11",0.294820717131474
"1","HRA003620_NC-27",0.0115131578947368
"10","HRA003620_NC-27",0.0226537216828479
"11","HRA003620_NC-27",0.0256410256410256
"2","HRA003620_NC-27",0.0165938864628821
"3","HRA003620_NC-27",0.0339321357285429
"4","HRA003620_NC-27",0.0287769784172662
"5","HRA003620_NC-27",0.0174793008279669
"6","HRA003620_NC-27",0.0408602150537634
"7","HRA003620_NC-27",0.0305343511450382
"8","HRA003620_NC-27",0.0268987341772152
"9","HRA003620_NC-27",0.0677290836653386
"1","HRA003620_NC-30",0.0283717105263158
"10","HRA003620_NC-30",0.13915857605178
"11","HRA003620_NC-30",0.211538461538462
"2","HRA003620_NC-30",0.176419213973799
"3","HRA003620_NC-30",0.368263473053892
"4","HRA003620_NC-30",0.349247874427731
"5","HRA003620_NC-30",0.0588776448942042
"6","HRA003620_NC-30",0.363440860215054
"7","HRA003620_NC-30",0.181679389312977
"8","HRA003620_NC-30",0.300632911392405
"9","HRA003620_NC-30",0.0796812749003984
"1","PRJNA662018_PRJNA662018_P1N1",0.0361842105263158
"10","PRJNA662018_PRJNA662018_P1N1",0.0129449838187702
"11","PRJNA662018_PRJNA662018_P1N1",0.0705128205128205
"2","PRJNA662018_PRJNA662018_P1N1",0.0170305676855895
"3","PRJNA662018_PRJNA662018_P1N1",0.0394211576846307
"4","PRJNA662018_PRJNA662018_P1N1",0.0627861347285808
"5","PRJNA662018_PRJNA662018_P1N1",0.0404783808647654
"6","PRJNA662018_PRJNA662018_P1N1",0.0225806451612903
"7","PRJNA662018_PRJNA662018_P1N1",0.0366412213740458
"8","PRJNA662018_PRJNA662018_P1N1",0.0395569620253165
"9","PRJNA662018_PRJNA662018_P1N1",0.0179282868525896
"1","PRJNA662018_PRJNA662018_P1T1",0.0259046052631579
"11","PRJNA662018_PRJNA662018_P1T1",0.0448717948717949
"2","PRJNA662018_PRJNA662018_P1T1",0.0100436681222707
"3","PRJNA662018_PRJNA662018_P1T1",0.0104790419161677
"4","PRJNA662018_PRJNA662018_P1T1",0.0327011118378025
"5","PRJNA662018_PRJNA662018_P1T1",0.0193192272309108
"6","PRJNA662018_PRJNA662018_P1T1",0.0043010752688172
"7","PRJNA662018_PRJNA662018_P1T1",0.0106870229007634
"8","PRJNA662018_PRJNA662018_P1T1",0.0126582278481013
"1","PRJNA662018_PRJNA662018_P2T2",0.0078125
"10","PRJNA662018_PRJNA662018_P2T2",0.00323624595469256
"11","PRJNA662018_PRJNA662018_P2T2",0.0128205128205128
"2","PRJNA662018_PRJNA662018_P2T2",0.00436681222707424
"3","PRJNA662018_PRJNA662018_P2T2",0.0294411177644711
"4","PRJNA662018_PRJNA662018_P2T2",0.0111183780248528
"5","PRJNA662018_PRJNA662018_P2T2",0.0174793008279669
"6","PRJNA662018_PRJNA662018_P2T2",0.0150537634408602
"7","PRJNA662018_PRJNA662018_P2T2",0.0259541984732824
