"cluster","group","proportion_within_cluster"
"9","HRA003620_BC-01",0.00476190476190476
"0","HRA003620_BC-04",0.00182803421035451
"1","HRA003620_BC-04",0.00020746887966805
"10","HRA003620_BC-04",0.00373865052519138
"11","HRA003620_BC-04",0.00253646163601776
"12","HRA003620_BC-04",0.00214178624973228
"13","HRA003620_BC-04",0.00308422301304864
"15","HRA003620_BC-04",0.00129421915444349
"2","HRA003620_BC-04",0.000814237524717925
"20","HRA003620_BC-04",0.00130039011703511
"4","HRA003620_BC-04",0.000492732200049273
"5","HRA003620_BC-04",0.0031324395439168
"6","HRA003620_BC-04",0.00185087255420412
"7","HRA003620_BC-04",0.000682500682500683
"0","HRA003620_BC-05",0.0288568257491676
"1","HRA003620_BC-05",0.0272821576763485
"10","HRA003620_BC-05",0.00943564180167349
"11","HRA003620_BC-05",0.0283238216021983
"12","HRA003620_BC-05",0.00257014349967873
"13","HRA003620_BC-05",0.00166073546856465
"14","HRA003620_BC-05",0.036144578313253
"15","HRA003620_BC-05",0.00517687661777394
"16","HRA003620_BC-05",0.0036036036036036
"17","HRA003620_BC-05",0.000554323725055432
"19","HRA003620_BC-05",0.00181708055723804
"2","HRA003620_BC-05",0.0194253809468419
"20","HRA003620_BC-05",0.00455136540962289
"22","HRA003620_BC-05",0.000829187396351575
"24","HRA003620_BC-05",0.00188679245283019
"27","HRA003620_BC-05",0.00578034682080925
"3","HRA003620_BC-05",0.0437081424039478
"4","HRA003620_BC-05",0.0013550135501355
"5","HRA003620_BC-05",0.0141586267385039
"6","HRA003620_BC-05",0.0076679005817028
"7","HRA003620_BC-05",0.0111930111930112
"8","HRA003620_BC-05",0.0306106264869151
"9","HRA003620_BC-05",0.0525451559934319
"0","HRA003620_BC-11",0.0526865574198603
"1","HRA003620_BC-11",0.0253112033195021
"10","HRA003620_BC-11",0.0174470357842265
"11","HRA003620_BC-11",0.0350877192982456
"12","HRA003620_BC-11",0.0126365388734204
"13","HRA003620_BC-11",0.0386714116251483
"14","HRA003620_BC-11",0.00615226864906434
"15","HRA003620_BC-11",0.00690250215703192
"16","HRA003620_BC-11",0.0256756756756757
"18","HRA003620_BC-11",0.00179748352306771
"19","HRA003620_BC-11",0.000605693519079346
"2","HRA003620_BC-11",0.0191927416540654
"20","HRA003620_BC-11",0.00130039011703511
"21","HRA003620_BC-11",0.00242522231204527
"22","HRA003620_BC-11",0.0066334991708126
"24","HRA003620_BC-11",0.00188679245283019
"26","HRA003620_BC-11",0.00959232613908873
"3","HRA003620_BC-11",0.24180472329926
"4","HRA003620_BC-11",0.000369549150036955
"5","HRA003620_BC-11",0.0266883849141712
"6","HRA003620_BC-11",0.00621364357482813
"7","HRA003620_BC-11",0.015015015015015
"8","HRA003620_BC-11",0.0788263283108644
"9","HRA003620_BC-11",0.263875205254516
"0","HRA003620_BC-24",0.00372135535679311
"1","HRA003620_BC-24",0.004149377593361
"10","HRA003620_BC-24",0.0544774790813602
"11","HRA003620_BC-24",0.015430141619108
"12","HRA003620_BC-24",0.119083315485115
"13","HRA003620_BC-24",0.00379596678529063
"14","HRA003620_BC-24",0.00589592412202
"15","HRA003620_BC-24",0.000431406384814495
"16","HRA003620_BC-24",0.00045045045045045
"19","HRA003620_BC-24",0.00545124167171411
"2","HRA003620_BC-24",0.0037222286844248
"20","HRA003620_BC-24",0.0806241872561769
"25","HRA003620_BC-24",0.00238663484486874
"3","HRA003620_BC-24",0.000117495006462225
"4","HRA003620_BC-24",0.00615915250061592
"5","HRA003620_BC-24",0.0102744017040471
"6","HRA003620_BC-24",0.319011105235325
"7","HRA003620_BC-24",0.00259350259350259
"8","HRA003620_BC-24",0.000475812846946868
"9","HRA003620_BC-24",0.000328407224958949
"0","HRA003620_BC-27",0.00992361428478162
"1","HRA003620_BC-27",0.0317427385892116
"10","HRA003620_BC-27",0.0115720135303543
"11","HRA003620_BC-27",0.0344536038892412
"12","HRA003620_BC-27",0.0475476547440565
"13","HRA003620_BC-27",0.127164887307236
"14","HRA003620_BC-27",0.000256344527044348
"15","HRA003620_BC-27",0.00258843830888697
"19","HRA003620_BC-27",0.00363416111447608
"2","HRA003620_BC-27",0.00302431080609515
"20","HRA003620_BC-27",0.00260078023407022
"21","HRA003620_BC-27",0.000808407437348424
"27","HRA003620_BC-27",0.00578034682080925
"3","HRA003620_BC-27",0.000469980025848901
"4","HRA003620_BC-27",0.00726779995072678
"5","HRA003620_BC-27",0.00789374765067034
"6","HRA003620_BC-27",0.10404547858276
"7","HRA003620_BC-27",0.00955500955500956
"8","HRA003620_BC-27",0.00729579698651864
"9","HRA003620_BC-27",0.00443349753694581
"0","HRA003620_BC-30",0.0190637853365542
"1","HRA003620_BC-30",0.100414937759336
"10","HRA003620_BC-30",0.0530532312622396
"11","HRA003620_BC-30",0.0143732826041006
"12","HRA003620_BC-30",0.102805739987149
"13","HRA003620_BC-30",0.0744958481613286
"15","HRA003620_BC-30",0.00345125107851596
"16","HRA003620_BC-30",0.00810810810810811
"18","HRA003620_BC-30",0.0011983223487118
"19","HRA003620_BC-30",0.031496062992126
"2","HRA003620_BC-30",0.00453646620914272
"20","HRA003620_BC-30",0.00845253576072822
"25","HRA003620_BC-30",0.00477326968973747
"3","HRA003620_BC-30",0.00270238514863118
"4","HRA003620_BC-30",0.000246366100024637
"5","HRA003620_BC-30",0.00388422503445683
"6","HRA003620_BC-30",0.091485986250661
"7","HRA003620_BC-30",0.0156975156975157
"8","HRA003620_BC-30",0.00459952418715305
"9","HRA003620_BC-30",0.163875205254516
"0","HRA003620_NC-01",0.004374224717634
"1","HRA003620_NC-01",0.00549792531120332
"10","HRA003620_NC-01",0.00623108420865231
"11","HRA003620_NC-01",0.0213485521031494
"12","HRA003620_NC-01",0.00706789462411651
"13","HRA003620_NC-01",0.000237247924080664
"14","HRA003620_NC-01",0.000512689054088695
"19","HRA003620_NC-01",0.000605693519079346
"2","HRA003620_NC-01",0.00267535186693032
"3","HRA003620_NC-01",0.00575725531664904
"4","HRA003620_NC-01",0.00332594235033259
"5","HRA003620_NC-01",0.000626487908783361
"6","HRA003620_NC-01",0.000528820729772607
"7","HRA003620_NC-01",0.0315315315315315
"8","HRA003620_NC-01",0.00412371134020619
"9","HRA003620_NC-01",0.000821018062397373
"0","HRA003620_NC-04",0.000652869360840896
"1","HRA003620_NC-04",0.0020746887966805
"10","HRA003620_NC-04",0.00480683638953178
"11","HRA003620_NC-04",0.00908898752906362
"12","HRA003620_NC-04",0.00406939387449133
"13","HRA003620_NC-04",0.028944246737841
"14","HRA003620_NC-04",0.00230710074339913
"2","HRA003620_NC-04",0.000581598231941375
"4","HRA003620_NC-04",0.00911554570091156
"5","HRA003620_NC-04",0.00300714196216013
"6","HRA003620_NC-04",0.000132205182443152
"7","HRA003620_NC-04",0.00491400491400491
"0","HRA003620_NC-05",0.0285956780048312
"1","HRA003620_NC-05",0.0180497925311203
"10","HRA003620_NC-05",0.0121061064625245
"11","HRA003620_NC-05",0.0251532445571761
"12","HRA003620_NC-05",0.00107089312486614
"13","HRA003620_NC-05",0.00166073546856465
"14","HRA003620_NC-05",0.215329402717252
"15","HRA003620_NC-05",0.000862812769628991
"16","HRA003620_NC-05",0.00045045045045045
"19","HRA003620_NC-05",0.00121138703815869
"2","HRA003620_NC-05",0.0055833430266372
"20","HRA003620_NC-05",0.00260078023407022
"24","HRA003620_NC-05",0.00188679245283019
"27","HRA003620_NC-05",0.00578034682080925
"3","HRA003620_NC-05",0.0126894606979203
"4","HRA003620_NC-05",0.00381867455038187
"5","HRA003620_NC-05",0.000626487908783361
"6","HRA003620_NC-05",0.000661025912215759
"7","HRA003620_NC-05",0.0215670215670216
"8","HRA003620_NC-05",0.0266455194290246
"9","HRA003620_NC-05",0.00213464696223317
"0","HRA003620_NC-11",0.0199125155056473
"1","HRA003620_NC-11",0.0306016597510373
"10","HRA003620_NC-11",0.097382944632366
"11","HRA003620_NC-11",0.020291693088142
"12","HRA003620_NC-11",0.00428357249946455
"13","HRA003620_NC-11",0.208778173190985
"14","HRA003620_NC-11",0.0256344527044348
"15","HRA003620_NC-11",0.00129421915444349
"16","HRA003620_NC-11",0.00135135135135135
"17","HRA003620_NC-11",0.000554323725055432
"19","HRA003620_NC-11",0.000605693519079346
"2","HRA003620_NC-11",0.0250087239734791
"20","HRA003620_NC-11",0.00195058517555267
"24","HRA003620_NC-11",0.00188679245283019
"3","HRA003620_NC-11",0.0576900481729527
"4","HRA003620_NC-11",0.00160137965016014
"5","HRA003620_NC-11",0.0463601052499687
"6","HRA003620_NC-11",0.00211528291909043
"7","HRA003620_NC-11",0.0137865137865138
"8","HRA003620_NC-11",0.0215701823949247
"9","HRA003620_NC-11",0.00541871921182266
"0","HRA003620_NC-24",6.52869360840896e-05
"1","HRA003620_NC-24",0.0012448132780083
"10","HRA003620_NC-24",0.0010681858643404
"11","HRA003620_NC-24",0.00951173113506658
"12","HRA003620_NC-24",0.000428357249946455
"13","HRA003620_NC-24",0.000474495848161329
"14","HRA003620_NC-24",0.00128172263522174
"2","HRA003620_NC-24",0.000116319646388275
"20","HRA003620_NC-24",0.00845253576072822
"4","HRA003620_NC-24",0.166789849716679
"5","HRA003620_NC-24",0.00438541536148352
"6","HRA003620_NC-24",0.00105764145954521
"7","HRA003620_NC-24",0.00136500136500137
"0","HRA003620_NC-27",0.00143631259384997
"1","HRA003620_NC-27",0.0140041493775934
"10","HRA003620_NC-27",0.00249243368346092
"11","HRA003620_NC-27",0.0600295920524202
"12","HRA003620_NC-27",0.0023559648747055
"13","HRA003620_NC-27",0.00427046263345196
"16","HRA003620_NC-27",0.00045045045045045
"2","HRA003620_NC-27",0.000581598231941375
"20","HRA003620_NC-27",0.000650195058517555
"4","HRA003620_NC-27",0.312884947031288
"5","HRA003620_NC-27",0.0022553564716201
"6","HRA003620_NC-27",0.00475938656795346
"7","HRA003620_NC-27",0.00477750477750478
"8","HRA003620_NC-27",0.00253766851704996
"9","HRA003620_NC-27",0.000164203612479475
"0","HRA003620_NC-30",0.0237644447346086
"1","HRA003620_NC-30",0.0442946058091286
"10","HRA003620_NC-30",0.0322236069076019
"11","HRA003620_NC-30",0.0431198478123018
"12","HRA003620_NC-30",0.0229171128721354
"13","HRA003620_NC-30",0.0405693950177936
"14","HRA003620_NC-30",0.00281978979748782
"15","HRA003620_NC-30",0.000431406384814495
"17","HRA003620_NC-30",0.000554323725055432
"2","HRA003620_NC-30",0.0041875072699779
"20","HRA003620_NC-30",0.00130039011703511
"4","HRA003620_NC-30",0.0117023897511702
"5","HRA003620_NC-30",0.0884600927202105
"6","HRA003620_NC-30",0.00132205182443152
"7","HRA003620_NC-30",0.175539175539176
"8","HRA003620_NC-30",0.00681998413957177
"0","PRJNA662018_PRJNA662018_P1N1",0.0133185349611543
"1","PRJNA662018_PRJNA662018_P1N1",0.00591286307053942
"10","PRJNA662018_PRJNA662018_P1N1",0.0258144917215596
"11","PRJNA662018_PRJNA662018_P1N1",0.0120481927710843
"12","PRJNA662018_PRJNA662018_P1N1",0.00792460912400942
"13","PRJNA662018_PRJNA662018_P1N1",0.0066429418742586
"14","PRJNA662018_PRJNA662018_P1N1",0.135349910279416
"19","PRJNA662018_PRJNA662018_P1N1",0.00181708055723804
"2","PRJNA662018_PRJNA662018_P1N1",0.0041875072699779
"20","PRJNA662018_PRJNA662018_P1N1",0.00195058517555267
"3","PRJNA662018_PRJNA662018_P1N1",0.00176242509693338
"4","PRJNA662018_PRJNA662018_P1N1",0.00492732200049273
"5","PRJNA662018_PRJNA662018_P1N1",0.00639017666959028
"6","PRJNA662018_PRJNA662018_P1N1",0.000925436277102062
"7","PRJNA662018_PRJNA662018_P1N1",0.043953043953044
"8","PRJNA662018_PRJNA662018_P1N1",0.00808881839809675
"0","PRJNA662018_PRJNA662018_P1T1",0.0167134556375269
"1","PRJNA662018_PRJNA662018_P1T1",0.0312240663900415
"10","PRJNA662018_PRJNA662018_P1T1",0.0398789389353748
"11","PRJNA662018_PRJNA662018_P1T1",0.0264214753751849
"12","PRJNA662018_PRJNA662018_P1T1",0.0143499678732063
"13","PRJNA662018_PRJNA662018_P1T1",0.0180308422301305
"14","PRJNA662018_PRJNA662018_P1T1",0.0048705460138426
"15","PRJNA662018_PRJNA662018_P1T1",0.00215703192407248
"16","PRJNA662018_PRJNA662018_P1T1",0.0018018018018018
"17","PRJNA662018_PRJNA662018_P1T1",0.00110864745011086
"18","PRJNA662018_PRJNA662018_P1T1",0.000599161174355902
"19","PRJNA662018_PRJNA662018_P1T1",0.0066626287098728
"2","PRJNA662018_PRJNA662018_P1T1",0.0283819937187391
"20","PRJNA662018_PRJNA662018_P1T1",0.00390117035110533
"3","PRJNA662018_PRJNA662018_P1T1",0.017741745975796
"4","PRJNA662018_PRJNA662018_P1T1",0.046440009854644
"5","PRJNA662018_PRJNA662018_P1T1",0.0463601052499687
"6","PRJNA662018_PRJNA662018_P1T1",0.010444209413009
"7","PRJNA662018_PRJNA662018_P1T1",0.0578760578760579
"8","PRJNA662018_PRJNA662018_P1T1",0.0182394924662966
"9","PRJNA662018_PRJNA662018_P1T1",0.00623973727422003
"0","PRJNA662018_PRJNA662018_P2T2",0.0381928576091924
"1","PRJNA662018_PRJNA662018_P2T2",0.0225103734439834
"10","PRJNA662018_PRJNA662018_P2T2",0.0628449350186932
