"cluster","group","proportion_within_cluster"
"15","CNP0000460_P07N",0.0106951871657754
"16","CNP0000460_P07N",0.0134952766531714
"18","CNP0000460_P07N",0.0130718954248366
"2","CNP0000460_P07N",0.0609293504030346
"3","CNP0000460_P07N",0.0258593503626616
"5","CNP0000460_P07N",0.00571931368235812
"7","CNP0000460_P07N",0.0111621799080762
"8","CNP0000460_P07N",0.0181184668989547
"9","CNP0000460_P07N",0.0541795665634675
"0","CNP0000460_P07T",0.0130331753554502
"1","CNP0000460_P07T",0.0138364779874214
"10","CNP0000460_P07T",0.00327332242225859
"11","CNP0000460_P07T",0.0078740157480315
"12","CNP0000460_P07T",0.0102774922918808
"13","CNP0000460_P07T",0.00975609756097561
"14","CNP0000460_P07T",0.00378787878787879
"15","CNP0000460_P07T",0.00668449197860963
"16","CNP0000460_P07T",0.0067476383265857
"18","CNP0000460_P07T",0.0196078431372549
"2","CNP0000460_P07T",0.00640113798008535
"3","CNP0000460_P07T",0.011352885525071
"4","CNP0000460_P07T",0.000404367165386171
"5","CNP0000460_P07T",0.0105587329520458
"7","CNP0000460_P07T",0.0072225869993434
"8","CNP0000460_P07T",0.0174216027874564
"9","CNP0000460_P07T",0.0193498452012384
"1","GSE326225_BC1",0.00125786163522013
"11","GSE326225_BC1",0.000984251968503937
"13","GSE326225_BC1",0.0134146341463415
"15","GSE326225_BC1",0.00133689839572193
"16","GSE326225_BC1",0.00134952766531714
"17","GSE326225_BC1",0.00435729847494553
"18","GSE326225_BC1",0.0065359477124183
"19","GSE326225_BC1",0.00373134328358209
"2","GSE326225_BC1",0.000474158368895211
"20","GSE326225_BC1",0.00420168067226891
"3","GSE326225_BC1",0.000946073793755913
"4","GSE326225_BC1",0.000808734330772341
"5","GSE326225_BC1",0.00571931368235812
"7","GSE326225_BC1",0.00525279054497702
"8","GSE326225_BC1",0.00209059233449477
"1","GSE326225_BC2",0.000628930817610063
"19","GSE326225_BC2",0.00373134328358209
"5","GSE326225_BC2",0.00131984161900572
"7","GSE326225_BC2",0.00196979645436638
"0","GSE326225_BC3",0.000197472353870458
"1","GSE326225_BC3",0.00838574423480084
"11","GSE326225_BC3",0.00295275590551181
"12","GSE326225_BC3",0.00205549845837616
"13","GSE326225_BC3",0.00853658536585366
"15","GSE326225_BC3",0.0053475935828877
"16","GSE326225_BC3",0.00269905533063428
"17","GSE326225_BC3",0.0065359477124183
"18","GSE326225_BC3",0.00217864923747277
"19","GSE326225_BC3",0.00373134328358209
"20","GSE326225_BC3",0.0126050420168067
"3","GSE326225_BC3",0.00441501103752759
"5","GSE326225_BC3",0.010998680158381
"6","GSE326225_BC3",0.00140911225927666
"7","GSE326225_BC3",0.0111621799080762
"8","GSE326225_BC3",0.00696864111498258
"9","GSE326225_BC3",0.00154798761609907
"0","GSE326225_BC4",0.00177725118483412
"1","GSE326225_BC4",0.00880503144654088
"11","GSE326225_BC4",0.00295275590551181
"13","GSE326225_BC4",0.0109756097560976
"14","GSE326225_BC4",0.00126262626262626
"15","GSE326225_BC4",0.0147058823529412
"16","GSE326225_BC4",0.00134952766531714
"17","GSE326225_BC4",0.0457516339869281
"18","GSE326225_BC4",0.0108932461873638
"19","GSE326225_BC4",0.041044776119403
"2","GSE326225_BC4",0.00118539592223803
"20","GSE326225_BC4",0.0252100840336134
"3","GSE326225_BC4",0.00283822138126774
"4","GSE326225_BC4",0.00323493732308936
"5","GSE326225_BC4",0.0211174659040915
"6","GSE326225_BC4",0.00422733677782997
"7","GSE326225_BC4",0.0229809586342745
"8","GSE326225_BC4",0.00696864111498258
"1","GSE326225_BC5",0.00167714884696017
"13","GSE326225_BC5",0.0219512195121951
"15","GSE326225_BC5",0.00401069518716578
"17","GSE326225_BC5",0.00217864923747277
"19","GSE326225_BC5",0.00746268656716418
"20","GSE326225_BC5",0.00420168067226891
"4","GSE326225_BC5",0.000404367165386171
"5","GSE326225_BC5",0.00395952485701716
"7","GSE326225_BC5",0.00787918581746553
"8","GSE326225_BC5",0.00209059233449477
"0","GSE326225_BC6",0.0061216429699842
